Signal,Symbol,CMP,SMA200,SMA50,SMA20
SELL,BAJAJ-AUTO,9701.45,6948.81,8993.57,9048.88
SELL,MCDOWELL-N,1305.45,1095.66,1175.04,1192.75
SELL,SUPREMEIND,5729.5,4385,4814.74,5469.7
