Signal,Symbol,CMP,SMA200,SMA50,SMA20
SELL,GUJGASLTD,636.2,500.48,555.35,567.2
SELL,OIL,677.85,445.2,627.94,640.09
SELL,PETRONET,323.05,252.11,300.52,304.53
