Signal,Symbol,CMP,SMA200,SMA50,SMA20
SELL,COROMANDEL,1369.8,1143.91,1184.61,1258.58
SELL,PFIZER,4864.3,4185.66,4340.39,4492.97
SELL,SUNTV,748.25,638.48,638.86,669.31
