Signal,Symbol,CMP,SMA200,SMA50,SMA20
SELL,GLAXO,2619.3,1829.24,2021.59,2104.5
BUY,TATAELXSI,6944.35,7724.56,7430.12,7203.89
SELL,BEL,295.95,177.98,234.68,257.93
SELL,NBCC,142.4,95.15,131.33,138.87
SELL,EMAMILTD,625.5,500.6,481.48,533.16
SELL,GPIL,967.1,715.43,837.09,912.8
BUY,BERGEPAINT,460,564.96,521.71,492.3
SELL,COROMANDEL,1307.3,1139.56,1168.26,1239.36
