Symbol,Buy Date,Buy Price,Sell Date,Sell Price,Gain,Gain %,Days,Annual Gain %
BLUESTARCO,2023-08-31,740.45,2023-10-06,872.4,131.95,17.82,36,180.68
PETRONET,2023-09-05,229.15,2023-09-25,239.4,10.25,4.47,20,81.58
TIMKEN,2023-09-07,3221.25,2024-01-01,3232,10.75,0.33,116,1.04
PFIZER,2023-09-13,3849.6,2023-10-23,3928.75,79.15,2.06,40,18.8
CRISIL,2023-09-28,3895.7,2023-10-17,3876.1,-19.6,-0.5,19,-9.61
KPITTECH,2023-10-04,1139.35,2023-10-25,1147.85,8.5,0.75,21,13.04
GRINDWELL,2023-10-04,2084.95,2023-12-20,2160.2,75.25,3.61,77,17.11
IGL,2023-10-11,460.4,2023-10-20,403.2,-57.2,-12.42,9,-503.7
RATNAMANI,2023-10-12,2618,2023-12-07,3648,1030,39.34,56,256.41
PAGEIND,2023-10-12,39512.25,2024-01-09,36452.65,-3059.6,-7.74,89,-31.74
CASTROLIND,2023-10-12,143.2,2024-01-10,180.45,37.25,26.01,90,105.49
BASF,2023-10-13,2595.05,2023-12-01,2952.65,357.6,13.78,49,102.65
RITES,2023-10-17,503.6,2023-10-23,467.4,-36.2,-7.19,6,-437.39
AIAENG,2023-10-17,3501.85,2023-11-16,3562.35,60.5,1.73,30,21.05
KAJARIACER,2023-10-30,1271,2023-12-18,1365.65,94.65,7.45,49,55.49
SONACOMS,2023-11-01,542.55,2023-11-28,558.25,15.7,2.89,27,39.07
COFORGE,2023-11-01,5026.6,2023-12-07,5700.65,674.05,13.41,36,135.96
JBCHEPHARM,2023-11-02,1400.2,2023-11-24,1420.2,20,1.43,22,23.73
3MINDIA,2023-11-02,31325.25,2023-11-17,30357.4,-967.85,-3.09,15,-75.19
DEEPAKNTR,2023-11-06,2138.35,2023-12-20,2217.5,79.15,3.7,44,30.69
CYIENT,2023-11-06,1691.75,2023-12-13,1983.45,291.7,17.24,37,170.07
BAYERCROP,2023-11-06,5242.9,2023-11-23,5272.3,29.4,0.56,17,12.02
ARE&M,2023-11-06,629,2023-12-20,743.8,114.8,18.25,44,151.39
LTTS,2023-11-08,4279.2,2023-12-28,5175.55,896.35,20.95,50,152.94
KEI,2023-11-08,2556.35,2023-12-20,2979.4,423.05,16.55,42,143.83
GSPL,2023-11-08,275.25,2023-12-18,285.7,10.45,3.8,40,34.67
COROMANDEL,2023-11-08,1109.3,2023-12-20,1187.75,78.45,7.07,42,61.44
SUMICHEM,2023-11-09,384.5,2023-12-21,406.7,22.2,5.77,42,50.14
IGL,2023-11-09,395.05,2024-01-25,405.15,10.1,2.56,77,12.14
GLAXO,2023-11-10,1471.8,2023-12-12,1676.8,205,13.93,32,158.89
NATCOPHARM,2023-11-13,794.25,2024-01-17,818.3,24.05,3.03,65,17.01
CARBORUNIV,2023-11-13,1069.35,2023-12-19,1166.7,97.35,9.1,36,92.26
APARINDS,2023-11-13,5428.4,2023-11-30,5581.4,153,2.82,17,60.55
RITES,2023-11-15,450.95,2023-12-21,484.6,33.65,7.46,36,75.64
MSUMI,2023-11-15,60.2,2023-12-15,60.85,0.65,1.08,30,13.14
PETRONET,2023-11-16,197.45,2024-02-12,257,59.55,30.16,88,125.1
SKFINDIA,2023-11-22,4702,2024-02-02,4549.25,-152.75,-3.25,72,-16.48
GODFRYPHLP,2023-12-04,2101.8,2024-01-16,2131.45,29.65,1.41,43,11.97
SONACOMS,2023-12-22,577,2024-01-11,606.7,29.7,5.15,20,93.99
ZFCVINDIA,2023-12-29,16006.9,2024-01-31,16336.55,329.65,2.06,33,22.78
CARBORUNIV,2024-01-09,1143.45,2024-01-23,1125.5,-17.95,-1.57,14,-40.93
BLUESTARCO,2024-01-09,966.9,2024-02-29,1270.25,303.35,31.37,51,224.51
ARE&M,2024-01-29,837.95,2024-02-14,859.5,21.55,2.57,16,58.63
RATNAMANI,2024-01-31,3574.45,2024-05-15,3153.4,-421.05,-11.78,105,-40.95
SUMICHEM,2024-02-01,402.75,2024-05-03,403.15,0.4,0.1,92,0.4
CRISIL,2024-02-01,4147.6,2024-03-05,4859.9,712.3,17.17,33,189.91
CYIENT,2024-02-07,2251.85,2024-04-19,1971.55,-280.3,-12.45,72,-63.11
CARBORUNIV,2024-02-09,1133.3,2024-04-15,1248.3,115,10.15,66,56.13
COROMANDEL,2024-02-13,1100.65,2024-04-19,1121.45,20.8,1.89,66,10.45
SUVENPHAR,2024-02-15,655.75,2024-05-10,643.9,-11.85,-1.81,85,-7.77
DEEPAKNTR,2024-02-15,2282.7,2024-05-13,2482.7,200,8.76,88,36.33
ZFCVINDIA,2024-02-19,15170.9,2024-04-05,14736.5,-434.4,-2.86,46,-22.69
PAGEIND,2024-02-19,36667.2,2024-04-29,35107.15,-1560.05,-4.25,70,-22.16
SUNTV,2024-02-22,624.65,2024-05-24,665.3,40.65,6.51,92,25.83
KAJARIACER,2024-02-26,1258.65,2024-05-31,1205.3,-53.35,-4.24,95,-16.29
SKFINDIA,2024-02-27,4525.65,2024-05-08,4571.45,45.8,1.01,71,5.19
3MINDIA,2024-02-29,31977.65,2024-05-06,29595.3,-2382.35,-7.45,67,-40.59
TIMKEN,2024-03-14,2689.9,2024-05-29,3944.1,1254.2,46.63,76,223.95
LTTS,2024-03-18,5387,2024-04-15,5462.55,75.55,1.4,28,18.25
JBCHEPHARM,2024-03-18,1611,2024-05-07,1802.6,191.6,11.89,50,86.8
AIAENG,2024-03-21,3716.55,2024-04-15,3808.15,91.6,2.46,25,35.92
KPITTECH,2024-03-27,1482,2024-05-29,1475.85,-6.15,-0.41,63,-2.38
IGL,2024-03-27,425.45,2024-04-19,436.2,10.75,2.53,23,40.15
BAYERCROP,2024-03-27,5289.5,2024-05-02,5443.4,153.9,2.91,36,29.5
MSUMI,2024-03-28,66.1,2024-04-29,69.55,3.45,5.22,32,59.54
GSPL,2024-03-28,356.5,2024-04-22,303.85,-52.65,-14.77,25,-215.64
SANOFI,2024-04-01,8108.95,2024-04-23,8140.25,31.3,0.39,22,6.47
RITES,2024-04-01,688.9,2024-05-07,654.95,-33.95,-4.93,36,-49.98
NAM-INDIA,2024-04-01,486.6,2024-05-07,574.6,88,18.08,36,183.31
GUJGASLTD,2024-04-01,547.7,2024-04-22,542.95,-4.75,-0.87,21,-15.12
GLAXO,2024-04-01,1986.3,2024-05-10,1972.3,-14,-0.7,39,-6.55
CASTROLIND,2024-04-02,211.25,2024-04-22,208.15,-3.1,-1.47,20,-26.83
PETRONET,2024-04-03,282.85,2024-05-07,297.55,14.7,5.2,34,55.82
ARE&M,2024-04-03,803.95,2024-05-09,1092.8,288.85,35.93,36,364.29
ABSLAMC,2024-04-04,479.25,2024-05-09,542.4,63.15,13.18,35,137.45
GUJGASLTD,2024-05-15,542.55,2024-05-30,540,-2.55,-0.47,15,-11.44
SANOFI,2024-05-16,8576.7,2024-05-30,8457.85,-118.85,-1.39,14,-36.24
RITES,2024-05-17,696.05,2024-06-04,624.4,-71.65,-10.29,18,-208.66
BAYERCROP,2024-05-17,5525.3,2024-05-27,5194.9,-330.4,-5.98,10,-218.27
