Symbol,Buy Date,Buy Price,Sell Date,Sell Price,Gain,Gain %,Days,Annual Gain %
CIPLA,2022-12-01,1124.9,2023-05-17,923.95,-200.95,-17.86,167,-39.04
BAJFINANCE,2022-12-06,6698.55,2023-02-24,6236.25,-462.3,-6.9,80,-31.48
COALINDIA,2022-12-09,228.85,2023-03-20,217.05,-11.8,-5.16,101,-18.65
ITC,2022-12-12,343.2,2023-02-22,383.85,40.65,11.84,72,60.02
EICHERMOT,2022-12-14,3369.4,2023-02-14,3175.7,-193.7,-5.75,62,-33.85
BAJAJFINSV,2022-12-19,1619.05,2023-05-25,1427.35,-191.7,-11.84,157,-27.53
MARUTI,2022-12-30,8394.6,2023-02-14,8774.45,379.85,4.52,46,35.87
WIPRO,2023-01-02,393.05,2023-02-13,400.6,7.55,1.92,42,16.69
TECHM,2023-01-03,1023.8,2023-02-01,1023.75,-0.05,0,29,0
TCS,2023-01-03,3311.35,2023-02-20,3487.3,175.95,5.31,48,40.38
SUNPHARMA,2023-01-03,1009.1,2023-02-01,1014.9,5.8,0.57,29,7.17
SBILIFE,2023-01-03,1268.4,2023-01-24,1273.25,4.85,0.38,21,6.6
POWERGRID,2023-01-03,161.7,2023-01-31,162.49,0.79,0.49,28,6.39
KOTAKBANK,2023-01-03,1832.85,2023-05-11,1957.95,125.1,6.83,128,19.48
HCLTECH,2023-01-03,1041.35,2023-02-10,1115.65,74.3,7.13,38,68.49
NTPC,2023-01-05,169.9,2023-02-03,165.55,-4.35,-2.56,29,-32.22
HEROMOTOCO,2023-01-05,2767.15,2023-01-30,2702.3,-64.85,-2.34,25,-34.16
RELIANCE,2023-01-09,2396.85,2023-05-17,2251.47,-145.38,-6.07,128,-17.31
NESTLEIND,2023-01-09,2008.57,2023-05-15,2178.66,170.09,8.47,126,24.54
DRREDDY,2023-01-09,4334,2023-02-23,4449.6,115.6,2.67,45,21.66
UPL,2023-01-10,724.65,2023-02-02,696.4,-28.25,-3.9,23,-61.89
TATAMOTORS,2023-01-10,412.9,2023-02-14,440.55,27.65,6.7,35,69.87
HINDUNILVR,2023-01-10,2643.85,2023-01-23,2596.4,-47.45,-1.79,13,-50.26
INFY,2023-01-13,1503.65,2023-02-21,1579.5,75.85,5.04,39,47.17
ICICIBANK,2023-01-20,870.35,2023-05-18,946.5,76.15,8.75,118,27.07
GRASIM,2023-01-20,1648.79,2023-04-21,1655.37,6.58,0.4,91,1.6
BHARTIARTL,2023-01-25,776.5,2023-05-17,792.25,15.75,2.03,112,6.62
APOLLOHOSP,2023-02-01,4262.65,2023-03-01,4413.8,151.15,3.55,28,46.28
ULTRACEMCO,2023-02-02,7167.65,2023-02-27,7186.65,19,0.27,25,3.94
TATACONSUM,2023-02-02,737.15,2023-04-19,700.85,-36.3,-4.92,76,-23.63
SHREECEM,2023-02-02,24523.25,2023-03-06,25571.45,1048.2,4.27,32,48.7
ASIANPAINT,2023-02-07,2758.05,2023-03-24,2798.5,40.45,1.47,45,11.92
INDUSINDBK,2023-02-09,1163.8,2023-05-05,1073.3,-90.5,-7.78,85,-33.41
SBIN,2023-02-10,553.05,2023-05-18,574.2,21.15,3.82,97,14.37
ADANIPORTS,2023-02-10,583.95,2023-03-24,638,54.05,9.26,42,80.47
UPL,2023-02-13,733.8,2023-02-24,738.3,4.5,0.61,11,20.24
TECHM,2023-02-15,1071.4,2023-03-03,1085.15,13.75,1.28,16,29.2
SBILIFE,2023-02-15,1180.35,2023-05-18,1152.7,-27.65,-2.34,92,-9.28
JSWSTEEL,2023-02-15,727.15,2023-05-09,724.6,-2.55,-0.35,83,-1.54
NTPC,2023-02-16,167.4,2023-03-20,176,8.6,5.14,32,58.63
HDFCLIFE,2023-02-20,507.95,2023-05-19,557.6,49.65,9.77,88,40.52
POWERGRID,2023-02-21,162.9,2023-03-22,168.07,5.17,3.17,29,39.9
DIVISLAB,2023-02-21,2918.6,2023-05-08,3286.3,367.7,12.6,76,60.51
AXISBANK,2023-02-27,854.35,2023-05-03,859.85,5.5,0.64,65,3.59
HEROMOTOCO,2023-03-06,2479.7,2023-06-15,2843.05,363.35,14.65,101,52.94
BPCL,2023-03-06,324.55,2023-04-03,329.95,5.4,1.66,28,21.64
LT,2023-03-09,2193.2,2023-03-28,2133.6,-59.6,-2.72,19,-52.25
HDFCBANK,2023-03-09,1630.7,2023-05-05,1625.65,-5.05,-0.31,57,-1.99
HDFCBANK,2023-03-09,1630.7,2023-05-05,1625.65,-5.05,-0.31,57,-1.99
TATASTEEL,2023-03-10,108.1,2023-05-12,106.75,-1.35,-1.25,63,-7.24
HINDUNILVR,2023-03-10,2465.45,2023-04-20,2492.6,27.15,1.1,41,9.79
HINDALCO,2023-03-10,405.65,2023-05-11,420.85,15.2,3.75,62,22.08
SUNPHARMA,2023-03-14,957.2,2023-04-21,989.45,32.25,3.37,38,32.37
TITAN,2023-03-16,2450.35,2023-04-21,2568.3,117.95,4.81,36,48.77
UPL,2023-03-21,708.15,2023-04-25,714.65,6.5,0.92,35,9.59
DRREDDY,2023-03-21,4419.35,2023-04-26,4845.1,425.75,9.63,36,97.64
APOLLOHOSP,2023-03-29,4363,2023-05-17,4482.15,119.15,2.73,49,20.34
TCS,2023-03-31,3205.9,2023-05-18,3199.85,-6.05,-0.19,48,-1.44
M&M,2023-03-31,1158.7,2023-06-20,1396.45,237.75,20.52,81,92.47
INFY,2023-03-31,1427.95,2023-06-22,1281.55,-146.4,-10.25,83,-45.08
BRITANNIA,2023-03-31,4322.15,2023-05-18,4564.35,242.2,5.6,48,42.58
TATAMOTORS,2023-04-03,424.25,2023-05-05,477.1,52.85,12.46,32,142.12
MARUTI,2023-04-03,8503.05,2023-04-26,8506.9,3.85,0.05,23,0.79
HCLTECH,2023-04-03,1098.15,2023-06-08,1126.75,28.6,2.6,66,14.38
EICHERMOT,2023-04-03,3004.3,2023-05-31,3671.95,667.65,22.22,58,139.83
BAJFINANCE,2023-04-03,5715.05,2023-05-25,6841.15,1126.1,19.7,52,138.28
WIPRO,2023-04-05,369.75,2023-06-08,399.55,29.8,8.06,64,45.97
COALINDIA,2023-04-05,222.5,2023-05-11,236.15,13.65,6.13,36,62.15
ASIANPAINT,2023-04-17,2843.1,2023-05-24,3101.5,258.4,9.09,37,89.67
NTPC,2023-05-02,175.6,2023-05-19,173.3,-2.3,-1.31,17,-28.13
TECHM,2023-05-03,1039.6,2023-06-07,1095.7,56.1,5.4,35,56.31
SHREECEM,2023-05-08,24571.4,2023-06-22,25656.35,1084.95,4.42,45,35.85
HINDUNILVR,2023-05-09,2515.8,2023-06-09,2636.2,120.4,4.79,31,56.4
UPL,2023-05-26,688.1,2023-09-28,605,-83.1,-12.08,125,-35.27
SUNPHARMA,2023-05-26,969.9,2023-06-22,990.3,20.4,2.1,27,28.39
TATASTEEL,2023-05-30,107.05,2023-06-23,109.6,2.55,2.38,24,36.2
DRREDDY,2023-06-01,4552.05,2023-07-13,5142.45,590.4,12.97,42,112.72
HINDALCO,2023-06-02,420.75,2023-06-23,408.5,-12.25,-2.91,21,-50.58
LT,2023-06-05,2268.3,2023-07-12,2454.95,186.65,8.23,37,81.19
JSWSTEEL,2023-06-05,712.15,2023-06-23,746.5,34.35,4.82,18,97.74
ONGC,2023-06-16,157,2023-08-07,172.95,15.95,10.16,52,71.32
HDFCBANK,2023-06-19,1604.15,2023-07-11,1648.4,44.25,2.76,22,45.79
HDFCBANK,2023-06-19,1604.15,2023-07-11,1648.4,44.25,2.76,22,45.79
TCS,2023-06-30,3302.25,2023-07-26,3388.3,86.05,2.61,26,36.64
COALINDIA,2023-06-30,231,2023-07-18,228.25,-2.75,-1.19,18,-24.13
SBIN,2023-07-03,585.45,2023-08-02,598.45,13,2.22,30,27.01
WIPRO,2023-07-04,395.95,2023-07-26,402.75,6.8,1.72,22,28.54
KOTAKBANK,2023-07-04,1861.7,2023-07-28,1876.85,15.15,0.81,24,12.32
SHREECEM,2023-07-19,24028.3,2023-09-25,25856.45,1828.15,7.61,68,40.85
EICHERMOT,2023-07-19,3330.15,2023-09-13,3320.3,-9.85,-0.3,56,-1.96
HCLTECH,2023-08-04,1144.35,2023-08-28,1146.45,2.1,0.18,24,2.74
TITAN,2023-08-14,3010.65,2023-09-27,3214.55,203.9,6.77,44,56.16
HINDUNILVR,2023-08-17,2543.25,2023-10-23,2483.5,-59.75,-2.35,67,-12.8
ULTRACEMCO,2023-08-21,8219.3,2023-09-21,8313.55,94.25,1.15,31,13.54
AXISBANK,2023-08-22,957.05,2023-10-04,995.55,38.5,4.02,43,34.12
POWERGRID,2023-08-23,187.2,2023-10-03,199.55,12.35,6.6,41,58.76
MARUTI,2023-08-23,9600.95,2023-09-21,10284.3,683.35,7.12,29,89.61
NESTLEIND,2023-08-24,2224.49,2023-10-03,2231.52,7.03,0.32,40,2.92
BAJFINANCE,2023-08-24,7137.45,2023-10-18,7866.55,729.1,10.22,55,67.82
BRITANNIA,2023-08-25,4525.8,2023-12-14,4946.65,420.85,9.3,111,30.58
KOTAKBANK,2023-08-28,1790.35,2023-11-28,1742.25,-48.1,-2.69,92,-10.67
ICICIBANK,2023-08-28,970.55,2023-09-22,950.3,-20.25,-2.09,25,-30.51
BAJAJFINSV,2023-08-28,1499.9,2023-10-04,1532.55,32.65,2.18,37,21.51
ASIANPAINT,2023-08-28,3259.7,2024-01-04,3379.95,120.25,3.69,129,10.44
SBIN,2023-08-29,574.85,2023-09-28,589.95,15.1,2.63,30,32
BPCL,2023-08-29,356.8,2023-12-13,447.5,90.7,25.42,106,87.53
BAJAJ-AUTO,2023-08-29,4664.55,2023-10-04,4918.6,254.05,5.45,36,55.26
HDFCLIFE,2023-08-30,637.05,2023-09-21,644.25,7.2,1.13,22,18.75
COALINDIA,2023-09-01,236.9,2023-10-04,287.95,51.05,21.55,33,238.36
TATACONSUM,2023-09-04,846.05,2023-10-03,871.9,25.85,3.06,29,38.51
JSWSTEEL,2023-09-04,809.8,2023-09-20,786.75,-23.05,-2.85,16,-65.02
HDFCBANK,2023-09-04,1584.55,2023-09-21,1553.35,-31.2,-1.97,17,-42.3
HDFCBANK,2023-09-04,1584.55,2023-09-21,1553.35,-31.2,-1.97,17,-42.3
APOLLOHOSP,2023-09-05,4984.5,2023-10-06,5060.25,75.75,1.52,31,17.9
ITC,2023-09-06,447.45,2023-10-23,435.9,-11.55,-2.58,47,-20.04
HEROMOTOCO,2023-09-06,2938,2023-09-28,2970,32,1.09,22,18.08
BHARTIARTL,2023-09-06,880.3,2023-10-09,924.55,44.25,5.03,33,55.63
TATAMOTORS,2023-09-07,614.9,2023-09-25,618.7,3.8,0.62,18,12.57
DIVISLAB,2023-09-07,3694,2023-09-25,3728.5,34.5,0.93,18,18.86
RELIANCE,2023-09-12,2438.85,2024-01-05,2607.7,168.85,6.92,115,21.96
HDFCBANK,2023-10-11,1539.6,2024-01-03,1672.9,133.3,8.66,84,37.63
HDFCBANK,2023-10-11,1539.6,2024-01-03,1672.9,133.3,8.66,84,37.63
DRREDDY,2023-10-11,5567.6,2023-12-11,5473.5,-94.1,-1.69,61,-10.11
ULTRACEMCO,2023-10-12,8351.75,2023-10-26,8205.3,-146.45,-1.75,14,-45.62
SBILIFE,2023-10-12,1313.65,2023-10-27,1302.9,-10.75,-0.82,15,-19.95
JSWSTEEL,2023-10-12,783.45,2023-12-21,841.9,58.45,7.46,70,38.9
ICICIBANK,2023-10-12,954.25,2023-12-21,1004.4,50.15,5.26,70,27.43
WIPRO,2023-10-13,411.05,2024-01-04,452.4,41.35,10.06,83,44.24
M&M,2023-10-16,1574.55,2023-10-26,1506.1,-68.45,-4.35,10,-158.77
HDFCLIFE,2023-10-17,641.8,2023-12-11,672.5,30.7,4.78,55,31.72
CIPLA,2023-10-17,1173.5,2023-11-23,1170.65,-2.85,-0.24,37,-2.37
ULTRACEMCO,2023-10-30,8401.6,2023-11-23,8605.25,203.65,2.42,24,36.8
SBIN,2023-11-02,572.1,2024-01-01,641.35,69.25,12.1,60,73.61
SUNPHARMA,2023-11-03,1141.1,2023-12-12,1218,76.9,6.74,39,63.08
APOLLOHOSP,2023-11-03,5153.2,2023-12-07,5461.4,308.2,5.98,34,64.2
TITAN,2023-11-06,3267.05,2023-12-19,3610.45,343.4,10.51,43,89.21
HINDALCO,2023-11-06,481.95,2024-01-05,587,105.05,21.8,60,132.62
EICHERMOT,2023-11-06,3510.95,2023-12-12,3951.75,440.8,12.56,36,127.34
AXISBANK,2023-11-06,1009.4,2023-11-20,988.7,-20.7,-2.05,14,-53.45
ADANIPORTS,2023-11-06,802.5,2023-11-23,793.1,-9.4,-1.17,17,-25.12
TECHM,2023-11-07,1149,2024-01-02,1278.1,129.1,11.24,56,73.26
INFY,2023-11-07,1404.3,2024-01-02,1534.4,130.1,9.26,56,60.36
ITC,2023-11-08,436.95,2023-12-20,451,14.05,3.22,42,27.98
HINDUNILVR,2023-11-08,2519.35,2023-12-11,2503.65,-15.7,-0.62,33,-6.86
GRASIM,2023-11-08,1926.19,2023-12-20,2055.38,129.19,6.71,42,58.31
DIVISLAB,2023-11-08,3490.9,2023-12-11,3670.5,179.6,5.14,33,56.85
M&M,2023-11-09,1552.05,2023-12-20,1646.95,94.9,6.11,41,54.39
TATASTEEL,2023-11-10,120.05,2023-12-21,131,10.95,9.12,41,81.19
UPL,2023-11-13,552.7,2023-12-21,577.4,24.7,4.47,38,42.94
TCS,2023-11-15,3404.3,2024-01-01,3811.1,406.8,11.95,47,92.8
MARUTI,2023-11-16,10484.5,2023-12-12,10338.4,-146.1,-1.39,26,-19.51
BAJFINANCE,2023-12-01,7259.35,2023-12-26,7162.3,-97.05,-1.34,25,-19.56
BAJFINANCE,2024-01-03,7384.8,2024-01-16,7456.65,71.85,0.97,13,27.23
MARUTI,2024-01-16,10183.55,2024-02-29,11288.35,1104.8,10.85,44,90.01
SHREECEM,2024-01-25,27948.8,2024-02-08,27370.2,-578.6,-2.07,14,-53.97
M&M,2024-01-31,1651.55,2024-02-13,1646.75,-4.8,-0.29,13,-8.14
KOTAKBANK,2024-02-01,1822.75,2024-04-25,1642.45,-180.3,-9.89,84,-42.97
EICHERMOT,2024-02-01,3933.2,2024-02-29,3792.4,-140.8,-3.58,28,-46.67
SBILIFE,2024-02-02,1435.45,2024-03-05,1491.25,55.8,3.89,32,44.37
BAJAJFINSV,2024-02-02,1651.5,2024-04-18,1593.9,-57.6,-3.49,76,-16.76
JSWSTEEL,2024-02-06,818.75,2024-03-13,792.95,-25.8,-3.15,36,-31.94
HDFCLIFE,2024-02-07,605.15,2024-04-03,624.1,18.95,3.13,56,20.4
DIVISLAB,2024-02-07,3731.8,2024-05-09,3789.95,58.15,1.56,92,6.19
ASIANPAINT,2024-02-13,2971.6,2024-05-09,2710.1,-261.5,-8.8,86,-37.35
AXISBANK,2024-02-14,1096.85,2024-03-14,1058.25,-38.6,-3.52,29,-44.3
HDFCBANK,2024-02-15,1414.05,2024-04-22,1512.2,98.15,6.94,67,37.81
HDFCBANK,2024-02-15,1414.05,2024-04-22,1512.2,98.15,6.94,67,37.81
UPL,2024-02-16,490.9,2024-05-06,483.4,-7.5,-1.53,80,-6.98
NESTLEIND,2024-02-16,2487.65,2024-03-19,2496.05,8.4,0.34,32,3.88
TITAN,2024-02-19,3695.05,2024-03-14,3640.15,-54.9,-1.49,24,-22.66
BAJFINANCE,2024-02-19,6712.8,2024-04-16,6954.25,241.45,3.6,57,23.05
INDUSINDBK,2024-02-20,1504.2,2024-04-16,1490.95,-13.25,-0.88,56,-5.74
HINDUNILVR,2024-02-20,2404.1,2024-05-31,2329.05,-75.05,-3.12,101,-11.28
LT,2024-02-23,3387.95,2024-03-18,3561.2,173.25,5.11,24,77.71
ITC,2024-02-23,411.4,2024-04-18,418.85,7.45,1.81,55,12.01
BRITANNIA,2024-02-29,4965.2,2024-04-18,4695,-270.2,-5.44,49,-40.52
HINDALCO,2024-03-04,524.95,2024-05-07,620.2,95.25,18.14,64,103.45
SHREECEM,2024-03-21,25361.4,2024-04-18,24425.85,-935.55,-3.69,28,-48.1
EICHERMOT,2024-03-21,3918.95,2024-05-08,4600.1,681.15,17.38,48,132.16
JSWSTEEL,2024-03-22,824.8,2024-04-18,844.8,20,2.42,27,32.71
APOLLOHOSP,2024-03-22,6375.9,2024-04-18,6074.15,-301.75,-4.73,27,-63.94
ULTRACEMCO,2024-03-27,9623.45,2024-04-15,9506.25,-117.2,-1.22,19,-23.44
NTPC,2024-04-01,342.35,2024-04-22,342.9,0.55,0.16,21,2.78
AXISBANK,2024-04-03,1063.25,2024-05-14,1122.85,59.6,5.61,41,49.94
TECHM,2024-04-04,1279.25,2024-05-30,1240.85,-38.4,-3,56,-19.55
SBILIFE,2024-04-08,1518.8,2024-04-15,1466.9,-51.9,-3.42,7,-178.33
DRREDDY,2024-04-25,6218.75,2024-05-09,5877.35,-341.4,-5.49,14,-143.13
BPCL,2024-04-25,603.4,2024-05-09,592.15,-11.25,-1.86,14,-48.49
ULTRACEMCO,2024-04-26,9700.9,2024-05-08,9519.4,-181.5,-1.87,12,-56.88
HEROMOTOCO,2024-04-26,4491.6,2024-06-03,5160.6,669,14.89,38,143.02
SHREECEM,2024-05-03,25746.55,2024-05-24,25456.45,-290.1,-1.13,21,-19.64
ADANIPORTS,2024-05-15,1337.85,2024-06-04,1248.95,-88.9,-6.64,20,-121.18
RELIANCE,2024-05-17,2871.4,2024-06-04,2794.55,-76.85,-2.68,18,-54.34
LT,2024-05-21,3440.95,2024-06-06,3482.55,41.6,1.21,16,27.6
