date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,return12M,return6M,return3M,return1M
2024-06-05,HCLTECH,Information Technology Services,Technology,1343.7,363873,23.22,5.33,3.31,16.21,14.02,3.87,23,19.06,-1.5,-17.95,-1.11
2024-06-05,MARUTI,Auto Manufacturers,Consumer Cyclical,12502.6,393085,29.14,4.59,2.91,23.4,17.07,0.69,15.75,28.41,17.74,8.62,0.51
2024-06-05,SUNPHARMA,Drug Manufacturers - Specialty & Generic,Healthcare,1487.3,356854,37.26,5.61,7.47,29.41,25.4,0.81,15.04,46.71,20.35,-7.37,-2.74
2024-06-05,ADANIENT,Thermal Coal,Energy,3115.35,355151,114.37,9.09,3.68,34.44,33.54,0.04,8.29,28.01,10.39,-3.45,8.37
2024-06-05,KOTAKBANK,Banks - Regional,Financial Services,1718.1,341545,18.79,2.63,4.76,21.78,7.41,0.1,14.01,-12.3,-6.55,-1.71,5.77
2024-06-05,TITAN,Luxury Goods,Consumer Cyclical,3317.65,294296,84.25,31.33,6.29,173.63,53.11,0.3,37.22,15.14,-8.72,-12.39,1.14
2024-06-05,ONGC,Oil & Gas Integrated,Energy,247.5,311362,6.33,0.92,0.48,3.14,4.27,4.14,14.6,61.08,26.31,-11,-12.28
2024-06-05,TATAMOTORS,Auto Manufacturers,Consumer Cyclical,929.95,356380,11.35,4.2,0.82,5.25,6.54,0.22,36.98,67.33,30.14,-10.52,-8.49
2024-06-05,NTPC,Utilities - Regulated Electric,Utilities,341,330657,15.89,2.06,1.85,8.11,10.15,2.24,12.95,94.41,19.63,-3.18,-4.43
2024-06-05,AXISBANK,Banks - Regional,Financial Services,1184.5,365605,13.93,2.33,4.77,-65.82,4.87,0.08,16.8,22.34,4.71,6.57,3.57
2024-06-05,DMART,Discount Stores,Consumer Defensive,4862.25,316403,124.9,16.92,6.23,115.23,74.49,0,13.56,37.83,19.45,23.85,5.69
2024-06-05,ADANIGREEN,Utilities - Renewable,Utilities,1828.85,289696,263.36,29.46,31.42,37.56,41.92,0,11.19,84.39,17.97,-5.2,3.52
2024-06-05,ADANIPORTS,Marine Shipping,Industrials,1354.6,292613,36.07,5.53,10.95,19.48,20.86,0.37,15.32,81.73,32.42,2.2,5.01
2024-06-05,ULTRACEMCO,Building Materials,Basic Materials,10038.1,289286,41.33,4.8,4.08,26.55,22.17,0.38,11.63,23.78,6.63,3.77,2.67
2024-06-05,ASIANPAINT,Specialty Chemicals,Basic Materials,2961.75,283986,52.02,15.16,8.03,46.53,34.38,0.9,29.15,-7.81,-8.36,3.18,1.01
2024-06-05,COALINDIA,Thermal Coal,Energy,460.55,283825,7.59,3.43,2.18,15.68,5.04,5.32,45.21,102.17,31.21,0.43,-0.01
2024-06-05,BAJAJFINSV,Financial Conglomerates,Financial Services,1517.7,241811,29.68,4.01,2.29,-3.52,13.99,0.49,13.51,2.89,-11.25,-4.11,-5.81
2024-06-05,BAJAJ-AUTO,Auto Manufacturers,Consumer Cyclical,9602.25,268076,35.21,9.26,6.12,40.88,25.73,1.48,26.61,103.17,58.04,8.15,6.07
2024-06-05,POWERGRID,Utilities - Regulated Electric,Utilities,298.8,277903,17.85,3.19,6.06,7.45,9.85,4.04,17.87,69.31,30.71,2.1,-2.62
2024-06-05,NESTLEIND,Packaged Foods,Consumer Defensive,2509.85,,,,,,,,,15.63,1.25,-2,2.13
2024-06-05,WIPRO,Information Technology Services,Technology,451.5,235915,21.69,3.15,2.63,13.39,12.56,0.22,14.73,12.89,6.84,-12.42,-1.56
2024-06-05,M&M,Auto Manufacturers,Consumer Cyclical,2740.95,328358,27.22,4.96,2.37,-58.32,15.83,0.55,17.02,94.23,64.27,44.45,23.19
2024-06-05,IOC,Oil & Gas Refining & Marketing,Energy,159.25,224881,5.26,1.23,0.29,3.16,4.48,4.88,22.75,78.13,34.05,-8.79,-4.21
2024-06-05,JIOFIN,Asset Management,Financial Services,345.6,,,,,,,,,-9999999999,41.49,3.5,-6.66
2024-06-05,HAL,Aerospace & Defense,Industrials,4364.9,291914,38.3,10.02,9.61,35.5,24.63,0.68,26.15,155.77,59.67,31.58,14.37
2024-06-05,DLF,Real Estate - Development,Real Estate,796.05,197048,72.24,5,30.66,77.61,53.44,0.5,6.92,60.93,22.49,-13.5,-10.26
2024-06-05,ADANIPOWER,Utilities - Independent Power Producers,Utilities,726.65,280265,14.08,6.5,5.57,19.78,11.16,0,48.28,176.29,36.13,28.19,23.36
2024-06-05,JSWSTEEL,Steel,Basic Materials,878.4,214023,24.29,2.76,1.24,17.72,9.97,0.38,11.35,23.22,4.65,5.83,-0.26
2024-06-05,TATASTEEL,Steel,Basic Materials,169.2,211222,-47.6,2.29,0.93,10.4,17.42,2.1,-4.82,55.23,30.96,7.6,0.95
2024-06-05,SIEMENS,Specialty Industrial Machinery,Industrials,6528.2,,,,,,,,,82.03,70.57,39.83,6.89
2024-06-05,IRFC,Credit Services,Financial Services,166.45,217526,33.92,4.42,8.16,27.49,62.98,0.9,13.04,415.33,117.3,15.83,6.94
2024-06-05,VBL,Beverages - Non-Alcoholic,Consumer Defensive,1494,,,,,,,,,77.13,40.03,4.96,-0.87
2024-06-05,ZOMATO,Internet Retail,Consumer Cyclical,183.8,159544,459.5,7.82,13.17,246.97,247.27,0,1.72,154.04,53.23,14.88,-6.08
2024-06-05,PIDILITIND,Specialty Chemicals,Basic Materials,3166.2,161036,93.18,19.15,13,59.12,58.44,0.35,20.57,20.66,23.6,10.48,7.21
2024-06-05,GRASIM,Building Materials,Basic Materials,2304.85,156368,27.07,1.76,1.19,-14.59,18.13,0.72,6.34,31,11.79,3.44,-6.05
2024-06-05,SBILIFE,Insurance - Life,Financial Services,1390.1,139214,73.51,9.34,1.05,4.8,69.24,0.19,12.7,13.66,-5.13,-7.96,-3.51
2024-06-05,BEL,Aerospace & Defense,Industrials,260.35,190311,47.77,11.66,9.39,40.84,32.85,0.77,24.41,120.54,64,20.98,12.29
2024-06-05,LTIM,Information Technology Services,Technology,4688.85,138867,30.35,6.94,3.91,24.49,19.63,1.28,22.89,-4.01,-17.86,-8.47,-0.32
2024-06-05,TRENT,Apparel Retail,Consumer Cyclical,4903.8,174326,117.26,42.86,14.09,129.23,60.18,0.04,36.55,205.98,72.59,24.08,8.75
2024-06-05,PNB,Banks - Regional,Financial Services,121.85,134170,14.73,1.22,2.49,-4.8,0.9,0.53,8.25,134.1,40.79,-6.16,-4.13
2024-06-05,INDIGO,Airlines,Industrials,4348.5,167843,20.54,84.07,2.44,7.91,11.72,0,409.35,80.41,50.05,40.02,8.76
2024-06-05,BANKBARODA,Banks - Regional,Financial Services,260,134456,7.16,1.12,1.87,-21.43,1.39,2.12,15.68,40.31,22.64,-7.72,-2.15
2024-06-05,HDFCLIFE,Insurance - Life,Financial Services,551.95,118692,75.51,8.09,1.17,11.21,75.23,0.4,10.73,-4.79,-17.77,-11.25,-0.56
2024-06-05,ABB,Specialty Industrial Machinery,Industrials,7812.7,,,,,,,,,92.54,64.59,35.38,12.57
2024-06-05,BPCL,Oil & Gas Refining & Marketing,Energy,290.55,63028,2.3,0.83,0.14,1.75,2.45,8.45,35.51,63.17,23.52,-6.98,-4.78
2024-06-05,PFC,Credit Services,Financial Services,447.15,147565,7.47,1.46,4.39,-1.51,11.85,4.17,19.54,187.37,16.26,4.05,2.14
2024-06-05,GODREJCP,Household & Personal Products,Consumer Defensive,1426.8,145937,-260.36,11.58,10.44,70.5,202.23,0.35,-4.45,35.22,39.67,15.6,14.13
2024-06-05,TATAPOWER,Utilities - Independent Power Producers,Utilities,422.8,135099,36.55,4.18,2.2,10.73,13.67,0.47,11.42,95.06,30.68,-0.58,-5.27
2024-06-05,HINDALCO,Aluminum,Basic Materials,695.25,155524,15.31,1.47,0.72,6.47,7.88,0.43,9.57,67.31,33.61,29.54,8.84
2024-06-05,HINDZINC,Other Industrial Metals & Mining,Basic Materials,676.85,285991,36.87,18.82,10.18,21.43,20.03,1.92,51.06,120.44,109.78,117.67,45.79
2024-06-05,TECHM,Information Technology Services,Technology,1266.9,123746,47.66,4.64,2.38,19.41,22.6,3.17,8.84,16.63,3.4,-1.65,0.37
2024-06-05,AMBUJACEM,Building Materials,Basic Materials,598.9,131619,35.93,3.17,3.97,23.31,19.48,0.38,8.63,30.44,21.15,-0.7,-1.41
2024-06-05,INDUSINDBK,Banks - Regional,Financial Services,1500.95,116822,13.01,1.85,3.89,-6.9,3.39,0.93,14.2,14.93,-0.53,-4.02,0.23
2024-06-05,CIPLA,Drug Manufacturers - General,Healthcare,1496.95,120859,29.32,4.53,4.75,29.24,17.74,0.57,15.43,54,22.79,0.93,5.17
2024-06-05,GAIL,Utilities - Regulated Gas,Utilities,195.15,128313,12.96,1.67,0.96,10.2,8.77,2.82,12.86,86.39,39.05,3.5,-1.34
2024-06-05,RECLTD,Credit Services,Financial Services,459.5,120997,8.55,1.74,7.02,-2.1,11.78,2.36,20.4,214.4,13.33,-2.83,-11.05
2024-06-05,BRITANNIA,Packaged Foods,Consumer Defensive,5486.65,132157,61.76,33.53,7.99,51.36,39.57,1.31,54.29,16.6,11.02,12.22,8.4
2024-06-05,UNIONBANK,Banks - Regional,Financial Services,140.95,107596,7.8,1.1,1.96,5.4,0.17,1.91,14.14,95.36,20.32,-10.42,-4.57
2024-06-05,ADANIENSOL,Utilities - Independent Power Producers,Utilities,951.7,106162,93.35,8.4,6.39,17.58,22.76,0.08,9,-9999999999,-15.89,-11.02,-10.09
2024-06-05,IOB,Banks - Regional,Financial Services,64.1,121165,45.45,4.4,7.81,-108.28,7.38,0,9.67,153.86,50.29,-2.95,-1
2024-06-05,LODHA,Real Estate - Development,Real Estate,1296.85,128967,81.1,7.38,12.5,51.33,49.83,0.07,8.87,125.95,41.32,10.59,11.17
2024-06-05,EICHERMOT,Auto Manufacturers,Consumer Cyclical,4579,125376,31.38,6.95,7.72,33.67,21.48,0.81,22.17,23.59,12.92,20.97,-0.43
2024-06-05,CANBK,Banks - Regional,Financial Services,115.2,20899,1.37,0.23,0.31,1.39,-0.78,10.42,16.58,84.76,31.34,-3.67,-2.67
2024-06-05,TATACONSUM,Packaged Foods,Consumer Defensive,1142.4,108852,92.73,6.78,7.16,56.21,53.61,0.74,7.16,44.22,20.68,-9.44,4.03
2024-06-05,DRREDDY,Drug Manufacturers - Specialty & Generic,Healthcare,5824.15,96989,17.42,3.46,3.47,21.35,11.82,0.69,19.85,25.61,1.05,-7.91,-7.46
2024-06-05,TVSMOTOR,Auto Manufacturers,Consumer Cyclical,2351.8,111731,66.25,16.47,2.85,-89.19,24.55,0.34,24.86,76.56,23.6,4.08,14.34
2024-06-05,ZYDUSLIFE,Drug Manufacturers - Specialty & Generic,Healthcare,1048.65,105519,27.5,5.32,5.55,32.69,18.71,0.59,19.35,103.44,64.22,7.36,2.73
2024-06-05,ATGL,Utilities - Regulated Gas,Utilities,936.25,102970,154.24,28.76,23.01,107.81,89.56,0.03,18.64,38.01,-19.07,-7.23,2.08
2024-06-05,VEDL,Other Industrial Metals & Mining,Basic Materials,440.7,163519,38.9,5.32,1.15,4.59,7.59,11.36,13.8,58.87,80.02,55.81,7.36
2024-06-05,CHOLAFIN,Credit Services,Financial Services,1288.5,108225,31.38,5.52,10.62,-3.03,16.97,0.15,17.46,21.87,10.44,18.95,-2.83
2024-06-05,HAVELLS,Electrical Equipment & Parts,Industrials,1792.8,112352,88.41,15.09,6.04,57.53,53.73,0.42,17.06,34.33,33.49,16.18,7.02
2024-06-05,HEROMOTOCO,Auto Manufacturers,Consumer Cyclical,5658.5,113126,30.21,6.39,2.99,22.98,19.09,2.39,21.16,94.8,52.28,21.61,25.47
2024-06-05,DABUR,Household & Personal Products,Consumer Defensive,600.25,106367,57.83,10.78,8.58,52.83,36.89,0.91,18.68,9.63,9.63,12.14,13.08
2024-06-05,SHREECEM,Building Materials,Basic Materials,25481.05,91938,38.38,4.44,4.48,27.46,18.25,0.41,11.57,-1.21,-7.91,3.14,-0.22
2024-06-05,MANKIND,Drug Manufacturers - Specialty & Generic,Healthcare,2155.8,86359,45.15,9.22,8.36,40.12,30.76,0,20.43,44.83,10.39,0.07,-5.73
2024-06-05,BAJAJHLDNG,Asset Management,Financial Services,8048.9,89580,12.33,1.65,11.68,46.15,12.06,1.59,13.4,15.45,0.81,-7.11,-1.68
2024-06-05,DIVISLAB,Drug Manufacturers - Specialty & Generic,Healthcare,4502.7,119533,74.71,8.81,15.24,94.79,46.84,0.67,11.79,27.27,22.3,25.02,13.62
2024-06-05,APOLLOHOSP,Medical Care Facilities,Healthcare,5934.65,85332,94.95,12.3,4.48,44.44,36.35,0.25,12.96,20.13,6.83,-1.89,-2.02
2024-06-05,NHPC,Utilities - Renewable,Utilities,97.35,97789,26.98,2.53,10.15,14.1,20.71,2.38,9.36,118.52,54.03,8.11,-4.32
2024-06-05,SHRIRAMFIN,Credit Services,Financial Services,2387.45,89719,12.2,1.83,4.39,-2.88,8.82,2.09,15.05,69.45,17.52,-2.54,-6.28
2024-06-05,BOSCHLTD,Auto Parts,Consumer Cyclical,30867.05,91039,36.54,7.55,5.44,72.67,24.74,1.57,20.66,63.49,42.73,4.63,2.77
2024-06-05,TORNTPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,2780.4,94102,56.82,13.73,8.91,28.81,27.69,1.08,24.15,55.49,35.4,4.34,2.33
2024-06-05,ICICIPRULI,Insurance - Life,Financial Services,562.6,81054,95.28,7.37,0.9,-10.73,88.45,0.11,7.73,13.27,3.5,-3.6,-2.04
2024-06-05,IDBI,Banks - Regional,Financial Services,81.15,87256,15.08,1.71,4.81,-71.18,3.7,1.23,11.33,46.48,22.95,-5.09,-8.61
2024-06-05,JSWENERGY,Utilities - Independent Power Producers,Utilities,608.55,99876,58.12,4.79,8.7,16.02,21.93,0.35,8.27,131.08,34.69,18.11,-1.46
2024-06-05,JINDALSTEL,Steel,Basic Materials,1006.25,100870,16.99,2.28,2.02,16.79,11.02,0.2,13.4,92.38,46.63,19.93,7.51
2024-06-05,BHEL,Specialty Industrial Machinery,Industrials,255.35,88915,1021.4,3.64,3.88,-23.95,78.45,0.16,1.15,204.53,44.51,-0.83,-11.63
2024-06-05,INDHOTEL,Lodging,Consumer Cyclical,572.9,81549,64.77,8.62,12.05,42.14,34.95,0.19,13.31,47.18,31.55,-2.52,0.28
2024-06-05,CUMMINSIND,Specialty Industrial Machinery,Industrials,3404.1,94362,54.84,14.27,10.65,73.41,39.39,0.91,26.02,88.36,74.63,22.14,-0.17
2024-06-05,ICICIGI,Insurance - Diversified,Financial Services,1630.45,80330,42.04,6.58,3.69,36.24,30.26,0,15.72,31.73,12.49,-2.14,-3.03
2024-06-05,CGPOWER,Electrical Equipment & Parts,Industrials,627.65,95864,67.27,31.77,11.91,241.47,52.81,0.21,47.29,67.55,37.99,37.15,14.89
2024-06-05,MCDOWELL-N,Beverages - Wineries & Distilleries,Consumer Defensive,1298.5,94447,65.48,13.26,8.34,84.48,42.3,0.3,19.77,49.77,24.23,13.26,5.42
2024-06-05,HDFCAMC,Asset Management,Financial Services,3705.4,79105,40.77,11.18,30.61,48.99,31.18,1.3,27.46,87.91,24.05,-1.08,-4.69
2024-06-05,MAXHEALTH,Medical Care Facilities,Healthcare,822.25,79916,75.85,9.5,14.78,71.24,49.51,0.12,12.58,56.95,21.24,9.61,-1.09
2024-06-05,SOLARINDS,Specialty Chemicals,Basic Materials,8962.8,81105,97.02,24.54,13.36,57.68,59.64,0.09,25.29,132.98,42.3,19.3,-0.7
2024-06-05,MOTHERSON,Auto Parts,Consumer Cyclical,152.05,103036,37.92,3.94,1.05,13.61,13.42,0.43,10.39,89.12,60.05,27.83,18.93
2024-06-05,INDUSTOWER,Telecom Services,Communication Services,332.7,89629,14.85,3.31,3.13,7.74,6.86,0,22.32,111.57,74.69,30.27,-5.25
2024-06-05,POLYCAB,Electrical Equipment & Parts,Industrials,6788.45,101988,57.29,12.46,5.65,78.68,37.81,0.29,21.79,88.81,24.64,38.79,15.03
2024-06-05,OFSS,Software - Infrastructure,Technology,7729.05,66989,30.18,8.52,10.51,37.41,20.34,2.9,28.24,117.63,87.08,-6.9,-1.67
2024-06-05,SRF,Specialty Chemicals,Basic Materials,2295.05,68031,50.93,5.93,5.27,32.49,27.24,0.31,11.64,-9.4,-5.28,-6.33,-11.31
2024-06-05,IRCTC,Railroads,Industrials,918.9,73512,66.16,22.76,17.22,83.33,46.36,0.49,34.4,42.91,22.59,-1.95,-10.11
2024-06-05,COLPAL,Household & Personal Products,Consumer Defensive,2960.05,80510,60.82,42.95,14.26,67.15,40.7,1.45,70.62,82.74,29.05,14.79,3.56
2024-06-05,LUPIN,Drug Manufacturers - Specialty & Generic,Healthcare,1630.5,74299,38.94,5.2,3.78,20.36,19.5,0.25,13.4,98.44,31.56,-2.35,-2.93
2024-06-05,NAUKRI,Internet Content & Information,Communication Services,5995.55,77419,134.97,2.56,30.52,110.24,78.74,0.32,1.9,45.65,26.34,17.83,0.16
2024-06-05,TIINDIA,Conglomerates,Industrials,3714.8,71846,59.84,14.09,4.4,106.41,32.61,0.23,23.54,28.13,3.93,6.18,-7.44
2024-06-05,INDIANB,Banks - Regional,Financial Services,524.55,70655,8.39,1.17,2.22,-8.2,1.17,1.52,13.97,86.77,22.49,-3.83,-1.36
2024-06-05,HINDPETRO,Oil & Gas Refining & Marketing,Energy,336.83,47781,2.98,1.02,0.11,2,3.99,4.46,34.13,92.58,33.84,-0.64,-1.66
2024-06-05,BERGEPAINT,Specialty Chemicals,Basic Materials,475.05,55382,47.41,10.3,4.95,34.81,28.46,0.56,21.71,-12.61,-17.95,-17.15,-7.1
2024-06-05,YESBANK,Banks - Regional,Financial Services,22.65,65160,51.48,1.55,4.85,6.76,5.85,0,3.05,41.56,13.82,-5.03,-6.02
2024-06-05,TORNTPOWER,Utilities - Independent Power Producers,Utilities,1439.4,69180,37.74,5.74,2.54,16.25,16.62,1.11,15.2,135.12,48.91,25.76,-0.08
2024-06-05,OIL,Oil & Gas E&P,Energy,580.5,62950,9.94,1.3,1.94,5.76,7.67,3.34,13.11,128.41,81.46,-7.87,-8.36
2024-06-05,SBICARD,Credit Services,Financial Services,699.65,66535,27.58,5.51,5.02,-12.2,17.21,0.55,19.93,-24.45,-7.93,-1.11,-2.56
2024-06-05,IDEA,Telecom Services,Communication Services,14.85,74428,-2.38,-0.71,1.75,3.57,34.47,0,29.99,110.64,15.12,4.21,16.02
2024-06-05,MARICO,Household & Personal Products,Consumer Defensive,645.5,83445,56.47,21.78,8.64,58.11,39.01,1.47,38.65,18.93,21.68,25.44,21.72
2024-06-05,GODREJPROP,Real Estate - Development,Real Estate,2668.2,74188,102.31,7.42,24.44,-107.12,71.11,0,7.26,87.72,38.24,8.22,-6.14
2024-06-05,AUROPHARMA,Drug Manufacturers - Specialty & Generic,Healthcare,1266.4,74204,23.38,2.49,2.59,30.48,12.5,0.36,10.63,90.72,24.47,19.6,8.87
2024-06-05,UCOBANK,Banks - Regional,Financial Services,54.45,65101,38.89,2.39,5.73,64.99,3.34,0,12.62,100.18,36.64,-5.3,0.28
2024-06-05,BANKINDIA,Banks - Regional,Financial Services,116.95,53244,7.55,0.75,1.8,-12,1.05,1.54,9.3,57.93,2.32,-19.87,-19.95
2024-06-05,PERSISTENT,Information Technology Services,Technology,3566.95,54216,50.19,10.94,5.52,44.39,29.94,0.75,22.06,43.22,10.36,-14.79,5.04
2024-06-05,MUTHOOTFIN,Credit Services,Financial Services,1747.35,70150,16.22,2.79,7.21,-5.1,11.58,1.26,17.22,55.09,21.29,26.88,4.35
2024-06-05,NMDC,Steel,Basic Materials,244.8,71742,12.87,2.8,3.37,9.7,8.93,0,21.73,124.18,33.33,2.51,-9.13
2024-06-05,ALKEM,Drug Manufacturers - Specialty & Generic,Healthcare,4825.15,57692,32.13,5.59,4.55,29.61,24.25,0.94,17.41,42.39,0.61,-6.2,-6.29
2024-06-05,PIIND,Agricultural Inputs,Basic Materials,3666.1,55612,33.07,6.37,7.25,27.32,24.59,0.31,19.26,2.21,-4.62,1.11,2.04
2024-06-05,LTTS,Information Technology Services,Technology,4623.65,48897,37.51,9.18,5.07,32.76,22.81,1.02,24.47,20.34,-6.39,-12.78,2.78
2024-06-05,GICRE,Insurance - Reinsurance,Financial Services,345.15,60554,8.77,1.1,1.28,5.43,4.26,2.09,12.5,88.56,13.42,-5.92,3.99
2024-06-05,TATACOMM,Telecom Services,Communication Services,1748.3,49827,51.47,27.89,2.38,15.66,14.05,1.2,54.21,24.2,3.15,-13.08,1.38
2024-06-05,JSL,Steel,Basic Materials,776.2,63915,23.56,4.45,1.66,13.27,13.62,0.45,18.9,158.26,43.69,12.21,7.49
2024-06-05,MRF,Auto Parts,Consumer Cyclical,127959.7,54270,26.08,3.25,2.16,16.44,12.43,0.14,12.46,32.41,8.49,-11.11,1.17
2024-06-05,SAIL,Steel,Basic Materials,145.55,60120,19.62,1.05,0.57,20.65,8.16,1.03,5.37,74.94,48.37,4.75,-10.65
2024-06-05,PGHH,Household & Personal Products,Consumer Defensive,16500.85,,,,,,,,,19.85,-3.85,5.22,3.8
2024-06-05,SUZLON,Specialty Industrial Machinery,Industrials,48.45,65954,99.88,16.82,10.15,1985.95,64.98,0,16.84,297.13,25.03,19.33,18.75
2024-06-05,LINDEINDIA,Specialty Chemicals,Basic Materials,8112.95,69191,159.39,19.95,24.99,158.35,86.69,0.15,12.52,103.75,38.46,45.42,-3.33
2024-06-05,SUPREMEIND,Building Products & Equipment,Industrials,5527.1,70210,65.63,13.74,6.93,49.69,40.16,0.51,20.94,95.63,22.22,41.92,4.82
2024-06-05,CONCOR,Railroads,Industrials,993.25,60519,48.01,5.12,6.99,43.59,25.99,1.11,10.66,48.18,17.8,2.96,-3.79
2024-06-05,OBEROIRLTY,Real Estate - Development,Real Estate,1844.95,67083,34.82,4.85,14.92,23.87,25.26,0.43,13.92,87.28,27.47,33.94,23.1
2024-06-05,ASTRAL,Building Products & Equipment,Industrials,2116.3,56850,104.1,17.83,10.08,69.04,58.87,0.18,17.1,10.77,9.72,0.76,0.32
2024-06-05,IDFCFIRSTB,Banks - Regional,Financial Services,77.25,54616,18.26,1.69,2.44,4.73,5.07,0,9.12,4.67,-12.27,-4.39,-3.5
2024-06-05,RVNL,Engineering & Construction,Industrials,353.3,73664,46.79,8.42,3.37,24.93,29.55,0.6,18,194.79,106.43,48.48,27.87
2024-06-05,BHARATFORG,Auto Parts,Consumer Cyclical,1501.4,69904,73.49,9.75,4.46,42,27.15,0.54,13.27,87.09,27.55,27.36,20.27
2024-06-05,CENTRALBK,Banks - Regional,Financial Services,61.75,53605,20.09,1.66,3.03,-9.07,1.6,0,8.24,124.95,31.52,-4.04,-2.83
2024-06-05,JSWINFRA,Integrated Freight & Logistics,Industrials,271.3,55658,48.15,6.93,14.79,30.87,27.31,0,14.4,-9999999999,18.78,8.43,7.96
2024-06-05,POLICYBZR,Insurance Brokers,Financial Services,1293.35,58015,891.97,9.88,16.88,6706.91,297.36,0,1.14,107.25,57.94,17.42,0.81
2024-06-05,ASHOKLEY,Farm & Heavy Construction Machinery,Industrials,224.15,65818,26.53,7.31,1.44,-10.52,13,1.16,27.58,49.28,28.16,31.04,11.6
2024-06-05,THERMAX,Specialty Industrial Machinery,Industrials,5130.7,57783,89.57,13.01,6.2,233.65,52.93,0.2,14.53,122.29,89.28,40.89,10.28
2024-06-05,PHOENIXLTD,Real Estate - Diversified,Real Estate,3219.75,57537,52.52,6.08,14.46,26.62,29.65,0.16,11.62,110.41,45.75,15.74,3.63
2024-06-05,GMRINFRA,Airports & Air Services,Industrials,81.75,49344,-88.23,-22.8,5.64,12.72,20.72,0,25.84,96.28,18.65,-3.25,-1.86
2024-06-05,TATAELXSI,Software - Application,Technology,6878.9,42840,54.07,17.1,12.06,61.09,36.74,0.88,31.62,-9.54,-17.77,-10.51,-2.94
2024-06-05,PATANJALI,Packaged Foods,Consumer Defensive,1343.45,48633,63.55,4.77,1.53,27.85,32.36,0.89,7.5,30.31,-16.19,-11.99,-6.08
2024-06-05,SJVN,Utilities - Renewable,Utilities,126.25,49614,53.95,3.53,19.23,37.89,31.81,1.4,6.48,251.67,42.41,3.31,-4.68
2024-06-05,PRESTIGE,Real Estate - Diversified,Real Estate,1643.1,65866,47.93,5.83,8.36,50.77,20.26,0.09,12.17,215.98,38.49,39.11,5.5
2024-06-05,ACC,Building Materials,Basic Materials,2401.6,45099,19.35,2.76,2.26,15.06,11.55,0.39,14.31,29.38,12.34,-8.99,-3.53
2024-06-05,NYKAA,Internet Retail,Consumer Cyclical,162.6,46439,1439.28,36.79,7.27,185013.25,139.1,0,2.56,21.34,-4.69,3.83,-3.67
2024-06-05,SUNDARMFIN,Credit Services,Financial Services,4455.4,49098,34.19,4.43,13.26,-5.79,16.49,0.65,12.96,75.21,35.24,7.28,-6
2024-06-05,UBL,Beverages - Brewers,Consumer Defensive,2016.65,53322,130.02,12.76,6.56,689.53,69.29,0.37,9.81,39.91,16.93,18.67,1.61
2024-06-05,ABCAPITAL,Financial Conglomerates,Financial Services,215.55,56044,16.64,2.09,1.72,-2.33,13.27,0,12.44,25.65,32.08,18.37,-5.09
2024-06-05,MPHASIS,Information Technology Services,Technology,2362.1,44638,28.87,5.08,3.36,20.48,17.51,2.11,17.68,23.39,-2.68,-5.25,2.74
2024-06-05,BALKRISIND,Auto Parts,Consumer Cyclical,3123,60373,41.03,6.82,6.44,28.99,23.44,0.51,16.62,35.94,19.85,37.75,26.66
2024-06-05,DIXON,Consumer Electronics,Technology,9470.3,56653,151.62,33.43,3.2,96.96,78.73,0.03,21.7,145.18,58.77,32.58,12.55
