date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,return12M,return6M,return3M,return1M
2020-06-01,GMRINFRA,Airports & Air Services,Industrials,17.16,10358,-4.26,-4.21,1.38,7.53,21.78,0.49,98.81,22.92,-11,-5.71,11.36
2020-06-01,CASTROLIND,Oil & Gas Refining & Marketing,Energy,117.9,,,,,,,,,-19.9,-14.07,-19.71,-9.1
2020-06-01,UNIONBANK,Banks - Regional,Financial Services,25.5,8729,-1.9,0.26,0.51,-1.14,0.32,0,-9.18,-66.36,-57.29,-29.75,-6.42
2020-06-01,ABCAPITAL,Financial Conglomerates,Financial Services,46.8,11297,11.53,0.9,0.68,2.64,10.42,0,7.31,-52.77,-56.28,-39.88,-6.31
2020-06-01,GSPL,Utilities - Regulated Gas,Utilities,203.15,11460,6.63,2.35,0.94,4.14,5.26,1.53,35.4,4.99,-6.79,-13.83,-1.98
2020-06-01,SYNGENE,Biotechnology,Healthcare,359.75,14266,34.76,6.56,7.59,21.07,19.26,0.17,18.94,7.41,16.82,22.43,11.69
2020-06-01,GODREJIND,Conglomerates,Industrials,325.7,10959,19.79,1.89,0.97,27.96,12.23,0.71,9.57,-33.77,-25.08,-21.51,23.11
2020-06-01,FORTIS,Medical Care Facilities,Healthcare,120.85,9124,156.95,1.37,2.02,53.19,15.56,0,0.87,-3.55,-12.96,-21.42,-4.84
2020-06-01,SAIL,Steel,Basic Materials,30.5,12599,5.95,0.3,0.21,-20.4,6.33,1.99,5.11,-39.18,-22.49,-15.28,-4.24
2020-06-01,ADANIGAS,,,,,,,,,,,,,,,
2020-06-01,CUB,Banks - Regional,Financial Services,141.8,10456,22.12,1.97,4.38,5.69,2.39,0.35,8.99,-33.11,-38.31,-34.7,-1.77
2020-06-01,DALBHARAT,Building Materials,Basic Materials,561.7,10839,48.51,1.02,1.14,4.63,7.45,0.86,2.11,-52.47,-34.53,-25.18,7.68
2020-06-01,CANBK,Banks - Regional,Financial Services,18.39,1895,-0.78,0.05,0.07,-0.36,-0.72,0,-4.82,-65.66,-58.96,-35.13,4.61
2020-06-01,AAVAS,Mortgage Finance,Financial Services,1063.05,8327,33.77,3.97,10.81,-7.1,41.23,0,11.87,-25.12,-42.15,-44.58,-10.52
2020-06-01,SUMICHEM,Agricultural Inputs,Basic Materials,260,12978,63.41,10.62,5.43,58.62,41.51,0.17,16.75,-9999999999,-9999999999,5.03,6.93
2020-06-01,NATCOPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,585.15,10654,23.17,2.82,5.64,25.53,15.91,1.44,12.21,10.14,-2.21,-5.39,-4.18
2020-06-01,M&MFIN,Credit Services,Financial Services,88.65,8983,7.42,0.75,1.38,-2.88,8.96,5.75,8.98,-65.52,-57.64,-57.37,-12.38
2020-06-01,CRISIL,Financial Data & Stock Exchanges,Financial Services,1409.5,,,,,,,,,-3.32,-15.48,-7.88,-3.84
2020-06-01,CUMMINSIND,Specialty Industrial Machinery,Industrials,374.75,10389,14.72,2.36,2.04,17.29,11.29,5.47,16.03,-52.57,-30.3,-25.98,-0.73
2020-06-01,OIL,Oil & Gas E&P,Energy,87.2,9457,2.01,0.41,0.47,1.46,3.05,31.73,20.25,-51.56,-43.61,-18.43,-11.74
2020-06-01,IDEA,Telecom Services,Communication Services,6.55,18822,-0.24,3.15,0.42,2.57,-4.07,0,-1235.44,-53.05,-15.48,79.45,55.95
2020-06-01,ISEC,Capital Markets,Financial Services,388.3,12509,23.1,10.34,7.77,-6.66,15.15,3.09,44.81,75.46,12.26,-16.81,6.14
2020-06-01,INDHOTEL,Lodging,Consumer Cyclical,81.6,10011,28.25,2.3,2.36,12.16,12.46,0.76,8.13,-46.45,-43.39,-36.73,5.32
2020-06-01,TATAPOWER,Utilities - Independent Power Producers,Utilities,39.45,10671,12.64,0.55,0.37,1.45,7.05,4.69,5.2,-42.66,-29.36,-11.15,24.45
2020-06-01,IOB,Banks - Regional,Financial Services,7.65,12575,-0.96,0.78,1.54,-0.9,-1.41,0,-52.78,-36.51,-26.44,-11.05,-0.65
2020-06-01,THERMAX,Specialty Industrial Machinery,Industrials,755.85,8512,40.06,2.81,1.51,26.14,17.26,2.23,7.02,-25.9,-23.06,-15.49,4.25
2020-06-01,IIFLWAM,,,,,,,,,,,,,,,
2020-06-01,PHOENIXLTD,Real Estate - Diversified,Real Estate,568.4,8723,26.11,2.26,4.73,11.81,12.79,0.64,8.68,-12.74,-25.95,-31.92,4.87
2020-06-01,ENDURANCE,Auto Parts,Consumer Cyclical,759.75,10687,18.9,3.56,1.58,10.57,9.18,1.75,18.81,-36.87,-30.46,-22.12,12.2
2020-06-01,JINDALSTEL,Steel,Basic Materials,129.6,13220,-120,0.41,0.35,1.5,7.46,0,-1.24,-19.03,-15.71,-19.33,36.42
2020-06-01,HATSUN,Packaged Foods,Consumer Defensive,388.23,8526,101.21,9.43,1.61,15.45,17.8,1.36,12.41,-26.26,-9.08,-23.33,4.16
2020-06-01,SOLARINDS,Specialty Chemicals,Basic Materials,901.4,8157,30.5,5.91,3.74,25.11,19.18,0.94,19.38,-23.36,-14.41,-20.9,1.8
2020-06-01,FEDERALBNK,Banks - Regional,Financial Services,46.65,9296,5.92,0.63,1.38,2.49,0.03,3.61,10.66,-56.54,-46.93,-44.79,-4.41
2020-06-01,AMARAJABAT,,,,,,,,,,,,,,,
2020-06-01,SJVN,Utilities - Renewable,Utilities,21.75,8548,5.45,0.71,3.52,4.99,4.19,10.79,13,-14.37,-12.47,-6.85,2.84
2020-06-01,ESCORTS,Farm & Heavy Construction Machinery,Industrials,972.4,11920,17.67,3.82,2.09,14.95,15.79,0.22,15.15,62.62,59.08,14,36.31
2020-06-01,MGL,Utilities - Regulated Gas,Utilities,961.9,9502,11.97,3.22,3.22,9.64,8.29,2.3,26.87,7.82,-6.39,-6.93,-1.12
2020-06-01,MANAPPURAM,Credit Services,Financial Services,131.45,11108,7.52,1.93,3.01,-3.07,7.57,2.57,25.54,-2.49,-16.17,-18.88,-2.01
2020-06-01,VINATIORGA,Specialty Chemicals,Basic Materials,1042.5,10716,32.1,8.38,10.6,25.76,23.33,0.98,26.09,-3.29,5,2.89,5.77
2020-06-01,UCOBANK,Banks - Regional,Financial Services,11.7,11605,-3.77,0.6,1.46,-1.09,0.32,0,-12.69,-32.95,-32.76,-5.26,-8.59
2020-06-01,EMAMILTD,Household & Personal Products,Consumer Defensive,194.5,8815,29.16,4.83,3.32,16.61,12.34,4.12,16.61,-44.16,-39.22,-24.32,-0.08
2020-06-01,ZYDUSWELL,Packaged Foods,Consumer Defensive,1264.6,7293,51.45,2.11,4.2,28.13,30.51,0.79,4.1,-4.37,-12.18,-12.76,-7.02
2020-06-01,MOTILALOFS,Capital Markets,Financial Services,526,7789,43.11,2.52,3.3,8.18,15.01,2,5.94,-33.79,-30.22,-29.54,3.87
2020-06-01,SKFINDIA,Tools & Accessories,Industrials,1449.75,7168,24.78,3.76,2.54,21.73,15.6,1,15.17,-23.42,-31.67,-22.73,-2.28
2020-06-01,BHEL,Specialty Industrial Machinery,Industrials,28,9750,-6.65,0.34,0.48,-3.37,38.08,5.18,-5.12,-60.11,-43.94,-9.68,24.72
2020-06-01,JKCEMENT,Building Materials,Basic Materials,1206.9,9326,18.94,3.08,1.63,6.8,9.82,1.74,16.26,15.71,1.84,-13.56,7.83
2020-06-01,NIITTECH,,,,,,,,,,,,,,,
2020-06-01,GODREJAGRO,Farm Products,Consumer Defensive,376.4,7229,23.61,3.93,1.07,30.15,14.47,1.23,16.66,-25.93,-24.39,-19.13,-7.28
2020-06-01,JSWENERGY,Utilities - Independent Power Producers,Utilities,41.1,6749,6.13,0.58,0.82,3.24,5.02,2.93,9.44,-43.97,-47.74,-28.33,-7.85
2020-06-01,CENTRALBK,Banks - Regional,Financial Services,14.3,8165,-5.32,0.38,0.8,4.73,-1.43,0.09,-5.25,-42.8,-31.9,-5.92,-8.63
2020-06-01,RBLBANK,Banks - Regional,Financial Services,129.85,6606,11.83,0.63,1.13,-1.28,2.43,3.5,4.73,-81.11,-65.18,-55.55,-1.74
2020-06-01,HEXAWARE,,,,,,,,,,,,,,,
2020-06-01,TTKPRESTIG,"Furnishings, Fixtures & Appliances",Consumer Cyclical,489.87,6791,36.8,5.2,3.29,26.82,24.84,0.74,14.21,-31.27,-12.48,-13.64,1.53
2020-06-01,PRESTIGE,Real Estate - Diversified,Real Estate,154.3,6186,14.52,1.15,0.77,2.78,6.75,2.27,7.52,-46.39,-53.64,-51.61,-11.3
2020-06-01,TATACOMM,Telecom Services,Communication Services,469.65,13386,-155.51,-10.47,0.78,5.3,7.54,1.13,6.72,39.81,14.45,30.26,9.08
2020-06-01,VGUARD,Electrical Equipment & Parts,Industrials,183.9,7877,42.57,7.91,3.17,55.99,28.03,1.11,18.8,-24.18,-20.04,-10.01,4.07
2020-06-01,METROPOLIS,Diagnostics & Research,Healthcare,1408.95,7134,55.8,13.63,8.34,33.18,32.82,0.56,24.32,45.79,2.74,-29.27,11.59
2020-06-01,SIS,Security & Protection Services,Industrials,403.1,5911,26.64,4.26,0.7,29.35,12.1,0.93,16.24,-11.78,-11.74,-25.55,-3.86
2020-06-01,MINDAIND,,,,,,,,,,,,,,,
2020-06-01,SFL,"Furnishings, Fixtures & Appliances",Consumer Cyclical,703.05,6860,35.46,7.46,3.16,43.61,21.83,0,21.03,12.63,5.82,-14.34,-4.15
2020-06-01,RITES,Engineering & Construction,Industrials,234.35,5859,9.51,2.22,2.37,18.48,5.52,5.63,23.4,4.53,-16.44,-19.66,1.65
2020-06-01,SUNDRMFAST,Auto Parts,Consumer Cyclical,311.75,6551,20.16,3.28,1.82,9.13,12.21,2.81,16.28,-42.7,-33.06,-24.76,-6.17
2020-06-01,NLCINDIA,Utilities - Regulated Electric,Utilities,42.8,5935,4.12,0.48,0.58,3.6,6.86,19.93,11.7,-34.25,-21.18,-30.97,-5.41
2020-06-01,PVR,,,,,,,,,,,,,,,
2020-06-01,NAVINFLUOR,Chemicals,Basic Materials,1573.1,7785,19.06,5.51,7.44,49.7,25.1,0.92,28.93,113.03,80.12,11.22,-0.01
2020-06-01,PGHL,Drug Manufacturers - Specialty & Generic,Healthcare,4285.75,,,,,,,,,4.76,0.25,7.07,-0.7
2020-06-01,ASTRAZEN,Drug Manufacturers - Specialty & Generic,Healthcare,3089.6,7724,106.91,21.19,9.29,88.36,57.24,0.03,19.81,56.9,12.55,16.17,1.75
2020-06-01,KAJARIACER,Building Products & Equipment,Industrials,352.65,5606,21.96,3.27,2,24.98,13.09,2.05,14.89,-44.56,-31.54,-35.85,-5.87
2020-06-01,FINEORG,Specialty Chemicals,Basic Materials,1949.5,5978,36.27,9.66,5.76,27.29,23.18,0.68,26.63,26.1,4.41,-8.02,-3.18
2020-06-01,JCHAC,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2525.35,6867,82.26,9.97,3.15,49.09,39.17,0.07,12.13,37.02,24.67,-15.53,7.21
2020-06-01,GLENMARK,Drug Manufacturers - Specialty & Generic,Healthcare,368.75,10405,13.41,1.71,1,7.47,7.66,0.66,12.78,-32.38,13.36,30.62,9.41
2020-06-01,TIMKEN,Tools & Accessories,Industrials,889.45,6691,27.18,4.24,4.18,19.22,16.32,0.11,15.61,31,2.52,-8.6,-1.41
2020-06-01,TATACHEM,Chemicals,Basic Materials,308.45,7858,1.12,0.61,0.77,4.41,1.75,4.87,54.32,10.85,5.12,-3.43,9.11
2020-06-01,IBVENTURES,,,,,,,,,,,,,,,
2020-06-01,ITI,Communication Equipment,Technology,85.25,7887,52.62,3.4,3.83,-39.7,28.86,0,6.28,-9.64,-5.49,13.67,-1.96
2020-06-01,INDIAMART,Internet Content & Information,Communication Services,1272.5,7350,50.66,26.72,11.5,28.2,31.45,0.45,53.58,-9999999999,16.3,-1.31,13.23
2020-06-01,SYMPHONY,"Furnishings, Fixtures & Appliances",Consumer Cyclical,900.8,6302,34.73,9.86,5.73,40.16,24.78,2.71,28.39,-40.9,-20.29,-31.43,-2.35
2020-06-01,JMFINANCIL,Capital Markets,Financial Services,65.4,5502,10.14,0.98,2.66,1.74,7.19,0.83,9.66,-31.52,-25.55,-41.19,-0.61
2020-06-01,CHOLAHLDNG,Credit Services,Financial Services,251.5,4722,8.57,1.03,0.37,-2.47,20.14,2.99,12,-49.61,-49.29,-51.12,-15.32
2020-06-01,NATIONALUM,Aluminum,Basic Materials,29.95,5588,41.03,0.56,0.66,-16.03,7.44,9.18,1.36,-40.75,-31.23,-13.06,-5.82
2020-06-01,CESC,Utilities - Regulated Electric,Utilities,61.26,8121,6.41,0.86,0.67,2.38,5.27,3.63,13.46,-17.76,-17.03,-2.98,-6.62
2020-06-01,DEEPAKNTR,Chemicals,Basic Materials,504.4,6880,11.26,4.38,1.64,9,7.54,1.54,38.87,60.05,48.05,-5.36,-0.35
2020-06-01,BLUEDART,Integrated Freight & Logistics,Industrials,2049.15,4863,-116.16,9.91,1.53,13.35,14.13,0.61,-8.53,-24.4,-10.96,-30.54,-8.27
2020-06-01,MAHABANK,Banks - Regional,Financial Services,9.1,5300,13.19,0.49,0.88,7.64,-1.43,0,3.66,-41.85,-26.61,-14.15,-4.71
2020-06-01,TIINDIA,Conglomerates,Industrials,391.8,7361,24.07,4.25,1.63,12.35,12.67,1.44,17.67,0.62,-19.39,-25.77,4.97
2020-06-01,BBTC,Packaged Foods,Consumer Defensive,936.15,6532,10.92,1.28,0.56,4.63,5.57,0.13,11.74,-19.05,-13.89,-15.08,3.54
2020-06-01,ERIS,Drug Manufacturers - Specialty & Generic,Healthcare,527.6,7164,24.44,5.53,6.77,26.42,18.52,0.66,22.87,0.64,18.7,20.5,5.35
2020-06-01,NH,Medical Care Facilities,Healthcare,295.55,6040,50.44,5.32,1.93,13.62,15.95,0.81,10.47,24.26,-0.89,-7.71,5.7
2020-06-01,GRINDWELL,Building Products & Equipment,Industrials,522,5780,31.67,4.87,3.66,18.2,19.07,1.15,15.37,-12.38,-9.11,-10.61,1.07
2020-06-01,SHRIRAMCIT,,,,,,,,,,,,,,,
2020-06-01,ESSELPACK,,,,,,,,,,,,,,,
2020-06-01,GODFRYPHLP,Tobacco,Consumer Defensive,999.2,5196,13.5,2.38,1.82,13.85,7.91,3.32,17.6,6.79,-27.25,-14.84,-0.58
2020-06-01,FINPIPE,Building Products & Equipment,Industrials,94.78,5881,17.68,2.96,1.99,55.33,12.35,4.88,16.75,-4.29,-19.25,-13.92,17.99
2020-06-01,BASF,Specialty Chemicals,Basic Materials,1107.4,4794,208.94,3.85,0.63,8.39,20.81,0.54,1.84,-19.95,10.76,9.08,5.06
2020-06-01,CREDITACC,Credit Services,Financial Services,408.6,5884,17.77,2.15,3.58,-2.61,29.73,0,12.2,-21.91,-50.27,-52.72,-16.95
2020-06-01,ASTERDM,Medical Care Facilities,Healthcare,90.8,4536,16.51,1.39,0.52,3.71,8.38,0,8.45,-39.37,-41.46,-44.92,-8.05
2020-06-01,KEC,Engineering & Construction,Industrials,206.25,5303,9.38,1.9,0.45,60.63,6.2,2.94,20.21,-35.57,-23.37,-35.43,5.74
2020-06-01,AEGISCHEM,Oil & Gas Refining & Marketing,Energy,171.9,5839,60.53,3.53,0.81,39.91,22.73,1.48,6.02,-23.94,-11.09,-20.03,0.64
2020-06-01,UJJIVANSFB,Banks - Regional,Financial Services,27.5,4753,12.61,1.49,2.43,19.66,4.4,0.23,10.98,-9999999999,-9999999999,-43.65,-6.3
2020-06-01,APOLLOTYRE,Auto Parts,Consumer Cyclical,104.75,5993,12.58,0.6,0.37,2.38,6.66,7.19,4.8,-46.14,-38.42,-26.1,8.77
2020-06-01,CHAMBLFERT,Agricultural Inputs,Basic Materials,137,5703,4.65,1.61,0.47,6.89,7.6,4.37,34.64,-27.67,-7.09,-1.97,5.79
2020-06-01,BLUESTARCO,Building Products & Equipment,Industrials,258.1,4972,34.71,6.35,0.93,11.05,16.25,4.63,18.31,-36,-35.8,-35.56,-3.16
2020-06-01,VSTIND,Tobacco,Consumer Defensive,3353.45,5179,17.03,6.58,4.18,15.62,11.15,3.42,38.64,-7.26,-18.68,-19.34,15.13
2020-06-01,RATNAMANI,Steel,Basic Materials,591.7,4148,13.48,2.43,1.6,19.27,9.06,2.37,17.99,-6.14,-9.78,-33.85,-2.32
2020-06-01,PERSISTENT,Information Technology Services,Technology,275.7,4215,12.42,1.77,1.18,11.99,6.56,2.72,14.26,-5.25,-19.6,-22.12,16.21
2020-06-01,CHALET,Lodging,Consumer Cyclical,120.45,2470,24.04,1.59,2.52,9.78,12,0,6.6,-65.5,-65.99,-63.59,-18.5
2020-06-01,CARBORUNIV,Conglomerates,Industrials,228.3,4325,15.88,2.33,1.68,10.63,8.95,1.75,14.66,-39.38,-30.3,-30.19,3.19
2020-06-01,GALAXYSURF,Specialty Chemicals,Basic Materials,1361.75,4829,20.95,4.52,1.88,15.29,13.89,1.95,21.58,14.92,-5.29,-14.42,-2.81
2020-06-01,ORIENTELEC,"Furnishings, Fixtures & Appliances",Consumer Cyclical,177.7,3771,48.03,10.49,1.85,29.17,22,0.78,21.88,6.79,-10.61,-32.45,-3.66
2020-06-01,DIXON,Consumer Electronics,Technology,1010.3,5845,49.19,10.8,1.33,24.63,26.05,0.12,22.26,106.33,45.02,25.19,10.5
2020-06-01,LINDEINDIA,Specialty Chemicals,Basic Materials,511.65,,,,,,,,,-9,-19.87,-18.91,-5.52
2020-06-01,IBULHSGFIN,Mortgage Finance,Financial Services,114.05,5468,2.47,0.35,1.19,0.28,6.31,29.13,14.16,-83.73,-55.61,-56.26,-3.58
2020-06-01,JBCHEPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,343.77,5314,20.1,3.7,3.05,19.27,12.73,2.65,18.95,83.34,69.6,23.25,23.24
2020-06-01,MRPL,Oil & Gas Refining & Marketing,Energy,31.4,5504,-1.64,0.87,0.11,19.06,-8.81,3.84,-52.75,-50.39,-32.47,-17.48,-3.24
2020-06-01,AVANTIFEED,Packaged Foods,Consumer Defensive,440.65,6004,17.33,4.28,1.49,33.69,12.38,2.47,24.68,17.95,-14.21,-0.74,1.85
2020-06-01,HUDCO,Credit Services,Financial Services,23.55,4715,2.76,0.38,1.74,-3.53,9.33,4.61,13.84,-44.98,-41.85,-22.02,-7.1
2020-06-01,JUBILANT,,,,,,,,,,,,,,,
2020-06-01,FRETAIL,Department Stores,Consumer Cyclical,89,4694,404.55,1.12,0.24,-2.67,7.55,0,0.28,-80.21,-74.15,-70.77,4.58
2020-06-01,TATAELXSI,Software - Application,Technology,778.9,4851,18.94,4.45,3.01,18.91,11.66,2.1,23.49,-10.64,-3.45,-24.95,-2.98
2020-06-01,AMBER,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1338.55,4210,26.57,3.73,1.08,14.6,14.8,0.29,14.04,60.26,25.05,-5.66,24.87
2020-06-01,IEX,Capital Markets,Financial Services,57.7,5165,29.39,13.31,20.1,40.98,21.31,1.44,45.29,10.75,21.04,-6.51,15.47
2020-06-01,ASAHIINDIA,Auto Parts,Consumer Cyclical,165.9,4033,26.25,3.1,1.54,13.76,12.89,1.45,11.8,-31.09,-19.03,-31.73,-2.41
2020-06-01,ENGINERSIN,Engineering & Construction,Industrials,63.95,4042,9.53,1.68,1.25,10.76,5.75,8.2,17.61,-47.41,-38.09,-15.52,-4.98
2020-06-01,SPANDANA,Credit Services,Financial Services,487.8,3138,8.75,1.19,2.5,-89.2,9.71,0,13.38,-9999999999,-60.14,-55.84,7.44
2020-06-01,EIHOTEL,Lodging,Consumer Cyclical,69.59,4056,27.08,1.29,2.54,12.79,13.21,1.43,4.74,-61.57,-54.34,-44.59,-6.09
2020-06-01,CANFINHOME,Mortgage Finance,Financial Services,291.7,3885,10.33,1.81,5.74,-2.11,11.75,0.83,17.49,-17.21,-27.18,-39.89,-8.87
2020-06-01,KIOCL,Steel,Basic Materials,71,4416,101.43,2.3,2.29,-202.93,40.64,2.26,2.27,-48.81,-37.88,-24.47,-9.9
2020-06-01,GMMPFAUDLR,Specialty Industrial Machinery,Industrials,1282.4,5624,26.35,16.4,9.59,210.6,48.46,0.12,20.74,204.27,134.16,26.69,10.11
2020-06-01,GRANULES,Drug Manufacturers - Specialty & Generic,Healthcare,171.3,4356,13.03,2.36,1.71,9.15,8.3,0.7,18.19,54.88,34.67,3.57,5.42
2020-06-01,VTL,Textile Manufacturing,Consumer Cyclical,134.27,3795,6.62,0.63,0.57,4.47,5.28,2.61,9.55,-38.37,-25.53,-34.52,3.92
2020-06-01,EDELWEISS,Capital Markets,Financial Services,25.62,2394,-1.11,0.39,0.64,0.2,13.24,1.54,-33.37,-76.63,-58.09,-45.4,19.11
2020-06-01,IRCON,Engineering & Construction,Industrials,43.55,4096,8.44,0.98,0.76,-30.17,3.21,6.72,11.63,6.58,7.45,-10.32,1.94
2020-06-01,RADICO,Beverages - Wineries & Distilleries,Consumer Defensive,340.15,4543,19.83,2.94,1.89,76.1,13.82,0.42,14.85,1.07,10.76,-14.9,15.66
2020-06-01,COCHINSHIP,Aerospace & Defense,Industrials,114.05,3001,4.75,0.81,0.88,11.88,3.35,6.41,16.98,-40.77,-42.92,-31.05,-7.94
2020-06-01,LAURUSLABS,Drug Manufacturers - Specialty & Generic,Healthcare,92.96,4970,19.41,2.81,1.8,14.3,10.91,0.64,14.42,28.91,38.11,11.25,-9.31
2020-06-01,NESCO,Conglomerates,Industrials,437.15,3081,13.17,2.27,7.13,14.79,9.58,1.26,17.23,-14.33,-28.28,-34.88,-3.03
2020-06-01,RALLIS,Agricultural Inputs,Basic Materials,215.85,4198,22.7,2.98,1.88,12.46,13.86,1.4,13.11,42.48,16.74,-4.07,1.01
2020-06-01,VIPIND,Footwear & Accessories,Consumer Cyclical,231.15,3267,29.22,5.35,1.91,11.19,13.67,2.23,18.31,-47.44,-45.37,-40.62,0.3
2020-06-01,BDL,Aerospace & Defense,Industrials,119.13,4367,8.17,1.68,1.46,8.66,4.85,4.27,20.52,-20.25,-25.3,-10.78,10.15
2020-06-01,JYOTHYLAB,Household & Personal Products,Consumer Defensive,107.95,3965,23.27,3.23,2.32,23.12,15.58,5.56,13.86,-36.83,-34.48,-13.08,-6.98
2020-06-01,DCMSHRIRAM,Specialty Chemicals,Basic Materials,282.45,4405,6.15,1.09,0.57,8.88,4.89,3.47,17.7,-49.11,-17.68,-14.92,2.71
2020-06-01,TATAINVEST,Capital Markets,Financial Services,740.5,3747,41.39,0.47,30.96,31.95,36.56,3.25,1.12,-16.67,-10.96,-16.76,-0.35
2020-06-01,MIDHANI,Steel,Basic Materials,206.2,3863,24.43,4.04,5.42,18.9,16.88,0.88,16.53,49.53,33.98,-16.99,-4.12
2020-06-01,FDC,Drug Manufacturers - Specialty & Generic,Healthcare,255.7,4372,18.34,2.83,3.27,17.46,12.09,0.31,15.5,30.33,28.72,11.25,4.43
2020-06-01,CENTURYTEX,Paper & Paper Products,Basic Materials,294.65,3292,9.01,0.95,0.99,-144.28,7.92,2.55,10.5,-71.3,-38.07,-44.23,0.89
2020-06-01,INDIACEM,Building Materials,Basic Materials,127.55,3953,78.81,0.72,0.76,10.22,13.27,0.72,0.91,20.79,65.86,39.48,22.88
2020-06-01,HEIDELBERG,Building Materials,Basic Materials,164.95,3738,13.94,2.84,1.73,8.15,6.39,3.28,20.39,-20.29,-10.45,-16.35,5.81
2020-06-01,CEATLTD,Auto Parts,Consumer Cyclical,841.75,3405,14.72,1.17,0.51,3.56,7.43,2.82,7.95,-14.09,-8.47,-16.62,4.69
2020-06-01,BIRLACORPN,Building Materials,Basic Materials,528,4066,8.05,0.85,0.6,3.03,5.93,0,10.51,-19.12,-18.06,-25.16,28.94
2020-06-01,GEPIL,Engineering & Construction,Industrials,396,2663,31.48,2.9,1.09,-4.73,8.64,1.83,9.23,-55.18,-45.46,-44.87,-11.31
2020-06-01,POWERINDIA,Electronic Components,Technology,824,,,,,,,,,-9999999999,-9999999999,-9999999999,2.81
2020-06-01,KRBL,Packaged Foods,Consumer Defensive,196.7,4631,8.3,1.48,1.03,3.82,5.81,2.53,17.85,-44.61,-3.25,-26.49,2.61
2020-06-01,QUESS,Staffing & Employment Services,Industrials,231.6,3417,-7.65,1.5,0.31,9.46,156.75,0,-18.98,-64.38,-54.05,-54.96,11.8
2020-06-01,FLUOROCHEM,Specialty Chemicals,Basic Materials,298.85,3283,16.72,0.88,1.26,6.01,8.04,0,5.28,-9999999999,-38.54,-39.05,-2.83
2020-06-01,FINCABLES,Electrical Equipment & Parts,Industrials,223.2,3414,8.73,1.14,1.2,11.05,4.64,2,13.02,-51.01,-38.09,-32.16,-12.5
2020-06-01,APLAPOLLO,Steel,Basic Materials,155.54,3869,16.15,2.85,0.52,7.59,9.8,0.88,17.55,-4.04,-1.11,-18.46,8.86
2020-06-01,SUNTECK,Real Estate - Development,Real Estate,160.75,2353,30.5,0.86,4.25,-30.18,17.16,1.09,2.69,-67.66,-60.74,-54.07,-18.67
2020-06-01,BAJAJELEC,"Furnishings, Fixtures & Appliances",Consumer Cyclical,354.9,4038,-397.25,2.99,0.82,6.45,20.19,0.89,-0.69,-28.07,19.49,-9.02,10.8
2020-06-01,GESHIP,Marine Shipping,Industrials,199.05,2926,14.31,0.43,0.79,1.98,4.94,5.66,3.05,-28.99,-35.84,-20.04,-15.24
2020-06-01,SUNCLAYLTD,,,,,,,,,,,,,,,
2020-06-01,CERA,Building Products & Equipment,Industrials,2321.6,3020,26.66,3.92,2.49,23.4,16.72,1.13,14.69,-22.78,-8.26,-7.14,5.49
2020-06-01,CGCL,Credit Services,Financial Services,139.14,10307,64.31,6.7,15.29,49.09,52.49,0.07,10.48,-24.7,-19.77,-31.71,-2.52
2020-06-01,DCBBANK,Banks - Regional,Financial Services,64.3,1996,5.99,0.58,1.2,11.69,0.75,1.87,9.87,-72.42,-63.74,-59.51,-20.22
2020-06-01,NBCC,Engineering & Construction,Industrials,18.15,3267,42.21,2.25,0.41,28.95,2.54,4.66,5.39,-70.68,-50.21,-32.53,-8.33
2020-06-01,GPPL,Marine Shipping,Industrials,61.8,2988,9.35,1.31,4.35,8.7,5.78,6.31,13.96,-28.43,-28.97,-16.43,7.11
2020-06-01,DBL,Engineering & Construction,Industrials,276.6,3784,10.57,1.2,0.41,85.95,6.27,0.44,11.39,-52.24,-29.25,-9.95,6.47
2020-06-01,STAR,Drug Manufacturers - Specialty & Generic,Healthcare,399.75,3581,98.46,1.42,1.35,17.48,21.18,4.3,1.44,-5.36,5.02,-14.19,-9.65
2020-06-01,MASFIN,Credit Services,Financial Services,199.03,3264,19.5,3.31,5.66,16.62,17.79,2.36,16.96,12.49,-16.9,-44.01,-3.94
2020-06-01,KALPATPOWR,,,,,,,,,,,,,,,
2020-06-01,STARCEMENT,Building Materials,Basic Materials,74.7,3081,10.91,1.66,1.67,6.38,6.8,1.61,15.38,-38.09,-17.82,-13.39,-5.2
2020-06-01,OMAXE,Real Estate - Development,Real Estate,182.1,3331,-34.23,2.03,2.97,5.22,21.17,0.1,-5.93,-11.43,1.59,14.17,19.8
2020-06-01,TEAMLEASE,Staffing & Employment Services,Industrials,1498.7,2563,73.25,4.48,0.49,264.31,21.17,0,6.11,-50.05,-37.12,-37.23,-6.3
2020-06-01,KNRCON,Engineering & Construction,Industrials,100.97,2840,10.7,1.82,1.19,12.31,5.32,0.54,17.01,-27.95,-11.86,-24.51,-4.04
2020-06-01,PNBHOUSING,Mortgage Finance,Financial Services,152.23,3092,4.79,0.39,1.19,0.35,6.86,5.9,8.08,-78.12,-64,-46.22,-7.1
2020-06-01,INOXLEISUR,,,,,,,,,,,,,,,
