date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,return12M,return6M,return3M,return1M
2024-05-01,ONGC,Oil & Gas Integrated,Energy,282.85,355834,7.23,1.06,0.55,3.58,4.68,3.62,14.6,72.21,48.87,14.21,4.8
2024-05-01,TATAMOTORS,Auto Manufacturers,Consumer Cyclical,1007.9,386252,12.3,4.55,0.89,5.69,7,0.2,36.98,109.87,55.66,14.73,1.58
2024-05-01,NTPC,Utilities - Regulated Electric,Utilities,363.2,352183,16.92,2.19,1.97,8.64,10.53,2.11,12.95,106.83,54.98,12.8,6.09
2024-05-01,AXISBANK,Banks - Regional,Financial Services,1165.9,359864,13.71,2.29,4.7,-64.79,4.82,0.09,16.8,33.91,17.9,7.53,10.71
2024-05-01,DMART,Discount Stores,Consumer Defensive,4603.8,299585,118.26,16.02,5.9,109.1,70.54,0,13.56,29.83,26.14,20.89,2.69
2024-05-01,ADANIGREEN,Utilities - Renewable,Utilities,1797.65,284754,258.87,28.96,30.88,36.92,41.33,0,11.19,84.44,99.14,7.91,-4.8
2024-05-01,ADANIPORTS,Marine Shipping,Industrials,1324.9,286197,35.28,5.41,10.71,19.06,20.46,0.38,15.32,94.41,66.57,8.7,-3.71
2024-05-01,ULTRACEMCO,Building Materials,Basic Materials,9971.85,287377,41.06,4.77,4.05,26.37,22.03,0.38,11.63,33.73,17,0.5,0.18
2024-05-01,ASIANPAINT,Specialty Chemicals,Basic Materials,2875.9,275754,50.51,14.72,7.79,45.18,33.39,0.93,29.15,-0.82,-3.42,-1.82,0.17
2024-05-01,COALINDIA,Thermal Coal,Energy,454.3,279973,7.49,3.38,2.15,15.47,4.97,5.39,45.21,92.42,45.61,11.7,2.77
2024-05-01,BAJAJFINSV,Financial Conglomerates,Financial Services,1615,257314,31.58,4.27,2.43,-3.75,14.46,0.46,13.51,19.71,5.13,-0.45,-1.88
2024-05-01,BAJAJ-AUTO,Auto Manufacturers,Consumer Cyclical,8903.65,248572,32.65,8.58,5.68,37.9,23.87,1.59,26.61,97.95,65.84,16.3,-1.53
2024-05-01,POWERGRID,Utilities - Regulated Electric,Utilities,301.85,280739,18.03,3.22,6.12,7.53,9.92,4,17.87,67.63,47.68,13.56,7.75
2024-05-01,NESTLEIND,Packaged Foods,Consumer Defensive,2507.4,,,,,,,,,15.31,4.48,1.6,-3.02
2024-05-01,WIPRO,Information Technology Services,Technology,462.4,241611,22.21,3.22,2.69,13.71,12.86,0.22,14.73,19.07,20.56,-1.9,-4.65
2024-05-01,M&M,Auto Manufacturers,Consumer Cyclical,2156.35,258324,21.41,3.9,1.87,-45.88,13.26,0.7,17.02,74.28,46.79,30.6,12.55
2024-05-01,IOC,Oil & Gas Refining & Marketing,Energy,168.85,238438,5.57,1.3,0.31,3.35,4.65,4.6,22.75,105.54,76.07,12.75,-0.24
2024-05-01,JIOFIN,Asset Management,Financial Services,377,,,,,,,,,-9999999999,72.11,49.37,5.62
2024-05-01,HAL,Aerospace & Defense,Industrials,3939.35,263454,34.57,9.04,8.67,32.04,22.19,0.75,26.15,168.14,107.14,31.42,15.75
2024-05-01,DLF,Real Estate - Development,Real Estate,891.85,220761,80.93,5.6,34.35,86.95,59.76,0.45,6.92,110.22,49.68,11.47,-5.95
2024-05-01,ADANIPOWER,Utilities - Independent Power Producers,Utilities,612.45,236219,11.86,5.47,4.69,16.67,9.59,0,48.28,159.57,59.22,8.52,9.28
2024-05-01,JSWSTEEL,Steel,Basic Materials,882.2,214949,24.39,2.77,1.25,17.8,10,0.38,11.35,19.56,18.25,10.04,1.18
2024-05-01,TATASTEEL,Steel,Basic Materials,165,205979,-46.42,2.24,0.91,10.15,17.11,2.15,-4.82,49.59,40.66,22.4,1.13
2024-05-01,SIEMENS,Specialty Industrial Machinery,Industrials,5841.7,,,,,,,,,66.9,73.47,42.32,6.93
2024-05-01,IRFC,Credit Services,Financial Services,157.25,205503,32.05,4.18,7.71,25.97,61.11,0.95,13.04,368.7,117.95,-7.45,8.6
2024-05-01,VBL,Beverages - Non-Alcoholic,Consumer Defensive,1479.45,,,,,,,,,109.09,55.43,15.18,5.89
2024-05-01,ZOMATO,Internet Retail,Consumer Cyclical,193.15,167660,482.88,8.21,13.84,259.53,259.81,0,1.72,204.41,65.79,37.42,4.69
2024-05-01,PIDILITIND,Specialty Chemicals,Basic Materials,3049,155075,89.73,18.45,12.52,56.93,56.28,0.36,20.57,26,24.17,21.45,-0.08
2024-05-01,GRASIM,Building Materials,Basic Materials,2411.65,163614,28.32,1.85,1.25,-15.26,18.59,0.69,6.34,39.19,27.69,13.3,5.2
2024-05-01,SBILIFE,Insurance - Life,Financial Services,1436.55,143866,75.97,9.65,1.09,4.96,71.63,0.19,12.7,24.82,8.06,0.27,-3.58
2024-05-01,BEL,Aerospace & Defense,Industrials,233.75,170867,42.89,10.47,8.43,36.67,29.48,0.86,24.41,124.11,71.94,27.45,10.73
2024-05-01,LTIM,Information Technology Services,Technology,4706.4,139387,30.47,6.96,3.92,24.59,19.7,1.27,22.89,3.48,-8.35,-12.27,-3.61
2024-05-01,TRENT,Apparel Retail,Consumer Cyclical,4409.9,156768,105.45,38.54,12.67,116.21,54.17,0.05,36.55,213.54,100.77,42.13,13.46
2024-05-01,PNB,Banks - Regional,Financial Services,141.05,155311,17.06,1.41,2.88,-5.56,1.15,0.46,8.25,167.39,88.7,18.68,12.3
2024-05-01,INDIGO,Airlines,Industrials,3982.3,153709,18.81,76.99,2.23,7.24,10.96,0,409.35,92.62,58.71,29.86,12.21
2024-05-01,BANKBARODA,Banks - Regional,Financial Services,281.5,145574,7.76,1.22,2.03,-23.2,1.51,1.95,15.68,49.65,38.13,9.98,5.53
2024-05-01,HDFCLIFE,Insurance - Life,Financial Services,583.65,125509,79.84,8.56,1.24,11.86,79.57,0.38,10.73,7.19,-6.18,-0.59,-8.05
2024-05-01,ABB,Specialty Industrial Machinery,Industrials,6540.75,,,,,,,,,90.02,56.95,43.88,0.55
2024-05-01,BPCL,Oil & Gas Refining & Marketing,Energy,303.67,65874,2.41,0.87,0.15,1.83,2.51,8.09,35.51,68.19,68.01,19.45,1.11
2024-05-01,PFC,Credit Services,Financial Services,441.55,145716,7.37,1.44,4.34,-1.49,11.83,4.22,19.54,217.94,68.72,-0.94,10.06
2024-05-01,GODREJCP,Household & Personal Products,Consumer Defensive,1219.5,124733,-222.54,9.9,8.93,60.26,173.41,0.41,-4.45,32.07,19.48,-2.79,-0.72
2024-05-01,TATAPOWER,Utilities - Independent Power Producers,Utilities,449.25,143551,38.84,4.44,2.34,11.4,14.29,0.45,11.42,122.68,83.67,15.53,10.39
2024-05-01,HINDALCO,Aluminum,Basic Materials,644.4,144149,14.19,1.36,0.67,5.99,7.43,0.46,9.57,44.44,35.61,12.81,13.33
2024-05-01,HINDZINC,Other Industrial Metals & Mining,Basic Materials,426.95,180400,23.25,11.87,6.42,13.52,12.86,3.04,51.06,35.45,42.74,34.58,39.46
2024-05-01,TECHM,Information Technology Services,Technology,1263.5,123414,47.54,4.63,2.37,19.35,22.54,3.17,8.84,19.94,11.51,-3.73,1.52
2024-05-01,AMBUJACEM,Building Materials,Basic Materials,619.9,136234,37.19,3.29,4.11,24.13,20.17,0.36,8.63,57.18,47.28,9.71,-0.26
2024-05-01,INDUSINDBK,Banks - Regional,Financial Services,1515.7,117970,13.14,1.87,3.93,-6.97,3.42,0.92,14.2,31.7,4.51,-1.65,-1.73
2024-05-01,CIPLA,Drug Manufacturers - General,Healthcare,1400,113032,27.42,4.23,4.44,27.34,16.59,0.61,15.43,52.56,16.05,0.89,-6.58
2024-05-01,GAIL,Utilities - Regulated Gas,Utilities,209.1,137485,13.89,1.79,1.03,10.92,9.31,2.63,12.86,93.07,68.97,20.38,14.67
2024-05-01,RECLTD,Credit Services,Financial Services,507.15,133544,9.44,1.93,7.75,-2.31,12.05,2.14,20.4,271.67,66.91,2.61,10.12
2024-05-01,BRITANNIA,Packaged Foods,Consumer Defensive,4775.95,115038,53.76,29.19,6.95,44.71,34.51,1.51,54.29,5.87,5.21,-7.24,-2.44
2024-05-01,UNIONBANK,Banks - Regional,Financial Services,154.2,117711,8.53,1.21,2.15,5.91,0.29,1.74,14.14,101.57,47.56,6.64,-1.63
2024-05-01,ADANIENSOL,Utilities - Independent Power Producers,Utilities,1065.2,118823,104.48,9.4,7.15,19.68,24.78,0.07,9,-9999999999,39.15,-0.23,-4.21
2024-05-01,IOB,Banks - Regional,Financial Services,68.1,128726,48.29,4.67,8.3,-115.04,7.8,0,9.67,163.95,70.89,30.84,5.17
2024-05-01,LODHA,Real Estate - Development,Real Estate,1238.6,123174,77.46,7.05,11.94,49.03,47.68,0.08,8.87,170.58,45.81,15.51,5.74
2024-05-01,EICHERMOT,Auto Manufacturers,Consumer Cyclical,4597.4,125880,31.51,6.98,7.75,33.8,21.57,0.8,22.17,36.98,34.11,16.89,16.49
2024-05-01,CANBK,Banks - Regional,Financial Services,124.39,22566,1.48,0.24,0.34,1.5,-0.76,9.65,16.58,94.36,60.5,24.02,5.59
2024-05-01,TATACONSUM,Packaged Foods,Consumer Defensive,1108.35,105608,89.96,6.58,6.95,54.53,52.03,0.77,7.16,42.17,21.3,-1.89,1.97
2024-05-01,DRREDDY,Drug Manufacturers - Specialty & Generic,Healthcare,6204.3,103320,18.55,3.68,3.7,22.74,12.58,0.64,19.85,25.33,17.88,3.52,-0.74
2024-05-01,TVSMOTOR,Auto Manufacturers,Consumer Cyclical,2060,97868,58.03,14.43,2.5,-78.13,22.04,0.39,24.86,77.9,28.82,3.25,-3.7
2024-05-01,ZYDUSLIFE,Drug Manufacturers - Specialty & Generic,Healthcare,953.55,95950,25.01,4.84,5.04,29.73,17.02,0.65,19.35,84.46,63.04,25.54,-4.63
2024-05-01,ATGL,Utilities - Regulated Gas,Utilities,929.1,102184,153.06,28.54,22.84,106.98,88.88,0.03,18.64,-3.12,67.95,-7.47,-4.17
2024-05-01,VEDL,Other Industrial Metals & Mining,Basic Materials,397.85,147620,35.11,4.81,1.04,4.14,7.07,12.58,13.8,41.53,70.93,48.18,38.38
2024-05-01,CHOLAFIN,Credit Services,Financial Services,1193.3,100228,29.06,5.12,9.84,-2.81,16.4,0.17,17.46,36.42,5.2,4.21,0.67
2024-05-01,HAVELLS,Electrical Equipment & Parts,Industrials,1664,104281,82.06,14,5.61,53.4,49.87,0.45,17.06,35.77,30.92,26.58,9.87
2024-05-01,HEROMOTOCO,Auto Manufacturers,Consumer Cyclical,4543.05,90826,24.25,5.13,2.4,18.45,15.33,2.98,21.16,82.02,47.05,-0.95,-2.94
2024-05-01,DABUR,Household & Personal Products,Consumer Defensive,507.75,89976,48.92,9.12,7.25,44.69,31.27,1.07,18.68,-5.35,-5.18,-8.41,-4.04
2024-05-01,SHREECEM,Building Materials,Basic Materials,24444.85,88199,36.82,4.26,4.3,26.35,17.52,0.43,11.57,1.05,-5.83,-17.45,-7.61
2024-05-01,MANKIND,Drug Manufacturers - Specialty & Generic,Healthcare,2364.4,94716,49.51,10.12,9.16,44,33.74,0,20.43,-9999999999,33.2,15.55,2.27
2024-05-01,BAJAJHLDNG,Asset Management,Financial Services,8116.15,90328,12.43,1.67,11.78,46.53,12.16,1.57,13.4,17.78,17.25,-2.71,-3.47
2024-05-01,DIVISLAB,Drug Manufacturers - Specialty & Generic,Healthcare,4002.4,106252,66.41,7.83,13.54,84.26,41.62,0.75,11.79,23.01,19.45,9.49,12.18
2024-05-01,APOLLOHOSP,Medical Care Facilities,Healthcare,5947.1,85511,95.15,12.33,4.49,44.53,36.42,0.25,12.96,32.43,15.41,-5.42,-7.9
2024-05-01,NHPC,Utilities - Renewable,Utilities,96.2,96634,26.66,2.5,10.03,13.93,20.52,2.41,9.36,116.18,91.82,5.25,6.3
2024-05-01,SHRIRAMFIN,Credit Services,Financial Services,2551.7,95892,13.04,1.96,4.69,-3.08,9.05,1.96,15.05,92.54,26.73,6.45,4.93
2024-05-01,BOSCHLTD,Auto Parts,Consumer Cyclical,29356.05,86582,34.75,7.18,5.18,69.11,23.53,1.65,20.66,48.28,50.39,23.97,-3.06
2024-05-01,TORNTPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,2642.55,89436,54.01,13.04,8.47,27.38,26.36,1.13,24.15,59.59,34.8,5.18,-1.23
2024-05-01,ICICIPRULI,Insurance - Life,Financial Services,572.9,82538,97.03,7.5,0.92,-10.93,90.06,0.1,7.73,30.34,10.14,11.05,-7.01
2024-05-01,IDBI,Banks - Regional,Financial Services,90.35,97148,16.79,1.9,5.35,-79.25,4.17,1.11,11.33,64.72,45.61,3.67,8.4
2024-05-01,JSWENERGY,Utilities - Independent Power Producers,Utilities,629.55,103323,60.13,4.96,9,16.58,22.52,0.34,8.27,144.3,59.87,28.05,21.43
2024-05-01,JINDALSTEL,Steel,Basic Materials,929.65,93191,15.69,2.1,1.86,15.51,10.27,0.22,13.4,56.84,55.75,25.21,7.06
2024-05-01,BHEL,Specialty Industrial Machinery,Industrials,281.7,98090,1126.8,4.01,4.28,-26.42,85.96,0.14,1.15,245.22,119.05,23.82,11.01
2024-05-01,INDHOTEL,Lodging,Consumer Cyclical,576.75,82097,65.2,8.68,12.13,42.42,35.18,0.19,13.31,66,46.79,16.62,-4.1
2024-05-01,CUMMINSIND,Specialty Industrial Machinery,Industrials,3275.45,90796,52.77,13.73,10.25,70.64,37.9,0.95,26.02,104.69,91.32,44.75,9.06
2024-05-01,ICICIGI,Insurance - Diversified,Financial Services,1710.65,84282,44.11,6.91,3.87,38.03,31.75,0,15.72,57.37,25.53,13.11,0.75
2024-05-01,CGPOWER,Electrical Equipment & Parts,Industrials,553.95,84607,59.37,28.04,10.52,213.12,46.6,0.23,47.29,80.53,45.7,21.28,7.72
2024-05-01,MCDOWELL-N,Beverages - Wineries & Distilleries,Consumer Defensive,1177,85610,59.35,12.02,7.56,76.57,38.3,0.33,19.77,51.05,9.88,8.98,1.61
2024-05-01,HDFCAMC,Asset Management,Financial Services,3894.65,83145,42.85,11.75,32.17,51.49,32.78,1.23,27.46,115.31,41.35,8.55,2.89
2024-05-01,MAXHEALTH,Medical Care Facilities,Healthcare,840.3,81670,77.52,9.71,15.11,72.8,50.59,0.12,12.58,76.98,45.34,4.63,2.82
2024-05-01,SOLARINDS,Specialty Chemicals,Basic Materials,8968.15,81153,97.08,24.55,13.37,57.72,59.67,0.09,25.29,133.61,60.79,41.41,2.77
2024-05-01,MOTHERSON,Auto Parts,Consumer Cyclical,131.2,88907,32.72,3.4,0.91,11.75,11.79,0.5,10.39,74.58,44.81,13.89,9.2
2024-05-01,INDUSTOWER,Telecom Services,Communication Services,354.8,95583,15.83,3.53,3.34,8.25,7.23,0,22.32,126.78,88.37,62.01,12.56
2024-05-01,POLYCAB,Electrical Equipment & Parts,Industrials,5666.55,85133,47.82,10.4,4.72,65.68,31.55,0.35,21.79,74.36,12.51,32.89,10.39
2024-05-01,OFSS,Software - Infrastructure,Technology,7598.65,65859,29.67,8.38,10.33,36.78,19.98,2.95,28.24,109.15,93.16,17.93,-15.1
2024-05-01,SRF,Specialty Chemicals,Basic Materials,2621.05,77695,58.17,6.77,6.02,37.11,30.87,0.28,11.64,2.76,16.32,13.54,0.17
2024-05-01,IRCTC,Railroads,Industrials,1038.75,83100,74.78,25.73,19.46,94.2,52.45,0.43,34.4,65.68,56.53,7.83,7.07
2024-05-01,COLPAL,Household & Personal Products,Consumer Defensive,2824.85,76832,58.04,40.99,13.61,64.08,38.83,1.52,70.62,79.32,34.2,12.84,4
2024-05-01,LUPIN,Drug Manufacturers - Specialty & Generic,Healthcare,1645.9,75001,39.31,5.25,3.82,20.56,19.68,0.24,13.4,132.21,38.71,8.73,1.36
2024-05-01,NAUKRI,Internet Content & Information,Communication Services,6053.75,78171,136.28,2.58,30.82,111.31,79.51,0.31,1.9,59.13,42.43,19.59,6.04
2024-05-01,TIINDIA,Conglomerates,Industrials,3742.6,72383,60.28,14.19,4.43,107.21,32.85,0.22,23.54,44.93,16.98,-0.97,0.49
2024-05-01,INDIANB,Banks - Regional,Financial Services,548.25,73848,8.77,1.23,2.32,-8.57,1.24,1.45,13.97,66.57,27.38,4.64,3.56
2024-05-01,HINDPETRO,Oil & Gas Refining & Marketing,Energy,330.27,46851,2.93,1,0.11,1.96,3.95,4.55,34.13,95.92,92.35,6.36,5.68
2024-05-01,BERGEPAINT,Specialty Chemicals,Basic Materials,508.55,59287,50.75,11.02,5.29,37.26,30.45,0.52,21.71,-0.76,-8.06,-10.07,-10.22
2024-05-01,YESBANK,Banks - Regional,Financial Services,26.15,75229,59.43,1.78,5.6,7.8,6.31,0,3.05,63.95,58.97,9.41,6.95
2024-05-01,TORNTPOWER,Utilities - Independent Power Producers,Utilities,1501.1,72146,39.35,5.98,2.65,16.94,17.23,1.07,15.2,177.03,101.35,42.73,5.53
2024-05-01,OIL,Oil & Gas E&P,Energy,620.15,67250,10.62,1.39,2.07,6.15,8.06,3.13,13.11,140.37,104.4,42.12,4.93
2024-05-01,SBICARD,Credit Services,Financial Services,728.3,69260,28.71,5.73,5.23,-12.7,17.67,0.52,19.93,-6.86,-2.53,2.3,5.85
2024-05-01,IDEA,Telecom Services,Communication Services,13.2,66159,-2.12,-0.64,1.55,3.18,33.57,0,29.99,91.3,-4,-6.71,-5.71
2024-05-01,MARICO,Household & Personal Products,Consumer Defensive,518,66963,45.32,17.47,6.94,46.63,31.33,1.84,38.65,3.63,-1.9,-3.36,4.48
2024-05-01,GODREJPROP,Real Estate - Development,Real Estate,2647.6,73615,101.52,7.37,24.25,-106.29,70.62,0,7.26,99.25,48.37,12.42,10.79
2024-05-01,AUROPHARMA,Drug Manufacturers - Specialty & Generic,Healthcare,1153.5,67589,21.3,2.26,2.35,27.76,11.43,0.39,10.63,86.86,35.02,7.72,3.61
2024-05-01,UCOBANK,Banks - Regional,Financial Services,57.3,68508,40.93,2.52,6.03,68.39,3.53,0,12.62,86.34,52.8,17.18,3.9
2024-05-01,BANKINDIA,Banks - Regional,Financial Services,155.1,70612,10.02,1,2.39,-15.91,1.41,1.16,9.3,83.12,56.67,6.67,10.12
2024-05-01,PERSISTENT,Information Technology Services,Technology,3368.6,51201,47.4,10.33,5.21,41.92,28.27,0.8,22.06,41.81,7.18,-18.79,-15.71
2024-05-01,MUTHOOTFIN,Credit Services,Financial Services,1720.65,69078,15.97,2.75,7.1,-5.02,11.49,1.28,17.22,67.48,29.74,26.44,10.04
2024-05-01,NMDC,Steel,Basic Materials,254.4,74555,13.38,2.91,3.5,10.08,9.27,0,21.73,131.59,59.55,12.87,19.66
2024-05-01,ALKEM,Drug Manufacturers - Specialty & Generic,Healthcare,4833.05,57787,32.18,5.6,4.56,29.66,24.29,0.94,17.41,37.36,26.89,-0.45,-3.51
2024-05-01,PIIND,Agricultural Inputs,Basic Materials,3654.1,55430,32.96,6.35,7.23,27.23,24.51,0.31,19.26,7.34,4.73,7.12,-6.02
2024-05-01,LTTS,Information Technology Services,Technology,4640.15,49072,37.64,9.21,5.09,32.87,22.89,1.01,24.47,21.93,9.63,-15.72,-17.18
2024-05-01,GICRE,Insurance - Reinsurance,Financial Services,345.9,60685,8.79,1.1,1.29,5.45,4.28,2.08,12.5,121.66,52.55,-6.22,0.41
2024-05-01,TATACOMM,Telecom Services,Communication Services,1729.85,49301,50.92,27.6,2.35,15.49,13.93,1.21,54.21,37.62,1.54,1.5,-15.06
2024-05-01,JSL,Steel,Basic Materials,706.95,58213,21.46,4.05,1.51,12.08,12.49,0.49,18.9,148.05,59.38,25.21,-1.75
2024-05-01,MRF,Auto Parts,Consumer Cyclical,133019.45,56416,27.11,3.38,2.24,17.09,12.89,0.13,12.46,50.14,23.48,-6.64,-1.99
2024-05-01,SAIL,Steel,Basic Materials,164.2,67824,22.13,1.19,0.64,23.3,8.81,0.91,5.37,94.09,93.4,37.64,16.66
2024-05-01,PGHH,Household & Personal Products,Consumer Defensive,16170.3,,,,,,,,,16.37,-7.8,-5.02,-2.57
2024-05-01,SUZLON,Specialty Industrial Machinery,Industrials,41.6,56629,85.76,14.44,8.72,1705.17,55.78,0,16.84,413.58,21.46,-13.69,0.6
2024-05-01,LINDEINDIA,Specialty Chemicals,Basic Materials,8255.8,70409,162.2,20.3,25.43,161.14,88.24,0.14,12.52,106.06,35.2,49.84,28.3
2024-05-01,SUPREMEIND,Building Products & Equipment,Industrials,5062.1,64303,60.11,12.59,6.35,45.51,36.73,0.55,20.94,84.15,15.59,24.36,21.32
2024-05-01,CONCOR,Railroads,Industrials,1028,62636,49.69,5.3,7.24,45.11,26.89,1.07,10.66,65.58,44.03,11.59,13.94
2024-05-01,OBEROIRLTY,Real Estate - Development,Real Estate,1483.35,53935,27.99,3.9,12,19.19,20.47,0.54,13.92,62.03,20.45,13.44,-1.33
2024-05-01,ASTRAL,Building Products & Equipment,Industrials,2118.1,56898,104.19,17.85,10.09,69.1,58.92,0.18,17.1,42.78,14.41,12.12,4.36
2024-05-01,IDFCFIRSTB,Banks - Regional,Financial Services,82.15,58080,19.42,1.8,2.59,5.03,5.26,0,9.12,28.66,-0.79,-1.5,6
2024-05-01,RVNL,Engineering & Construction,Industrials,286.4,59715,37.93,6.83,2.73,20.21,24.3,0.74,18,142.1,85.97,-3.75,9.42
2024-05-01,BHARATFORG,Auto Parts,Consumer Cyclical,1271.2,59186,62.22,8.25,3.77,35.56,23.35,0.64,13.27,58.96,23.32,3.39,10.67
2024-05-01,CENTRALBK,Banks - Regional,Financial Services,67.25,58380,21.88,1.8,3.3,-9.88,1.81,0,8.24,122.68,52.84,12.93,6.16
2024-05-01,JSWINFRA,Integrated Freight & Logistics,Industrials,250,51288,44.37,6.39,13.63,28.44,25.31,0,14.4,-9999999999,45.82,14.81,1.19
2024-05-01,POLICYBZR,Insurance Brokers,Financial Services,1264.9,56739,872.34,9.66,16.5,6559.38,290.81,0,1.14,112.25,80.17,26.77,7.91
2024-05-01,ASHOKLEY,Farm & Heavy Construction Machinery,Industrials,192.65,56569,22.8,6.28,1.24,-9.04,11.81,1.35,27.58,34.06,14.47,10.24,10.31
2024-05-01,THERMAX,Specialty Industrial Machinery,Industrials,4669.6,52590,81.52,11.84,5.64,212.65,48.23,0.21,14.53,102.62,58.76,48.89,8.9
2024-05-01,PHOENIXLTD,Real Estate - Diversified,Real Estate,3151.65,56320,51.41,5.95,14.16,26.05,29.06,0.16,11.62,117.37,57.22,34.08,10.74
2024-05-01,GMRINFRA,Airports & Air Services,Industrials,85.15,51397,-91.9,-23.75,5.87,13.25,21.23,0,25.84,85.92,51.92,7.65,1.92
2024-05-01,TATAELXSI,Software - Application,Technology,7051.9,43917,55.43,17.53,12.36,62.63,37.67,0.86,31.62,6.15,-7.42,-7.71,-8.95
2024-05-01,PATANJALI,Packaged Foods,Consumer Defensive,1510.7,54687,71.46,5.36,1.72,31.32,36.34,0.79,7.5,61.47,9.87,-3.8,8.9
2024-05-01,SJVN,Utilities - Renewable,Utilities,134.4,52817,57.44,3.75,20.48,40.33,33.27,1.32,6.48,280.2,81.99,5.37,7.18
2024-05-01,PRESTIGE,Real Estate - Diversified,Real Estate,1380.25,55329,40.27,4.9,7.02,42.65,17.49,0.11,12.17,185.03,76.92,11.16,8.93
2024-05-01,ACC,Building Materials,Basic Materials,2531.8,47544,20.4,2.91,2.38,15.87,12.19,0.37,14.31,43.51,36.13,0.07,-0.5
2024-05-01,NYKAA,Internet Retail,Consumer Cyclical,176.75,50480,1564.53,39.99,7.91,201113.73,150.98,0,2.56,41.68,25.94,8.3,7.41
2024-05-01,SUNDARMFIN,Credit Services,Financial Services,4745.95,52300,36.42,4.72,14.12,-6.16,17.07,0.61,12.96,103.2,47.32,34.69,14.73
2024-05-01,UBL,Beverages - Brewers,Consumer Defensive,2037.9,53884,131.39,12.9,6.63,696.79,70.02,0.37,9.81,40.96,26.33,13.02,14.52
2024-05-01,ABCAPITAL,Financial Conglomerates,Financial Services,231.4,60165,17.87,2.24,1.84,-2.5,13.61,0,12.44,37.78,33.68,38.69,27.25
2024-05-01,MPHASIS,Information Technology Services,Technology,2314.85,43745,28.29,4.97,3.29,20.07,17.17,2.16,17.68,24.38,4.73,-10.97,-5.97
2024-05-01,BALKRISIND,Auto Parts,Consumer Cyclical,2429.9,46975,31.92,5.31,5.01,22.56,18.49,0.66,16.62,15,-4.47,-0.27,6.35
2024-05-01,DIXON,Consumer Electronics,Technology,8341.75,49902,133.55,29.44,2.82,85.4,69.39,0.04,21.7,186.75,58.16,36.21,9.87
2024-05-01,MAHABANK,Banks - Regional,Financial Services,70.1,49641,12.09,2.5,3.87,4.29,1.77,1.76,20.49,133.67,64.17,24.18,7.6
