date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,return12M,return6M,return3M,return1M
2023-06-01,EIHOTEL,Lodging,Consumer Cyclical,216.1,13515,42.96,4,6.69,22,22.74,0,9.32,57.39,22.82,34.6,14.58
2023-06-01,CENTURYPLY,Lumber & Wood Production,Basic Materials,563.05,12510,33.26,6.53,3.43,28.57,21.17,0.27,19.65,-0.36,-0.12,10.23,7.33
2023-06-01,NATCOPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,622.95,11367,15.9,2.33,4.2,13.39,10.97,0.88,14.68,-12.36,7.05,10.79,6.68
2023-06-01,KIOCL,Steel,Basic Materials,193.55,11764,-120.22,5.88,7.62,-38.02,-144.12,0.41,-4.88,-2.52,-11.11,-0.36,-2.12
2023-06-01,CHOLAHLDNG,Credit Services,Financial Services,814.4,15293,11.85,2,0.85,-0.52,27.01,0.66,16.84,29.61,34.22,40.03,30.66
2023-06-01,CAMPUS,Footwear & Accessories,Consumer Cyclical,308.55,9402,80.35,17.03,6.33,74.33,37.89,0,21.22,-14.96,-32.26,-23.84,-13.95
2023-06-01,CAMS,Information Technology Services,Technology,2229.95,10926,38.53,13.98,11.24,34.31,24.52,1.69,36.49,-7.44,-2,-3.58,8.82
2023-06-01,AMARAJABAT,,,,,,,,,,,,,,,
2023-06-01,ZYDUSWELL,Packaged Foods,Consumer Defensive,1462.85,9309,29.99,1.82,4.15,101.51,28.82,0.34,6.06,-5.02,-9.33,1.05,-3.21
2023-06-01,BASF,Specialty Chemicals,Basic Materials,2513.9,10882,27,4.03,0.8,20.5,14.42,0.24,14.92,-2.79,-5.63,9.51,4.98
2023-06-01,TEJASNET,Communication Equipment,Technology,698.75,11765,-284.04,3.96,12.77,-30.95,123.4,0,-1.22,55.38,8.97,21.33,7.49
2023-06-01,APLLTD,Drug Manufacturers - Specialty & Generic,Healthcare,548.85,10789,31.54,2.47,1.91,14.9,16.81,1.82,7.83,-24.03,-8.33,9.17,-2.25
2023-06-01,MGL,Utilities - Regulated Gas,Utilities,1069,10560,13.37,2.55,1.68,10.89,8.14,2.38,19.11,39.9,17.83,17.87,6.5
2023-06-01,GRINFRA,Engineering & Construction,Industrials,1268.05,12261,8.43,1.96,1.29,-33.73,6.72,0,23.21,-10.76,5.11,25.75,26.82
2023-06-01,ANGELONE,Capital Markets,Financial Services,1340.4,11182,12.75,5.17,3.73,13.9,5.04,3.36,41.17,-10.29,-17.22,19.5,9.34
2023-06-01,SFL,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1017.25,9925,49.89,6.2,3.45,45.62,27.37,0.03,12.43,-31.78,-22.68,-11.31,-3.31
2023-06-01,TTKPRESTIG,"Furnishings, Fixtures & Appliances",Consumer Cyclical,676.1,9372,36.86,4.83,3.37,47.11,23.48,0.52,13.11,-23.37,-23.09,-13.55,-6.27
2023-06-01,APARINDS,Electrical Equipment & Parts,Industrials,2719,10406,16.32,4.65,0.73,14.9,8.13,0.55,28.52,277.85,72.48,18.11,-4.34
2023-06-01,HINDCOPPER,Copper,Basic Materials,111.6,10792,36.47,5.18,6.43,16.02,24.96,1.04,14.19,7.51,-5.94,8.35,7
2023-06-01,CDSL,Capital Markets,Financial Services,1068.9,11171,40.47,9.2,20.12,44.89,29.02,1.4,22.73,-10.33,-13.58,6.93,7.91
2023-06-01,GODFRYPHLP,Tobacco,Consumer Defensive,1717.85,8932,12.94,2.52,2.53,12.14,8.78,1.62,19.46,50.27,-5.6,-9.16,1.15
2023-06-01,RENUKA,Confectioners,Consumer Defensive,41.85,8908,-45,-10.11,0.99,9.62,22.05,0,22.36,-19.98,-29.84,-6.9,-11.62
2023-06-01,CUB,Banks - Regional,Financial Services,123.5,9145,9.82,1.23,3.08,12.63,1.99,0.81,12.57,-13.21,-35.56,-13.15,-13.52
2023-06-01,JKLAKSHMI,Building Materials,Basic Materials,670.05,7885,21.98,2.81,1.22,12.43,10.86,0.74,12.79,51.78,-10.49,-5.05,-14.4
2023-06-01,ANURAS,Specialty Chemicals,Basic Materials,1115.3,11986,53.47,5.05,7.48,41.04,31.13,0.2,7.62,58.99,54.99,51.53,-5.73
2023-06-01,MRPL,Oil & Gas Refining & Marketing,Energy,65.05,11401,4.29,1.16,0.1,1.79,4.21,0,26.92,-21.58,9.7,27.42,7.34
2023-06-01,GESHIP,Marine Shipping,Industrials,683.5,9759,3.8,0.95,1.71,3.28,2.97,3.69,25.06,75.03,-1.51,17.89,2.26
2023-06-01,POLYMED,Medical Instruments & Supplies,Healthcare,973.2,9338,52.13,7.52,8.37,48.87,31.23,0.26,14.44,27.42,0.95,1.33,-1.1
2023-06-01,NSLNISP,Steel,Basic Materials,44.5,13042,NaN,0.76,NaN,8.5,NaN,0,NaN,-9999999999,-9999999999,16.34,15.89
2023-06-01,BIKAJI,Packaged Foods,Consumer Defensive,381.95,9531,69.57,9.99,4.85,55.69,40.81,0.03,14.38,-9999999999,-7.27,5.18,2.11
2023-06-01,MOTILALOFS,Capital Markets,Financial Services,639.25,9458,10.15,1.51,2.38,-3.09,9.05,1.57,14.9,-20.42,-4.05,6.32,5.08
2023-06-01,ABSLAMC,Asset Management,Financial Services,355.05,10226,17.19,4.06,8.34,23.38,12.31,3.06,23.69,-14.98,-18.18,-6.1,4.61
2023-06-01,CESC,Utilities - Regulated Electric,Utilities,69.15,9167,6.83,0.84,0.64,4.63,6.06,6.59,12.31,-11.57,-8.47,-1.21,0.95
2023-06-01,TATAINVEST,Capital Markets,Financial Services,2232.75,11297,44.85,0.58,37.02,49.19,40.96,2.46,1.29,45.32,-4.14,9.96,3.29
2023-06-01,ALLCARGO,Integrated Freight & Logistics,Industrials,70.13,6893,10.94,2.45,0.38,4.35,5.85,1.16,22.37,-16.23,-36.27,-24.24,-0.21
2023-06-01,KALPATPOWR,,,,,,,,,,,,,,,
2023-06-01,PNBHOUSING,Mortgage Finance,Financial Services,536.7,10942,10.1,0.99,4.18,-5.87,8.42,0,9.5,97.41,45.21,10.68,17.15
2023-06-01,HUDCO,Credit Services,Financial Services,58.35,11682,6.86,0.76,4.53,-13.73,10.95,6,11.02,61.86,10.51,26.16,12.64
2023-06-01,ITI,Communication Equipment,Technology,105.8,10047,-27.77,4.23,7.2,-34.23,-118.23,0,-15.16,14.38,-7.6,11.37,10.5
2023-06-01,ROUTE,Telecom Services,Communication Services,1456.75,9097,27.86,5,2.55,124.25,18.33,0.75,17.97,4.99,7.97,10.4,13.12
2023-06-01,RITES,Engineering & Construction,Industrials,381.05,9157,16.89,3.52,3.48,16.36,9.91,4.72,20.82,55.98,1.84,8.69,-8.03
2023-06-01,VTL,Textile Manufacturing,Consumer Cyclical,329.2,9519,11.78,1.11,0.94,5.14,7.19,0.01,9.29,15.53,-4.48,5.02,2.41
2023-06-01,RBLBANK,Banks - Regional,Financial Services,168.5,10103,11.03,0.75,1.35,-0.92,2.44,0,6.8,51.8,10.49,1.08,8.99
2023-06-01,HFCL,Communication Equipment,Technology,64.55,8885,29.61,2.86,1.87,37.79,15.03,0.28,9.69,-1.3,-20.7,-4.3,0.16
2023-06-01,KARURVYSYA,Banks - Regional,Financial Services,107.85,8636,7.83,1.01,1.92,7.09,1.14,1.48,12.89,135.48,8.77,5.53,10.62
2023-06-01,CERA,Building Products & Equipment,Industrials,7621.5,9913,47.34,8.45,5.47,61.04,30.92,0.46,17.86,78.91,41.96,20.95,20.07
2023-06-01,EIDPARRY,Agricultural Inputs,Basic Materials,486.65,8639,9.14,1.42,0.25,24.09,3.74,2.85,15.57,-9.11,-19.42,-5.51,-3.82
2023-06-01,INGERRAND,Specialty Industrial Machinery,Industrials,2718.5,8582,46.98,14.85,7.46,57.96,31.37,1.84,31.6,79.79,26.76,18.64,1.23
2023-06-01,GALAXYSURF,Specialty Chemicals,Basic Materials,2463.9,8736,22.93,4.64,1.96,15.25,15.28,1.46,20.24,-14.37,-10.69,4.29,0.04
2023-06-01,PPLPHARMA,Drug Manufacturers - Specialty & Generic,Healthcare,79.1,9628,-51.36,1.42,1.36,19.9,16.73,0.7,-2.75,-9999999999,-42.47,3.57,12.26
2023-06-01,UTIAMC,Asset Management,Financial Services,706,8966,20.5,2.32,7.92,22.67,13.84,2.97,11.31,3.01,-8.01,7.52,6.59
2023-06-01,KRBL,Packaged Foods,Consumer Defensive,370.95,8732,12.46,1.86,1.63,-24.25,8.68,0.94,14.94,65.27,-13.01,6.84,-5.39
2023-06-01,RAYMOND,Textile Manufacturing,Consumer Cyclical,1558.05,10373,19.61,3.58,1.26,12.9,10.42,0.19,18.25,46.21,-3.16,19.19,-3.2
2023-06-01,ASTRAZEN,Drug Manufacturers - Specialty & Generic,Healthcare,3502.5,8757,88.18,14.87,8.73,150.2,54.72,0.23,16.87,18.95,6.86,4.53,10.08
2023-06-01,VIPIND,Footwear & Accessories,Consumer Cyclical,603.4,8548,56.29,13.32,4.1,48.87,29.69,0.75,23.74,-0.24,-16.07,-1.94,-1.87
2023-06-01,ACI,Chemicals,Basic Materials,544.65,6703,15.75,4.68,4.65,13.51,9.99,0,26.73,-9999999999,4.35,-16.05,-0.02
2023-06-01,BALRAMCHIN,Confectioners,Consumer Defensive,390.5,7879,28.01,2.72,1.69,17.39,16.64,0.65,9.81,-4.63,0.97,6.87,-6.28
2023-06-01,SUZLON,Specialty Industrial Machinery,Industrials,11.15,13908,4.22,12.65,2.34,31.45,4.38,0,259.2,29.2,17.99,31.18,37.65
2023-06-01,GODREJAGRO,Farm Products,Consumer Defensive,430.55,8274,27.41,3.54,0.88,9.47,14.47,2.22,12.92,-18.53,-11.17,-2.1,-3.05
2023-06-01,GNFC,Chemicals,Basic Materials,583.1,9063,6.14,1,0.89,6.6,4.01,1.69,16.17,-14.16,-2.15,6.68,-2.35
2023-06-01,ERIS,Drug Manufacturers - Specialty & Generic,Healthcare,640.55,8711,22.82,3.97,5.24,29.86,17.15,1.15,17.4,-4.55,-3.65,2.04,2.75
2023-06-01,PGHL,Drug Manufacturers - Specialty & Generic,Healthcare,5224.35,,,,,,,,,20.51,25,4.96,12.26
2023-06-01,MEDPLUS,Pharmaceutical Retailers,Healthcare,803.85,9573,192.77,6.42,2.1,105.88,33.03,0,3.34,-8.34,19.25,15.04,10.73
2023-06-01,SAPPHIRE,Restaurants,Consumer Cyclical,1438.25,9140,39.63,7.28,4.03,23.94,21.88,0,18.58,42.07,5.89,15.3,15.95
2023-06-01,DATAPATTNS,Aerospace & Defense,Industrials,1672.05,9361,70.25,8.02,20.64,-542.97,50.55,0.19,10.62,116.43,23.57,25.44,-0.61
2023-06-01,SUNCLAYLTD,,,,,,,,,,,,,,,
2023-06-01,JBMA,Auto Parts,Consumer Cyclical,804.9,9518,76.51,9.24,2.47,19.66,26.35,0.12,12.08,86.62,88.83,39.26,3.1
2023-06-01,EASEMYTRIP,Travel Services,Consumer Cyclical,45.8,7962,59.48,21.52,17.74,-72.1,41.91,0,36.27,-3.46,-28.77,-8.22,-5.37
2023-06-01,CCL,Packaged Foods,Consumer Defensive,636.35,8466,29.81,5.71,4.09,48.85,23.08,0.79,19.16,73.94,20.11,13.51,9.79
2023-06-01,EQUITASBNK,Banks - Regional,Financial Services,87.7,9740,18.78,1.89,3.03,-9.76,4.78,0,11.12,113.12,54.81,15.7,24.22
2023-06-01,CHALET,Lodging,Consumer Cyclical,433.45,8887,48.48,5.76,7.88,18.64,21.13,0,11.89,36.97,17.77,20.14,12.83
2023-06-01,RAINBOW,Medical Care Facilities,Healthcare,959.85,9743,45.95,9.19,8.3,29.63,24.19,0.21,19.89,98.46,25.62,28.61,20.6
2023-06-01,PNCINFRA,Engineering & Construction,Industrials,311.05,7980,12.12,1.86,1,-5.49,8.24,0.16,15.37,22.39,11.55,10.05,8.63
2023-06-01,FSL,Information Technology Services,Technology,134.1,9138,18.32,2.71,1.53,11.49,10.83,2.61,15.26,22.19,18.1,21.91,12.55
2023-06-01,KSB,Specialty Industrial Machinery,Industrials,2100.15,,,,,,,,,48.68,8.96,6.92,-4.93
2023-06-01,BSOFT,Information Technology Services,Technology,343.85,9445,28.85,3.86,1.97,16.84,16.71,1.32,13.54,-6.6,3.71,22.58,23.55
2023-06-01,KNRCON,Engineering & Construction,Industrials,249.65,7022,15.33,2.53,1.73,5.88,7.24,0.1,16.48,-2.04,-3.55,-6.74,3.63
2023-06-01,SHOPERSTOP,Department Stores,Consumer Cyclical,765.15,8390,72.8,40.72,2.09,15.44,14.34,0,56.3,61.7,9.9,19.47,11.42
2023-06-01,SYMPHONY,"Furnishings, Fixtures & Appliances",Consumer Cyclical,848.9,5939,50.95,6.74,5,47.51,32.36,1.18,13.28,-15.44,-8.82,-26.38,-13.48
2023-06-01,CENTURYTEX,Paper & Paper Products,Basic Materials,802,8958,32.95,2.3,2.38,33.06,14.17,0.5,6.99,-0.46,-1.07,28.55,18.16
2023-06-01,CANFINHOME,Mortgage Finance,Financial Services,728.1,9695,15.61,2.66,9.6,-2.4,15,0.41,17.03,52,31.95,29.15,16.07
2023-06-01,GRANULES,Drug Manufacturers - Specialty & Generic,Healthcare,288.05,6973,13.72,2.46,1.55,9.44,8.43,0.27,18.22,6.69,-15.18,0.82,-4.25
2023-06-01,TANLA,Software - Application,Technology,777.9,10456,23.54,6.89,3.12,42.38,16.24,1.04,29.5,-42.92,-1.88,19.88,13.64
2023-06-01,JYOTHYLAB,Household & Personal Products,Consumer Defensive,207.8,7631,31.82,4.93,3.07,23.22,20.95,1.2,15.48,36.04,-1.26,10.56,8.09
2023-06-01,SPLPETRO,Specialty Chemicals,Basic Materials,361.1,6791,13.63,3.68,1.29,22.36,9.38,2.49,27.02,-5.73,-7.45,-4.22,-4.63
2023-06-01,DEEPAKFERT,Chemicals,Basic Materials,565.2,7135,5.79,1.41,0.63,14.47,4.71,1.53,23.88,-16.66,-29.43,-11.19,-4.47
2023-06-01,CRAFTSMAN,Auto Parts,Consumer Cyclical,3694.15,7806,31.42,5.67,2.47,12.84,13.33,0.1,18.04,55.55,16.09,10.95,15.22
2023-06-01,BIRLACORPN,Building Materials,Basic Materials,1146.6,8830,217.98,1.48,1.02,10.96,14.67,0.87,0.68,15.09,17.02,28.75,24.7
2023-06-01,BLS,Specialty Business Services,Industrials,183.75,7545,37.58,9.4,4.98,28.96,31.69,0.34,25.01,99.34,-0.92,11.6,2.08
2023-06-01,SHYAMMETL,Steel,Basic Materials,295.95,7550,8.95,1.05,0.6,4.97,5.35,1.51,11.9,-5.28,0.14,7.05,0.65
2023-06-01,NCC,Engineering & Construction,Industrials,123,7723,12.59,1.25,0.5,7.02,5.37,1.63,9.88,90.26,53.18,36.29,0.33
2023-06-01,GMMPFAUDLR,Specialty Industrial Machinery,Industrials,1447.65,6509,39.34,8.09,2.05,35.23,17.38,0.14,20.34,3.65,-25.59,-7.88,-2.1
2023-06-01,LATENTVIEW,Consulting Services,Industrials,335,6865,43.91,5.68,12.74,70.44,34.02,0,12.87,-15.83,-10.57,-6.16,-6.96
2023-06-01,USHAMART,Steel,Basic Materials,232.3,7080,20.18,3.49,2.17,28.14,13.29,0.86,17.24,97.95,73.16,28.2,6.9
2023-06-01,HOMEFIRST,Mortgage Finance,Financial Services,729.45,6421,28.95,3.53,8.76,-4.37,36.02,0,12.56,-8.29,-3.72,-1.94,2.29
2023-06-01,JKPAPER,Paper & Paper Products,Basic Materials,328.9,5572,4.66,1.38,0.87,3.16,3.9,2.89,29.64,-1.88,-20.57,-15.86,-13.81
2023-06-01,TMB,Banks - Regional,Financial Services,413.25,6544,6.07,0.94,2.4,-5.15,1.02,3.39,14.86,-9999999999,-20.7,-8.51,-1.15
2023-06-01,JINDWORLD,Textile Manufacturing,Consumer Cyclical,344.2,6902,59.65,10.62,3.33,21.92,32.22,0.03,17.8,25.35,-6.52,7.7,-1.59
2023-06-01,METROPOLIS,Diagnostics & Research,Healthcare,1307.15,6695,47,6.77,5.83,27.09,22.74,0.61,14.46,-17.97,-11.6,-0.37,3.43
2023-06-01,SAREGAMA,Entertainment,Communication Services,306.38,5908,31.82,4.4,8.02,63.23,21.43,0.98,13.81,-25.18,-17.46,-4.83,-4.25
2023-06-01,NBCC,Engineering & Construction,Industrials,43.2,7776,29.19,4,0.89,-20.79,14.8,1.18,13.71,27.06,1.29,21.35,7.87
2023-06-01,ECLERX,Information Technology Services,Technology,1607.9,7883,16.55,4.6,2.98,16,9.72,0.04,28.5,13.04,10.89,12.39,17
2023-06-01,BALAMINES,Specialty Chemicals,Basic Materials,2116.65,6859,21.07,4.41,2.91,20.73,12.44,0.28,20.94,-34.97,-29.45,-3.05,-4.93
2023-06-01,WELSPUNIND,,,,,,,,,,,,,,,
2023-06-01,PRAJIND,Engineering & Construction,Industrials,387.75,7124,29.71,6.61,2.02,43.94,19.99,1.08,22.24,14.55,1.48,12.8,8.54
2023-06-01,COCHINSHIP,Aerospace & Defense,Industrials,249.4,6562,21.54,1.48,2.77,3.5,9.7,3.56,6.88,52.32,-24.46,7.32,-6.78
2023-06-01,ZENSARTECH,Information Technology Services,Technology,388.75,8804,27,2.96,1.82,12.33,13.13,1.29,11.01,28.11,64.2,44.33,37.05
2023-06-01,AMBER,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2148.05,7238,46.04,3.79,1.04,22.58,18.04,0,8.24,-19.03,6.78,7.21,13.92
2023-06-01,LEMONTREE,Lodging,Consumer Cyclical,94.25,7461,65,8.74,8.53,19.39,22.3,0,13.42,43.02,-4.85,20.22,7.22
2023-06-01,PRINCEPIPE,Building Products & Equipment,Industrials,638.95,7065,58.19,5.18,2.61,19.61,27.06,0.31,8.9,-0.01,6.87,10.85,5.66
2023-06-01,TRIVENI,Confectioners,Consumer Defensive,274.2,6003,3.68,2.25,1.07,15.1,3.24,0.81,67.23,-6.92,-10.25,-3.92,-1.42
2023-06-01,GARFIBRES,Textile Manufacturing,Consumer Cyclical,3061.4,6239,36.55,6.14,4.78,32.94,24.67,0.23,16.94,-3.05,-10.72,4.82,5.2
2023-06-01,LXCHEM,Specialty Chemicals,Basic Materials,255.95,6788,54.81,4.81,2.43,34.1,27.72,0.27,8.82,-30,-15.86,-1.86,-8.69
2023-06-01,STLTECH,Electrical Equipment & Parts,Industrials,149.2,5946,42.63,2.84,0.86,26.08,10.7,0.34,6.74,-14.52,-15.63,-7.56,-7.76
2023-06-01,CEATLTD,Auto Parts,Consumer Cyclical,1928.2,7800,41.9,2.27,0.69,6.47,10.35,0.16,5.41,90.24,-0.48,34.57,26.74
2023-06-01,BSE,Financial Data & Stock Exchanges,Financial Services,570.7,7731,35.54,2.86,9.48,-56.38,19.29,2.4,8.17,-23.57,-0.33,27.29,8.23
2023-06-01,SPARC,Drug Manufacturers - Specialty & Generic,Healthcare,188.8,6127,-24.14,11.95,25.66,-88.64,-29.68,0,-43.41,-13.59,-25.74,-2.3,-3.38
2023-06-01,ALOKINDS,Textile Manufacturing,Consumer Cyclical,13.85,6877,-7.82,-0.36,0.98,8.46,-2248.24,0,4.66,-38.72,-14.51,0.73,1.84
2023-06-01,ORIENTELEC,"Furnishings, Fixtures & Appliances",Consumer Cyclical,240.8,5124,67.64,8.76,2.03,27.01,28.48,0.83,12.97,-13.95,-13.85,-12.18,8.13
2023-06-01,INDIACEM,Building Materials,Basic Materials,210.9,6536,-51.51,1.13,1.17,-335.85,74.67,0.44,-2.2,25.61,-15.25,5.87,13.08
2023-06-01,JUBLINGREA,Specialty Chemicals,Basic Materials,395.15,6294,20.44,2.36,1.33,13.61,11.42,1.26,11.53,-22.98,-25.35,-9.66,-5.4
2023-06-01,KIRLOSENG,Specialty Industrial Machinery,Industrials,406.25,5881,17.76,2.55,1.17,-6.39,11.59,1.23,14.43,160.75,20.98,27.05,5.59
2023-06-01,TCIEXP,Integrated Freight & Logistics,Industrials,1620.55,6209,44.77,10.41,5,42.38,30.72,0.5,23.35,1.51,-13.15,4.08,9.1
2023-06-01,JMFINANCIL,Capital Markets,Financial Services,70.05,6689,11.21,0.82,3.23,-2.9,10.72,2.94,7.34,8.44,-11.94,8.19,14.84
2023-06-01,NETWORK18,Broadcasting,Communication Services,65.15,6821,-81.2,10.1,1.1,-2.43,53.99,0,-12.44,-14.33,-12.2,9.87,11.56
2023-06-01,BBTC,Packaged Foods,Consumer Defensive,957.1,6678,-3.99,1.66,0.41,2.7,-64.8,10.19,-41.55,-3.85,-4.77,8.31,-7.98
2023-06-01,SWANENERGY,Textile Manufacturing,Consumer Cyclical,250,6598,-99.21,2.89,4.59,-28.11,43.02,0.04,-1.57,-10.6,-1.94,-4.34,6.2
2023-06-01,GPPL,Marine Shipping,Industrials,110.2,5328,17.01,2.31,5.81,14.39,10.03,4.63,13.55,37.84,19.65,2.13,-1.69
2023-06-01,KAYNES,Specialty Industrial Machinery,Industrials,1428.1,8304,72.83,8.66,7.37,-199.59,46.92,0,9.93,-9999999999,92.93,62.55,42.99
2023-06-01,VRLLOG,Trucking,Industrials,743.15,6566,20.32,6.73,2.48,20.62,12.4,0,33.12,14.64,28.87,33.97,17.35
2023-06-01,INTELLECT,Software - Application,Technology,602.5,8178,31.33,3.97,3.66,46.89,16.68,0.43,12.99,-9.91,28.11,31.69,34.28
2023-06-01,SWSOLAR,Solar,Technology,286.75,5440,-4.65,-24.17,2.7,-2.97,-7.32,0,519.62,-12.23,-0.69,-4.83,-3.01
2023-06-01,CHEMPLASTS,Chemicals,Basic Materials,446.95,7067,46.36,3.8,1.43,19.88,14.92,0,8.2,-7.24,2.34,11.14,3.93
2023-06-01,QUESS,Staffing & Employment Services,Industrials,413.15,6125,27.47,2.38,0.36,13.13,10.04,2.9,8.74,-41.38,-5.95,13.38,13.25
2023-06-01,ROLEXRINGS,Metal Fabrication,Industrials,1950.85,5313,26.82,7.15,4.51,24.89,19.19,0,26.66,29.51,2.98,3.3,5.47
2023-06-01,MAHLIFE,Real Estate - Development,Real Estate,440.3,6810,67.22,3.77,11.23,-45.9,57.48,0.46,5.62,13.04,12.26,22.37,17.48
2023-06-01,ESABINDIA,Tools & Accessories,Industrials,3934.95,6058,44.63,23.27,5.55,46.87,30.99,1.98,52.13,20.22,-5.21,5.2,13.82
2023-06-01,MHRIL,Resorts & Casinos,Consumer Cyclical,303.1,6084,52.9,15.61,2.42,8.93,14.8,0,29.54,35.13,5.76,11.05,2.66
2023-06-01,GOCOLORS,Apparel Retail,Consumer Cyclical,1089.5,5885,71.07,11.31,8.84,56.72,27.61,0,15.91,4.93,-8.97,13.98,-0.56
2023-06-01,HGS,Specialty Business Services,Industrials,1134.55,5959,17.82,0.7,1.32,53.53,7.11,1.83,3.88,17.52,-19.18,-16.42,8.31
2023-06-01,BORORENEW,Packaging & Containers,Consumer Cyclical,539.95,7039,101.11,7.66,7.87,-1104.83,45.31,0,7.57,-20.06,0.58,16.03,4.9
2023-06-01,GAEL,Packaged Foods,Consumer Defensive,126.13,5786,17.52,2.38,1.18,23.96,10.76,0.26,13.56,-22.63,5.05,8.61,-13.77
2023-06-01,MAPMYINDIA,Software - Infrastructure,Technology,1101.75,5913,56.47,10.91,21.01,65.77,38.67,0,19.78,-15.84,-8.95,-5.48,1.32
2023-06-01,PRSMJOHNSN,Building Materials,Basic Materials,122.7,6177,-59.85,5.12,0.86,10.44,16.73,0,-8.55,10.54,-4.03,16.36,-0.16
2023-06-01,RUSTOMJEE,Real Estate - Development,Real Estate,509.65,5804,66.45,3.48,8.46,18.96,42.89,0,4.91,-9999999999,-4.28,6.71,17.09
2023-06-01,IRCON,Engineering & Construction,Industrials,82.75,7783,10.17,1.49,0.75,-28,6.22,2.96,14.68,106.1,30.83,56.87,-4.11
2023-06-01,RCF,Agricultural Inputs,Basic Materials,102.6,5661,5.86,1.23,0.26,7.19,4.4,4,21.05,7.66,-16.99,0.93,-6.56
2023-06-01,WELCORP,Steel,Basic Materials,260.05,6802,32.96,1.44,0.7,-36.74,10.29,1.91,4.37,12.99,4.08,30.61,13.73
2023-06-01,BEML,Conglomerates,Industrials,1498.2,6240,39.52,2.58,1.6,11.14,17.04,0.52,6.52,27.72,2.42,23.2,21.32
2023-06-01,GRSE,Aerospace & Defense,Industrials,456.4,5229,22.92,3.7,2.05,3.61,15.75,1.39,16.14,79.65,-11.56,4.13,-7.97
2023-06-01,EPL,Packaging & Containers,Consumer Cyclical,199.8,6358,27.94,3.2,1.72,10.56,11.45,2.14,11.4,21.61,24.91,21.31,15.06
2023-06-01,MINDACORP,Auto Parts,Consumer Cyclical,282.9,6650,23.79,4.18,1.55,17.16,15.52,0.4,17.88,34.36,28.27,38.98,-0.46
2023-06-01,GRAPHITE,Electrical Equipment & Parts,Industrials,335.55,6556,32.93,1.32,2.06,-40.72,17.77,2.97,4.01,-24.54,-14.25,14.09,10
2023-06-01,HGINFRA,Engineering & Construction,Industrials,930.9,6067,12.3,3.16,1.31,-43.54,8.62,0.11,25.66,63.6,56.93,26.59,-0.02
2023-06-01,OLECTRA,Farm & Heavy Construction Machinery,Industrials,761.8,6253,95.34,7.45,5.73,-608.66,41.79,0,7.81,29.66,53.88,46.27,14.44
2023-06-01,RELINFRA,Utilities - Independent Power Producers,Utilities,133.95,4707,-1.19,0.51,0.23,1.36,-52.61,0.17,-34.66,23.97,-17.77,-6.49,-13.55
2023-06-01,JUSTDIAL,Internet Content & Information,Communication Services,708.15,5972,37,1.63,7.07,33.4,26.46,0,4.44,7.61,18.52,19.87,2.6
2023-06-01,RAIN,Chemicals,Basic Materials,152.1,,,,,,,,,-8.48,-17.94,-6.97,-7.28
2023-06-01,IONEXCHANG,Pollution & Treatment Controls,Industrials,385.61,4741,23.24,5.69,2.38,75.57,15.87,0.26,23.6,105.78,38.07,12.19,17.01
2023-06-01,EDELWEISS,Capital Markets,Financial Services,35.94,3229,9.38,0.48,0.57,1.12,7.31,4.26,5.1,20.69,-0.75,6.39,-0.17
2023-06-01,UJJIVANSFB,Banks - Regional,Financial Services,36.05,7047,6.2,1.67,2.14,6.65,2.31,2.24,26.13,118.48,20.57,32.05,27.39
2023-06-01,TV18BRDCST,Broadcasting,Communication Services,36.75,6301,54.04,1.35,1.07,-2.32,29.55,0,2.48,-10.8,-10.69,14.84,22.3
2023-06-01,GPIL,Steel,Basic Materials,360.65,4921,5.9,1.26,0.86,4.95,3.76,2.32,20.32,22.15,8.65,-1.73,1.49
2023-06-01,MTARTECH,Specialty Industrial Machinery,Industrials,1867.9,5746,55.56,9.27,10.01,775.7,33.88,0,16.68,28.48,7.49,7.82,-1.07
2023-06-01,TCI,Integrated Freight & Logistics,Industrials,704.3,5463,17.25,3.21,1.44,15.13,10.95,1,18.65,-5.8,3.67,11.21,10.56
2023-06-01,RTNINDIA,Internet Retail,Consumer Cyclical,37.85,5227,-18.37,12.76,1.27,-7.7,-28.99,0,-69.48,-30.1,-23.61,-1.56,-5.96
2023-06-01,VSTIND,Tobacco,Consumer Defensive,3353.85,5169,15.84,4.38,4.01,28.48,11.24,4.17,27.72,4.97,-4.42,6.04,2.02
2023-06-01,SAFARI,Footwear & Accessories,Consumer Cyclical,1374.4,6518,52.44,15.31,5.38,128.73,32.25,0.08,29.38,199.5,66.22,32.18,13.66
2023-06-01,ACE,Farm & Heavy Construction Machinery,Industrials,474.8,5653,32.95,6.15,2.62,20.61,21.63,0.13,18.68,129.59,43.34,28.27,13.79
2023-06-01,MAHSCOOTER,Auto Parts,Consumer Cyclical,5354.8,6120,31.33,0.32,28.29,29.31,31.37,3.35,1.03,39.59,8.03,19.56,3.89
2023-06-01,DELTACORP,Resorts & Casinos,Consumer Cyclical,242.05,6478,24.83,2.92,6.72,42.05,16.19,0.52,11.78,14.07,5.98,22.56,15.65
