date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,return12M,return6M,return3M,return1M
2024-06-20,ONGC,Oil & Gas Integrated,Energy,271.85,341995,6.95,1.01,0.53,3.45,4.55,3.77,14.6,69.69,33.29,3.27,-2.95
2024-06-20,TATAMOTORS,Auto Manufacturers,Consumer Cyclical,978.25,374890,11.94,4.41,0.86,5.52,6.82,0.21,36.98,68.26,34.99,-0.16,2.83
2024-06-20,NTPC,Utilities - Regulated Electric,Utilities,357.65,346802,16.67,2.16,1.94,8.5,10.44,2.14,12.95,90.75,18.11,10.13,-3.86
2024-06-20,AXISBANK,Banks - Regional,Financial Services,1239.5,382581,14.58,2.44,4.99,-68.88,5.05,0.08,16.8,28.31,13.89,19.96,8.95
2024-06-20,DMART,Discount Stores,Consumer Defensive,4861.7,316367,124.88,16.92,6.23,115.22,74.49,0,13.56,24.04,21.3,13.13,3.31
2024-06-20,ADANIGREEN,Utilities - Renewable,Utilities,1806.4,286140,260.13,29.1,31.03,37.1,41.5,0,11.19,84.89,17.83,-2.45,-2.85
2024-06-20,ADANIPORTS,Marine Shipping,Industrials,1469.4,317411,39.13,6,11.88,21.14,22.38,0.34,15.32,96.06,43.01,14.65,6.06
2024-06-20,ULTRACEMCO,Building Materials,Basic Materials,10903.2,314218,44.89,5.22,4.43,28.83,24.01,0.35,11.63,32.3,9.37,12.62,11.38
2024-06-20,ASIANPAINT,Specialty Chemicals,Basic Materials,2915.5,279551,51.2,14.93,7.9,45.8,33.84,0.91,29.15,-12.08,-12.74,2.6,2.23
2024-06-20,COALINDIA,Thermal Coal,Energy,483.15,297753,7.96,3.6,2.28,16.45,5.29,5.07,45.21,111.49,33.01,11.85,-1.53
2024-06-20,BAJAJFINSV,Financial Conglomerates,Financial Services,1586,252693,31.01,4.19,2.39,-3.68,14.32,0.47,13.51,4.39,-5.15,-0.1,0.22
2024-06-20,BAJAJ-AUTO,Auto Manufacturers,Consumer Cyclical,9632,268906,35.32,9.28,6.14,41,25.81,1.47,26.61,107.13,51.16,7.68,9.2
2024-06-20,POWERGRID,Utilities - Regulated Electric,Utilities,324.55,301852,19.39,3.46,6.58,8.09,10.45,3.72,17.87,67.6,40.04,17.7,-0.34
2024-06-20,NESTLEIND,Packaged Foods,Consumer Defensive,2539.75,,,,,,,,,10.95,0.11,-1.31,3.21
2024-06-20,WIPRO,Information Technology Services,Technology,490.4,256241,23.55,3.42,2.85,14.54,13.62,0.2,14.73,27.21,6,0.68,6.4
2024-06-20,M&M,Auto Manufacturers,Consumer Cyclical,2871.2,343961,28.51,5.2,2.49,-61.09,16.41,0.53,17.02,108.93,75.69,52.82,13.82
2024-06-20,IOC,Oil & Gas Refining & Marketing,Energy,168.97,238607,5.58,1.3,0.31,3.36,4.65,4.6,22.75,83.66,36.6,2.31,1.24
2024-06-20,JIOFIN,Asset Management,Financial Services,365.55,,,,,,,,,-9999999999,54.4,6.06,2.18
2024-06-20,HAL,Aerospace & Defense,Industrials,5288.6,353689,46.41,12.14,11.64,43.01,29.92,0.56,26.15,176.86,95.61,66.79,10.59
2024-06-20,DLF,Real Estate - Development,Real Estate,874.5,216467,79.36,5.49,33.68,85.26,58.62,0.46,6.92,81.11,22.15,0.99,2.65
2024-06-20,ADANIPOWER,Utilities - Independent Power Producers,Utilities,743.35,286706,14.4,6.65,5.69,20.23,11.39,0,48.28,185.19,45.03,39.98,9.31
2024-06-20,JSWSTEEL,Steel,Basic Materials,929.65,226510,25.7,2.92,1.31,18.75,10.39,0.36,11.35,22.52,8.69,12.71,0.67
2024-06-20,TATASTEEL,Steel,Basic Materials,182.28,227550,-51.28,2.47,1,11.21,18.4,1.95,-4.82,60.04,36.49,20.08,4.55
2024-06-20,SIEMENS,Specialty Industrial Machinery,Industrials,7524.9,,,,,,,,,97.91,90.24,50.75,3.3
2024-06-20,IRFC,Credit Services,Financial Services,172.3,225171,35.12,4.58,8.45,28.45,64.17,0.87,13.04,421.33,76.27,22.24,-3.98
2024-06-20,VBL,Beverages - Non-Alcoholic,Consumer Defensive,1613.75,,,,,,,,,96.87,30.29,15.07,6.76
2024-06-20,ZOMATO,Internet Retail,Consumer Cyclical,197.05,171045,492.63,8.38,14.12,264.77,265.05,0,1.72,162.38,53.35,13.12,4.2
2024-06-20,PIDILITIND,Specialty Chemicals,Basic Materials,3132.45,159320,92.19,18.95,12.87,58.49,57.82,0.35,20.57,17.27,18.5,5.82,3.89
2024-06-20,GRASIM,Building Materials,Basic Materials,2498.8,169526,29.35,1.91,1.29,-15.81,18.95,0.66,6.34,41.11,22.6,12.38,2.13
2024-06-20,SBILIFE,Insurance - Life,Financial Services,1455.5,145764,76.97,9.78,1.1,5.03,72.61,0.19,12.7,12.4,4.39,-3.04,1.81
2024-06-20,BEL,Aerospace & Defense,Industrials,311.9,227993,57.23,13.96,11.25,48.93,39.4,0.64,24.41,153.99,78.43,57.92,13.77
2024-06-20,LTIM,Information Technology Services,Technology,5052.45,149636,32.71,7.48,4.21,26.39,21.15,1.19,22.89,1.04,-18.89,0.95,6.8
2024-06-20,TRENT,Apparel Retail,Consumer Cyclical,5337.15,189731,127.62,46.64,15.33,140.65,65.45,0.04,36.55,213.8,79.97,35.17,14.35
2024-06-20,PNB,Banks - Regional,Financial Services,128.49,141481,15.54,1.28,2.63,-5.06,0.99,0.51,8.25,143.12,43.97,4.68,1.65
2024-06-20,INDIGO,Airlines,Industrials,4229.25,163241,19.97,81.77,2.37,7.69,11.47,0,409.35,71.2,47.29,28.67,-2
2024-06-20,BANKBARODA,Banks - Regional,Financial Services,285.2,147488,7.86,1.23,2.05,-23.51,1.53,1.93,15.68,43.97,27.55,9.78,7.42
2024-06-20,HDFCLIFE,Insurance - Life,Financial Services,590.1,126896,80.73,8.65,1.25,11.99,80.45,0.38,10.73,-8.16,-7.78,-5.41,4.33
2024-06-20,ABB,Specialty Industrial Machinery,Industrials,8539.3,,,,,,,,,95.57,79.43,43.1,-0.12
2024-06-20,BPCL,Oil & Gas Refining & Marketing,Energy,626.25,135850,4.97,1.8,0.3,3.78,3.99,3.92,35.51,67.99,40.21,5.64,-2.76
2024-06-20,PFC,Credit Services,Financial Services,481.35,158851,8.04,1.57,4.73,-1.62,11.98,3.87,19.54,188.16,24.41,22.9,2.61
2024-06-20,GODREJCP,Household & Personal Products,Consumer Defensive,1361.05,139211,-248.37,11.05,9.96,67.25,193.09,0.37,-4.45,27.97,26.7,11.41,6.09
2024-06-20,TATAPOWER,Utilities - Independent Power Producers,Utilities,443.65,141762,38.35,4.38,2.31,11.25,14.16,0.45,11.42,97.79,35.82,13.55,0.44
2024-06-20,HINDALCO,Aluminum,Basic Materials,676.5,151329,14.9,1.43,0.7,6.29,7.71,0.44,9.57,60.71,18.59,23.51,-2.47
2024-06-20,HINDZINC,Other Industrial Metals & Mining,Basic Materials,647.55,273611,35.27,18.01,9.74,20.5,19.19,2.01,51.06,110.31,108.95,118.77,-12.65
2024-06-20,TECHM,Information Technology Services,Technology,1393.1,136073,52.41,5.1,2.62,21.34,24.89,2.88,8.84,24.4,9.25,10.33,5.23
2024-06-20,AMBUJACEM,Building Materials,Basic Materials,659.15,144860,39.54,3.49,4.37,25.66,21.47,0.34,8.63,47.1,30.84,11.84,4.35
2024-06-20,INDUSINDBK,Banks - Regional,Financial Services,1527.85,118916,13.25,1.88,3.96,-7.03,3.45,0.91,14.2,18.75,-2.21,1.04,8.63
2024-06-20,CIPLA,Drug Manufacturers - General,Healthcare,1544.85,124727,30.26,4.67,4.9,30.17,18.31,0.55,15.43,53.12,25.03,4.29,7.11
2024-06-20,GAIL,Utilities - Regulated Gas,Utilities,218.6,143732,14.52,1.87,1.08,11.42,9.68,2.52,12.86,104.87,44.29,25.56,7.05
2024-06-20,RECLTD,Credit Services,Financial Services,506.7,133426,9.43,1.92,7.74,-2.31,12.04,2.14,20.4,209.25,24.62,10.13,-7.36
2024-06-20,BRITANNIA,Packaged Foods,Consumer Defensive,5378.45,129550,60.54,32.87,7.83,50.35,38.8,1.34,54.29,6.09,4.21,10.55,3.87
2024-06-20,UNIONBANK,Banks - Regional,Financial Services,145.91,111382,8.07,1.14,2.03,5.59,0.22,1.84,14.14,105.94,23.39,-1.48,2.21
2024-06-20,ADANIENSOL,Utilities - Independent Power Producers,Utilities,1016.5,113390,99.7,8.97,6.83,18.78,23.92,0.08,9,-9999999999,-1.11,0.09,-4.23
2024-06-20,IOB,Banks - Regional,Financial Services,66.94,126533,47.47,4.59,8.16,-113.08,7.68,0,9.67,172.67,55.86,12.41,-0.24
2024-06-20,LODHA,Real Estate - Development,Real Estate,1583.8,157502,99.05,9.02,15.27,62.69,60.37,0.06,8.87,146.18,68.99,36.75,27.45
2024-06-20,EICHERMOT,Auto Manufacturers,Consumer Cyclical,4876.9,133533,33.42,7.4,8.23,35.86,22.88,0.76,22.17,36.59,21.74,22.28,4.36
2024-06-20,CANBK,Banks - Regional,Financial Services,121.2,21988,1.44,0.24,0.33,1.46,-0.77,9.9,16.58,97.62,42.24,5.73,4.3
2024-06-20,TATACONSUM,Packaged Foods,Consumer Defensive,1103.25,105122,89.55,6.55,6.91,54.28,51.79,0.77,7.16,28.26,11.13,-1.74,0.85
2024-06-20,DRREDDY,Drug Manufacturers - Specialty & Generic,Healthcare,5970.8,99431,17.86,3.54,3.56,21.89,12.11,0.67,19.85,21.59,6.1,-3.75,3.3
2024-06-20,TVSMOTOR,Auto Manufacturers,Consumer Cyclical,2427.95,115349,68.39,17,2.95,-92.08,25.21,0.33,24.86,79.73,23.4,18.39,12.62
2024-06-20,ZYDUSLIFE,Drug Manufacturers - Specialty & Generic,Healthcare,1088.65,109544,28.55,5.52,5.76,33.94,19.43,0.57,19.35,94.37,60.11,8.89,0.03
2024-06-20,ATGL,Utilities - Regulated Gas,Utilities,925.75,101815,152.51,28.44,22.75,106.6,88.57,0.03,18.64,41.16,-7.08,-1.4,-0.46
2024-06-20,VEDL,Other Industrial Metals & Mining,Basic Materials,469.95,174372,41.48,5.68,1.23,4.89,7.94,10.65,13.8,67.09,80.92,73.35,-4.42
2024-06-20,CHOLAFIN,Credit Services,Financial Services,1438.7,120840,35.04,6.17,11.86,-3.39,17.87,0.14,17.46,26.83,15.02,32.06,11.32
2024-06-20,HAVELLS,Electrical Equipment & Parts,Industrials,1818.3,113950,89.67,15.3,6.13,58.35,54.5,0.41,17.06,35.75,34.51,23.76,-2.6
2024-06-20,HEROMOTOCO,Auto Manufacturers,Consumer Cyclical,5504.6,110049,29.39,6.22,2.91,22.35,18.57,2.46,21.16,94.95,39.86,17.52,8.92
2024-06-20,DABUR,Household & Personal Products,Consumer Defensive,600.75,106456,57.88,10.79,8.58,52.87,36.92,0.91,18.68,5.93,13.5,15.35,11.38
2024-06-20,SHREECEM,Building Materials,Basic Materials,27698.45,99939,41.72,4.83,4.87,29.85,19.81,0.38,11.57,7.94,-1.73,9.19,7.22
2024-06-20,MANKIND,Drug Manufacturers - Specialty & Generic,Healthcare,2196.05,87972,45.99,9.4,8.51,40.87,31.33,0,20.43,29.48,13.59,-0.81,5.33
2024-06-20,BAJAJHLDNG,Asset Management,Financial Services,8245.7,91770,12.63,1.69,11.97,47.28,12.35,1.55,13.4,17.72,5.21,-1.78,1.21
2024-06-20,DIVISLAB,Drug Manufacturers - Specialty & Generic,Healthcare,4504.05,119569,74.73,8.81,15.24,94.82,46.86,0.67,11.79,28.34,21.9,31.26,12.14
2024-06-20,APOLLOHOSP,Medical Care Facilities,Healthcare,6175.85,88800,98.81,12.8,4.66,46.24,37.74,0.24,12.96,20.65,11.45,-3.14,3.83
2024-06-20,NHPC,Utilities - Renewable,Utilities,100.29,100742,27.8,2.6,10.46,14.52,21.18,2.31,9.36,118.97,55.01,17.92,-2.73
2024-06-20,SHRIRAMFIN,Credit Services,Financial Services,2805.2,105418,14.33,2.15,5.15,-3.39,9.42,1.78,15.05,61.74,36.48,20.36,18.2
2024-06-20,BOSCHLTD,Auto Parts,Consumer Cyclical,32254.7,95131,38.19,7.89,5.69,75.93,25.86,1.5,20.66,67.98,49.09,6.88,4.44
2024-06-20,TORNTPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,2858.1,96732,58.41,14.11,9.16,29.62,28.43,1.05,24.15,53.48,28.6,11.65,6.58
2024-06-20,ICICIPRULI,Insurance - Life,Financial Services,605.5,87235,102.55,7.93,0.97,-11.55,95.16,0.1,7.73,6.62,16.68,4.06,4.36
2024-06-20,IDBI,Banks - Regional,Financial Services,86.82,93353,16.14,1.83,5.15,-76.15,3.99,1.15,11.33,58.43,31.65,6.72,-1.56
2024-06-20,JSWENERGY,Utilities - Independent Power Producers,Utilities,707.1,116051,67.54,5.57,10.1,18.62,24.7,0.3,8.27,157.78,72.76,37.18,17.09
2024-06-20,JINDALSTEL,Steel,Basic Materials,1056.4,105897,17.83,2.39,2.12,17.62,11.5,0.19,13.4,81.05,45.43,26.83,-1.17
2024-06-20,BHEL,Specialty Industrial Machinery,Industrials,293.4,102164,1173.6,4.18,4.46,-27.52,89.29,0.14,1.15,237.63,64.55,22.71,-8.08
2024-06-20,INDHOTEL,Lodging,Consumer Cyclical,638.4,90872,72.17,9.61,13.43,46.96,38.84,0.17,13.31,60.89,45.36,14.6,12.17
2024-06-20,CUMMINSIND,Specialty Industrial Machinery,Industrials,3857,106917,62.14,16.17,12.07,83.18,44.64,0.8,26.02,107.61,91.59,31.6,2.88
2024-06-20,ICICIGI,Insurance - Diversified,Financial Services,1748.3,86137,45.08,7.06,3.95,38.86,32.45,0,15.72,34.22,22.89,4.7,6.1
2024-06-20,CGPOWER,Electrical Equipment & Parts,Industrials,679.95,103852,72.88,34.42,12.91,261.6,57.22,0.19,47.29,80.29,45.69,26.87,5.75
2024-06-20,MCDOWELL-N,Beverages - Wineries & Distilleries,Consumer Defensive,1272.85,92581,64.19,13,8.18,82.81,41.45,0.31,19.77,42,18.29,12.19,8.7
2024-06-20,HDFCAMC,Asset Management,Financial Services,3892.2,83093,42.82,11.74,32.15,51.46,32.76,1.23,27.46,90,20.82,3.15,2.52
2024-06-20,MAXHEALTH,Medical Care Facilities,Healthcare,934.8,90855,86.24,10.81,16.81,80.99,56.26,0.11,12.58,61.34,44.06,26.49,11.95
2024-06-20,SOLARINDS,Specialty Chemicals,Basic Materials,9795.7,88642,106.04,26.82,14.6,63.04,65.12,0.08,25.29,154.5,48.53,5.08,3.69
2024-06-20,MOTHERSON,Auto Parts,Consumer Cyclical,185.43,125656,46.24,4.8,1.29,16.6,16.03,0.35,10.39,115.99,95.6,59.44,40.9
2024-06-20,INDUSTOWER,Telecom Services,Communication Services,336.3,90599,15.01,3.35,3.17,7.82,6.92,0,22.32,101.38,81,23.96,-0.81
2024-06-20,POLYCAB,Electrical Equipment & Parts,Industrials,6956.45,104512,58.71,12.77,5.79,80.63,38.74,0.29,21.79,103.5,29.8,41.68,3.93
2024-06-20,OFSS,Software - Infrastructure,Technology,9735.8,84382,38.02,10.74,13.24,47.12,25.9,2.31,28.24,149.12,131.14,16.19,26.94
2024-06-20,SRF,Specialty Chemicals,Basic Materials,2499.35,74087,55.47,6.45,5.74,35.38,29.51,0.29,11.64,4.58,1.84,-2.02,9.36
2024-06-20,IRCTC,Railroads,Industrials,1015.6,81248,73.12,25.16,19.03,92.1,51.28,0.44,34.4,53.33,17.97,9.36,-8.96
2024-06-20,COLPAL,Household & Personal Products,Consumer Defensive,2855.6,77669,58.67,41.44,13.76,64.78,39.25,1.5,70.62,72.82,18.65,5.45,5.31
2024-06-20,LUPIN,Drug Manufacturers - Specialty & Generic,Healthcare,1555.7,70890,37.16,4.96,3.61,19.43,18.63,0.26,13.4,77.78,22.97,-3.27,-7.61
2024-06-20,NAUKRI,Internet Content & Information,Communication Services,6282.9,81130,141.44,2.68,31.99,115.52,82.52,0.3,1.9,40.43,25.49,19.83,-1.91
2024-06-20,TIINDIA,Conglomerates,Industrials,4213.4,81489,67.87,15.98,4.99,120.7,36.96,0.2,23.54,32.85,17.43,12.54,14.5
2024-06-20,INDIANB,Banks - Regional,Financial Services,545.1,73424,8.72,1.22,2.3,-8.52,1.23,1.46,13.97,93.5,32.24,11.37,-5.22
2024-06-20,HINDPETRO,Oil & Gas Refining & Marketing,Energy,523.8,74304,4.64,1.58,0.17,3.12,4.91,2.87,34.13,91.17,41.84,10.63,-0.58
2024-06-20,BERGEPAINT,Specialty Chemicals,Basic Materials,510.15,59474,50.91,11.06,5.31,37.38,30.54,0.52,21.71,-10.43,-12.52,-8.63,3.7
2024-06-20,YESBANK,Banks - Regional,Financial Services,23.96,68928,54.45,1.64,5.13,7.15,6.02,0,3.05,47.9,13.82,0.25,3.05
2024-06-20,TORNTPOWER,Utilities - Independent Power Producers,Utilities,1596.1,76712,41.84,6.36,2.82,18.01,18.18,1.01,15.2,141.54,74.72,24.34,12.63
2024-06-20,OIL,Oil & Gas E&P,Energy,685.05,74288,11.73,1.54,2.29,6.79,8.68,2.83,13.11,172.98,83.54,17.76,3.17
2024-06-20,SBICARD,Credit Services,Financial Services,732.5,69659,28.87,5.76,5.26,-12.78,17.73,0.52,19.93,-17.31,-5.26,4.03,3.19
2024-06-20,IDEA,Telecom Services,Communication Services,16.53,82849,-2.65,-0.8,1.95,3.98,35.38,0,29.99,113.29,21.54,24.29,21.99
2024-06-20,MARICO,Household & Personal Products,Consumer Defensive,628.4,81234,54.98,21.2,8.42,56.57,37.98,1.51,38.65,19.21,20.19,26.25,6.48
2024-06-20,GODREJPROP,Real Estate - Development,Real Estate,3010.6,83708,115.44,8.38,27.57,-120.86,79.21,0,7.26,96.79,52.69,34.02,7.95
2024-06-20,AUROPHARMA,Drug Manufacturers - Specialty & Generic,Healthcare,1243.2,72844,22.95,2.44,2.54,29.92,12.28,0.36,10.63,82.29,16.58,21.9,2.05
2024-06-20,UCOBANK,Banks - Regional,Financial Services,57.42,68652,41.01,2.52,6.04,68.53,3.53,0,12.62,109.18,45.37,11.5,1.54
2024-06-20,BANKINDIA,Banks - Regional,Financial Services,122.98,55989,7.94,0.79,1.89,-12.62,1.11,1.47,9.3,67.55,10,-9.44,-0.18
2024-06-20,PERSISTENT,Information Technology Services,Technology,3898.35,59253,54.85,11.95,6.03,48.52,32.73,0.69,22.06,57.91,4.92,-2.19,10.94
2024-06-20,MUTHOOTFIN,Credit Services,Financial Services,1742.25,69945,16.18,2.79,7.19,-5.09,11.56,1.26,17.22,41.52,18.11,22.32,2.28
2024-06-20,NMDC,Steel,Basic Materials,273.25,80079,14.37,3.12,3.76,10.83,9.93,0,21.73,155.97,39.84,34.14,-3.17
2024-06-20,ALKEM,Drug Manufacturers - Specialty & Generic,Healthcare,5158.35,61676,34.35,5.98,4.87,31.66,25.89,0.88,17.41,52.17,4.96,7.7,-3.28
2024-06-20,PIIND,Agricultural Inputs,Basic Materials,3774.95,57264,34.05,6.56,7.47,28.13,25.33,0.3,19.26,-4.97,10.12,-0.43,5.3
2024-06-20,LTTS,Information Technology Services,Technology,4874.35,51549,39.54,9.68,5.34,34.53,24.05,0.96,24.47,21.97,-6.34,-9.23,8.73
2024-06-20,GICRE,Insurance - Reinsurance,Financial Services,387.75,68027,9.85,1.23,1.44,6.1,5.16,1.86,12.5,108.41,23.43,15.68,12.49
2024-06-20,TATACOMM,Telecom Services,Communication Services,1865.2,53159,54.91,29.76,2.54,16.71,14.83,1.13,54.21,15.6,7.81,-2.99,2.43
2024-06-20,JSL,Steel,Basic Materials,808.65,66588,24.55,4.64,1.73,13.82,14.15,0.43,18.9,142.51,47.27,16.68,15.27
2024-06-20,MRF,Auto Parts,Consumer Cyclical,126301.15,53567,25.74,3.21,2.13,16.23,12.27,0.14,12.46,25.77,5.65,-3.81,-2.56
2024-06-20,SAIL,Steel,Basic Materials,154.03,63623,20.76,1.11,0.6,21.86,8.45,0.97,5.37,79.42,36.61,18.48,-11.65
2024-06-20,PGHH,Household & Personal Products,Consumer Defensive,16232.15,,,,,,,,,16.49,-4.52,-2.42,3.6
2024-06-20,SUZLON,Specialty Industrial Machinery,Industrials,50.53,68785,104.16,17.55,10.59,2071.21,67.78,0,16.84,260.93,35.65,35.29,14.71
2024-06-20,LINDEINDIA,Specialty Chemicals,Basic Materials,8710.65,74289,171.14,21.42,26.83,170.01,93.17,0.14,12.52,90.08,52.27,33.45,-10.12
2024-06-20,SUPREMEIND,Building Products & Equipment,Industrials,6149.55,78116,73.03,15.29,7.71,55.29,44.76,0.46,20.94,101.6,35.44,56.47,10.16
2024-06-20,CONCOR,Railroads,Industrials,1095.95,66776,52.97,5.65,7.72,48.09,28.64,1,10.66,67.79,31.66,26.25,0.19
2024-06-20,OBEROIRLTY,Real Estate - Development,Real Estate,1889.75,68712,35.66,4.96,15.28,24.45,25.86,0.42,13.92,86.48,34.31,30.61,9.56
2024-06-20,ASTRAL,Building Products & Equipment,Industrials,2211.55,59409,108.78,18.63,10.53,72.15,61.55,0.17,17.1,11.39,14.36,14.06,6.42
2024-06-20,IDFCFIRSTB,Banks - Regional,Financial Services,83.84,59275,19.82,1.84,2.65,5.14,5.32,0,9.12,2,-5.21,7.42,8.25
2024-06-20,RVNL,Engineering & Construction,Industrials,387.3,80753,51.29,9.23,3.69,27.33,32.21,0.55,18,212.84,118.94,55.01,13.33
2024-06-20,BHARATFORG,Auto Parts,Consumer Cyclical,1791.4,83406,87.68,11.63,5.32,50.11,31.94,0.46,13.27,120.13,49.07,58.68,19.26
2024-06-20,CENTRALBK,Banks - Regional,Financial Services,65.33,56713,21.26,1.75,3.21,-9.6,1.73,0,8.24,127.23,34.15,10.26,-0.41
2024-06-20,JSWINFRA,Integrated Freight & Logistics,Industrials,302.9,62141,53.76,7.74,16.51,34.46,30.27,0,14.4,-9999999999,37.37,26.71,9.21
2024-06-20,POLICYBZR,Insurance Brokers,Financial Services,1355,60781,934.48,10.35,17.68,7026.61,311.55,0,1.14,104.19,75.22,17.61,5.34
2024-06-20,ASHOKLEY,Farm & Heavy Construction Machinery,Industrials,236.86,69550,28.03,7.72,1.53,-11.11,13.47,1.1,27.58,44.51,37.71,42.13,12.07
2024-06-20,THERMAX,Specialty Industrial Machinery,Industrials,5140.15,57889,89.74,13.04,6.21,234.08,53.02,0.19,14.53,125.1,63.51,31.84,2.78
2024-06-20,PHOENIXLTD,Real Estate - Diversified,Real Estate,3671.65,65612,59.89,6.94,16.49,30.35,33.53,0.14,11.62,133.85,59.74,44.11,16.77
2024-06-20,GMRINFRA,Airports & Air Services,Industrials,96.99,58543,-104.68,-27.05,6.69,15.09,23,0,25.84,123.74,29.93,23.32,13.37
2024-06-20,TATAELXSI,Software - Application,Technology,7230.55,45030,56.84,17.97,12.68,64.21,38.62,0.84,31.62,-7.19,-18.49,-5.67,-0.12
2024-06-20,PATANJALI,Packaged Foods,Consumer Defensive,1468.7,53167,69.47,5.21,1.68,30.45,35.34,0.81,7.5,24.63,-9.43,6.38,3.59
2024-06-20,SJVN,Utilities - Renewable,Utilities,132.28,51984,56.53,3.69,20.15,39.7,32.89,1.34,6.48,225.01,47.47,7.63,-10.71
2024-06-20,PRESTIGE,Real Estate - Diversified,Real Estate,2013.8,80726,58.75,7.15,10.25,62.23,24.17,0.07,12.17,249.74,80.63,82.99,25.95
2024-06-20,ACC,Building Materials,Basic Materials,2622.65,49251,21.14,3.02,2.47,16.44,12.64,0.36,14.31,42.08,25.44,7.34,3.75
2024-06-20,NYKAA,Internet Retail,Consumer Cyclical,173.51,49555,1535.85,39.26,7.76,197427.12,148.26,0,2.56,15.37,0.47,6.09,-2.22
2024-06-20,SUNDARMFIN,Credit Services,Financial Services,4700.25,51796,36.07,4.68,13.99,-6.1,16.98,0.62,12.96,80.09,32.97,16.67,0.61
2024-06-20,UBL,Beverages - Brewers,Consumer Defensive,2090.4,55272,134.78,13.23,6.8,714.75,71.83,0.36,9.81,40.56,24.09,20.79,10.4
2024-06-20,ABCAPITAL,Financial Conglomerates,Financial Services,243.02,63186,18.77,2.36,1.93,-2.62,13.85,0,12.44,34.94,52.17,38.83,7.91
2024-06-20,MPHASIS,Information Technology Services,Technology,2420.95,45751,29.59,5.2,3.45,20.99,17.93,2.06,17.68,29,-11.59,1.32,2.04
2024-06-20,BALKRISIND,Auto Parts,Consumer Cyclical,3322.3,64226,43.65,7.25,6.86,30.84,24.87,0.48,16.62,34.16,32.81,45.97,8.83
2024-06-20,DIXON,Consumer Electronics,Technology,11485.4,68708,183.88,40.54,3.88,117.59,95.4,0.03,21.7,150.38,77.29,60.3,25.88
2024-06-20,MAHABANK,Banks - Regional,Financial Services,66.28,46936,11.43,2.36,3.66,4.05,1.59,1.86,20.49,135.45,45.35,10.74,-1.73
