date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,return12M,return6M,return3M,return1M
2022-06-01,MINDAIND,,,,,,,,,,,,,,,
2022-06-01,RELAXO,Footwear & Accessories,Consumer Cyclical,983.8,24490,105.22,13.91,9.23,437.39,56.1,0.25,13.22,-9.53,-22.8,-18.07,-9.29
2022-06-01,UNIONBANK,Banks - Regional,Financial Services,38.75,26485,4.99,0.37,0.64,0.73,-1.08,0,7.43,12.81,-15.67,-5.95,0.39
2022-06-01,IGL,Utilities - Regulated Gas,Utilities,372.45,26072,17.36,3.44,3.4,13.74,11.44,0.97,19.8,-29.02,-26.36,9.29,6.32
2022-06-01,MFSL,Insurance - Life,Financial Services,807.05,27853,109.95,7.08,0.89,3.28,48.82,0.12,6.44,-13.82,-17.15,-1.05,9.86
2022-06-01,ABCAPITAL,Financial Conglomerates,Financial Services,101.1,24429,14.34,1.58,0.96,-4.82,13.34,0,11.01,-14.79,-13.22,-2.03,-13.55
2022-06-01,SUPREMEIND,Building Products & Equipment,Industrials,1892.45,24040,24.82,6.25,3.11,51.12,16.08,1.22,25.19,-15.64,-18.79,-6.75,-6.12
2022-06-01,OIL,Oil & Gas E&P,Energy,244.85,26552,4.72,0.87,1.04,2.85,4.1,5.2,18.39,79.9,13.38,-0.18,11.45
2022-06-01,CGPOWER,Electrical Equipment & Parts,Industrials,185.3,26718,29.18,26.64,4.94,55.33,22.73,0,90.98,120.73,18.63,8.78,-3.79
2022-06-01,DIXON,Consumer Electronics,Technology,3892.3,23098,121.73,23.17,2.16,84.68,62.07,0.03,19.08,-5.24,-24.84,-7.81,-2.57
2022-06-01,SOLARINDS,Specialty Chemicals,Basic Materials,2620.65,23715,53.73,12.39,6.19,79.63,32.57,0.23,23.05,75.32,-5.68,13.35,-10.22
2022-06-01,BATAINDIA,Footwear & Accessories,Consumer Cyclical,1852.3,23808,231.25,13.12,9.97,112.56,52.82,0.22,5.68,20.22,-2.27,4.26,-5.87
2022-06-01,KANSAINER,Specialty Chemicals,Basic Materials,268.63,21716,60.5,5.26,3.46,876.69,31.84,1.31,8.68,-30.06,-32.26,-9.83,-13.3
2022-06-01,TATACHEM,Chemicals,Basic Materials,945.3,24083,19.15,1.32,1.92,14.64,11.86,1.06,6.89,33.82,3.88,6.27,-8.49
2022-06-01,IDFCFIRSTB,Banks - Regional,Financial Services,36.15,22478,172.14,1.07,1.69,8.63,7.45,0,0.63,-37.19,-23.49,-13.1,-6.95
2022-06-01,RECLTD,Credit Services,Financial Services,89.25,23502,2.35,0.46,1.43,-28.71,10.3,10.26,19.56,-18.19,-10.22,-3.05,-5.93
2022-06-01,CRISIL,Financial Data & Stock Exchanges,Financial Services,3549.9,,,,,,,,,82.01,17.98,27.13,-3.34
2022-06-01,SYNGENE,Biotechnology,Healthcare,546.9,21771,55.69,6.6,8.68,37.5,27.76,0,12,-6.38,-8.03,1.73,-11.81
2022-06-01,CROMPTON,"Furnishings, Fixtures & Appliances",Consumer Cyclical,362.35,22952,39.51,9.36,4.27,31.17,29.5,0.68,23.58,-9.03,-15.29,-9.67,-4.28
2022-06-01,TORNTPOWER,Utilities - Independent Power Producers,Utilities,479.25,23034,50.71,2.32,1.64,7.27,12.76,3.05,4.57,10.81,-15.22,-0.15,-10.7
2022-06-01,COROMANDEL,Agricultural Inputs,Basic Materials,962.15,28239,18.51,4.44,2.29,13.59,12.2,1.25,24.04,20.37,28.32,23.1,5.72
2022-06-01,MANYAVAR,Apparel Manufacturing,Consumer Cyclical,1063.55,25813,82.45,23.84,24.84,73.54,48.08,0,29.08,-9999999999,-9999999999,23.15,-0.62
2022-06-01,HATSUN,Packaged Foods,Consumer Defensive,903.58,19842,91.46,17.89,3.12,34.42,30.83,0.65,19.65,8.14,-30.09,-15.43,-13.11
2022-06-01,THERMAX,Specialty Industrial Machinery,Industrials,1993.55,22451,71.89,6.43,3.7,69.14,42.11,0.35,8.94,41.23,13.08,6.88,-7.11
2022-06-01,APLAPOLLO,Steel,Basic Materials,985.3,24661,44.12,10.01,1.95,37.84,25.62,0,25.12,51.89,6.48,14.6,-4.25
2022-06-01,ESCORTS,Farm & Heavy Construction Machinery,Industrials,1595,20665,21.63,2.72,2.92,640.18,18.14,0.36,9.69,37.17,-14.53,-12.71,1.14
2022-06-01,SUMICHEM,Agricultural Inputs,Basic Materials,471.65,23543,55.55,12.22,7.75,106.15,37.62,0.17,21.98,47.64,26.43,27.08,7.82
2022-06-01,NATIONALUM,Aluminum,Basic Materials,92.35,16962,5.75,1.35,1.19,4.19,3.45,6.5,23.51,27.64,0.71,-28.41,-13.25
2022-06-01,GMRINFRA,Airports & Air Services,Industrials,38.6,23299,-22.71,-28.49,5.06,7.16,24.69,0,125.12,66.74,0.94,0.52,2.25
2022-06-01,3MINDIA,Conglomerates,Industrials,21213.8,23898,87.87,10.94,7.17,73,53.05,0,12.46,-16.76,-17.81,0.63,6.97
2022-06-01,FORTIS,Medical Care Facilities,Healthcare,243.7,18399,33.16,2.98,3.26,21.26,16.94,0,8.99,5.93,-14.63,-8.73,-7.71
2022-06-01,LALPATHLAB,Diagnostics & Research,Healthcare,2134.55,17666,51.35,11.71,8.46,39.55,29.32,0.66,22.86,-26.34,-42.46,-12.78,-14.3
2022-06-01,NAM-INDIA,Asset Management,Financial Services,282.75,17588,23.96,5.06,13.46,30.35,17.23,2.99,21.39,-23.06,-22.8,-7.97,-9.19
2022-06-01,SUNDARMFIN,Credit Services,Financial Services,1829.6,20161,17.18,2.29,7.25,11.32,12.91,1,13.34,-26.52,-21.25,-2.69,-9.69
2022-06-01,KPRMILL,Textile Manufacturing,Consumer Cyclical,592.2,20375,24.2,6.39,4.36,41.23,16.42,0.03,26.42,93.08,16.44,-6.13,-5.16
2022-06-01,CLEAN,Specialty Chemicals,Basic Materials,1814.75,19277,84.37,25.08,28.45,151.49,58.28,0,29.73,-9999999999,-26.6,-9.02,-4.52
2022-06-01,DEVYANI,Restaurants,Consumer Cyclical,169.75,20451,128.6,29.8,9.91,45.39,46.22,0,22.78,-9999999999,10.44,6.49,-0.7
2022-06-01,POONAWALLA,Credit Services,Financial Services,258.95,19808,50.12,3.27,13.08,-6.89,33.95,0,6.19,81.15,25.86,8.42,-11.64
2022-06-01,TANLA,Software - Application,Technology,1362.85,18501,34.29,13.66,5.77,38.03,25.89,0.07,39.83,56.25,-10.43,-12.1,-4.72
2022-06-01,FEDERALBNK,Banks - Regional,Financial Services,89.3,18776,9.46,0.98,2.2,-2.42,0.57,0.74,10.23,4.14,0.11,-6.74,-5.55
2022-06-01,RAJESHEXPO,Luxury Goods,Consumer Cyclical,551,16269,16.12,1.31,0.07,-3713.58,13.48,0.18,8.11,5.77,-26.24,-22.16,-11.36
2022-06-01,MSUMI,Auto Parts,Consumer Cyclical,46.07,20369,49.54,18.27,3.65,40.68,29.52,0,36.85,-9999999999,-9999999999,-9999999999,-7.32
2022-06-01,AAVAS,Mortgage Finance,Financial Services,2186.55,17260,48.8,6.15,15.54,-15.21,52.81,0,12.66,-3.84,-21.26,-23.17,-4.49
2022-06-01,NAVINFLUOR,Chemicals,Basic Materials,3883.9,19246,73.17,10.44,13.29,257.44,49.01,0.28,14.26,21.37,1.36,2.15,-0.91
2022-06-01,IEX,Capital Markets,Financial Services,190.6,17129,55.25,24.35,39.72,22.47,40.86,0.79,43.97,62.53,-25.47,-10.83,-9.41
2022-06-01,VINATIORGA,Specialty Chemicals,Basic Materials,2061.25,21186,61.13,11.59,13.14,167.12,42.91,0.29,18.96,16.57,8.42,12.05,0.59
2022-06-01,ISEC,Capital Markets,Financial Services,440.7,14221,10.32,5.85,4.42,-5.47,9.75,5.61,56.88,-24.37,-42.71,-30.38,-18.41
2022-06-01,GICRE,Insurance - Reinsurance,Financial Services,124.25,21799,9.14,0.61,0.44,2.41,0.09,0,6.63,-36.85,-12.07,7.34,-7.14
2022-06-01,WHIRLPOOL,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1656.6,21018,37.11,6.26,3.39,214.97,24.29,0.3,16.87,-23.26,-18.28,0.37,0.64
2022-06-01,L&TFH,Credit Services,Financial Services,75.85,18766,17.56,0.94,3.36,3.09,13.49,0,5.36,-17.37,-3.8,19.73,-10.45
2022-06-01,GRINDWELL,Building Products & Equipment,Industrials,1720.65,19052,64.44,12.15,9.47,102.11,42.12,0.55,18.85,43.45,2.97,6.6,1.18
2022-06-01,PFIZER,Drug Manufacturers - General,Healthcare,4287.95,19617,32.03,6.85,7.51,29.41,21.95,0.81,21.39,-16.32,-12.81,-0.61,-1.97
2022-06-01,EMAMILTD,Household & Personal Products,Consumer Defensive,419,18485,22.19,8.9,5.86,28.71,23.73,1.92,40.4,-17.44,-23.98,-14.65,-14.56
2022-06-01,PRESTIGE,Real Estate - Diversified,Real Estate,446.75,17909,15.57,1.97,2.85,8.37,9.5,0.34,12.64,64.28,2.37,1.96,-6.8
2022-06-01,LICHSGFIN,Mortgage Finance,Financial Services,376.2,20694,8.72,0.84,3.65,-1.24,13.3,2.26,9.23,-21.23,-1.54,8.48,-3.38
2022-06-01,M&MFIN,Credit Services,Financial Services,180.6,22268,19.61,1.32,3.25,1232.96,11.81,0.45,6.73,12.87,11.79,27.09,-0.77
2022-06-01,PHOENIXLTD,Real Estate - Diversified,Real Estate,1146.95,20476,86.24,3.11,14.13,26.23,30.41,0.09,3.61,45.09,15.61,20.36,5.4
2022-06-01,SUNTV,Broadcasting,Communication Services,442.75,17449,10.63,2.14,4.87,10.68,7.39,3.11,20.13,-15.77,-16.15,-1.55,-8.03
2022-06-01,INDIANB,Banks - Regional,Financial Services,169.9,21161,5,0.47,0.88,0.74,-1.53,1.18,9.21,24.88,19.1,17.78,5.59
2022-06-01,SUNDRMFAST,Auto Parts,Consumer Cyclical,790.75,16616,36.37,6.34,3.49,41.42,20.95,1.25,17.42,0.63,-7,-4.78,-0.98
2022-06-01,BANKINDIA,Banks - Regional,Financial Services,47.95,19677,5.29,0.36,0.91,-0.56,-1.62,0,6.34,-37.07,-11.37,1.91,0.52
2022-06-01,JKCEMENT,Building Materials,Basic Materials,2371.8,18327,26.98,4.24,2.34,20.86,13.76,0.63,15.89,-16.65,-28.74,-11.37,-8.37
2022-06-01,NIACL,Insurance - Diversified,Financial Services,103.65,17082,87.84,0.66,0.47,-4.1,15.11,0,0.67,-36.12,-28.76,-11.9,-11.11
2022-06-01,RAMCOCEM,Building Materials,Basic Materials,692.4,16361,17.75,2.47,2.74,14.42,15.92,0,13.32,-27.14,-27.18,-5.18,-12.03
2022-06-01,DCMSHRIRAM,Specialty Chemicals,Basic Materials,1001.65,15502,14.63,2.82,1.62,12.66,8.65,1.37,19.4,44.85,-1.83,-4.1,-13.3
2022-06-01,CHAMBLFERT,Agricultural Inputs,Basic Materials,357.55,14870,9.5,2.32,0.93,-613.69,7.09,2.52,24.47,27.36,-11.8,-8.18,-22.51
2022-06-01,SKFINDIA,Tools & Accessories,Industrials,3597.15,17784,45.02,9.43,4.87,311.5,29.52,0.4,20.95,53.05,-7.55,6.52,8.02
2022-06-01,SANOFI,Drug Manufacturers - General,Healthcare,6930.75,,,,,,,,,-10.52,-12.17,-4.35,-0.14
2022-06-01,BHEL,Specialty Industrial Machinery,Industrials,51.7,18003,430.83,0.68,0.89,27.27,20.27,0,1.68,-27.29,-14.47,2.48,-1.34
2022-06-01,BCG,Advertising Agencies,Communication Services,61,12310,13.5,2.32,2.45,42.84,7.69,0,17.23,1352.38,-19.31,-6.04,-23.56
2022-06-01,SFL,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1491.22,14550,66.51,10.45,5.08,73.8,38.33,0.03,15.61,45.96,-10.72,-13.32,-15.3
2022-06-01,APTUS,Mortgage Finance,Financial Services,289.4,14381,38.43,4.93,22.77,-19.88,23.97,0,12.69,-9999999999,-7.48,-13.65,-9.89
2022-06-01,AFFLE,Advertising Agencies,Communication Services,1046.65,13947,64.95,11.84,12.89,67.71,55.64,0,18.15,-0.89,-4.6,-12.4,-14.18
2022-06-01,METROBRAND,Apparel Retail,Consumer Cyclical,582,15802,72.93,12.49,11.77,71.93,35.34,0.45,16.73,-9999999999,-9999999999,9.41,3.44
2022-06-01,KPITTECH,Information Technology Services,Technology,543.7,14681,54.1,11.21,6.04,30.91,30.25,0.5,20.94,131.12,9.21,-4.13,1.16
2022-06-01,BLUEDART,Integrated Freight & Logistics,Industrials,7666.95,18193,47.6,20.86,4.12,21.16,19.57,0.52,43.83,27.6,16.47,29.85,8.86
2022-06-01,KAJARIACER,Building Products & Equipment,Industrials,1053.75,16777,44.5,7.9,4.54,39.43,26.77,0.76,17.76,9.07,-6.39,9.24,1.57
2022-06-01,TIMKEN,Tools & Accessories,Industrials,2672.3,20101,61.45,12.13,9.21,611.08,38.71,0.06,19.74,104.03,32.48,32.17,37.97
2022-06-01,CENTRALBK,Banks - Regional,Financial Services,18.8,16321,15.16,0.59,1.31,1.14,-1.93,0,3.84,1.35,-13.36,2.17,1.62
2022-06-01,CENTURYPLY,Lumber & Wood Production,Basic Materials,565.1,12555,40.11,8.06,4.17,45.46,23.23,0.18,20.11,40.55,-9.79,-5.35,-13.61
2022-06-01,GILLETTE,Household & Personal Products,Consumer Defensive,4894.75,,,,,,,,,-12.22,-9.19,-5.06,-5.81
2022-06-01,SUVENPHAR,Drug Manufacturers - Specialty & Generic,Healthcare,503.55,12819,28.24,8.39,9.94,38.84,18.09,0.79,29.72,-0.17,2.49,-1.09,-14.07
2022-06-01,AJANTPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,1183.73,15167,21.54,4.65,4.62,27,14.39,0.54,21.83,-8.17,-16.13,2.3,-1.53
2022-06-01,GODREJIND,Conglomerates,Industrials,474.25,15963,24.42,2.24,1.13,-9.09,16.62,0.4,9.17,-10.08,-17.43,-7.78,-2.55
2022-06-01,HAPPSTMNDS,Information Technology Services,Technology,991.1,14134,78.97,21.23,12.92,84.07,51.62,0.48,27.22,17.43,-22.59,0.41,0.46
2022-06-01,CDSL,Capital Markets,Financial Services,1192.05,12457,40.03,11.4,22.59,43.95,29.6,0.76,28.47,23.48,-21.71,-14.14,-7.94
2022-06-01,ENDURANCE,Auto Parts,Consumer Cyclical,1295.2,18219,39.55,4.65,2.45,24.57,18.74,0.46,11.75,-13.24,-25.23,6.98,5.16
2022-06-01,ABSLAMC,Asset Management,Financial Services,417.6,12027,17.93,5.48,9.3,21.36,12.85,1.93,30.63,-9999999999,-28.18,-16.99,-19.6
2022-06-01,AIAENG,Specialty Industrial Machinery,Industrials,2276.95,21477,34.66,4.52,6.1,-543.07,24.23,0.36,13.03,19.39,23.71,42.53,17.31
2022-06-01,NH,Medical Care Facilities,Healthcare,642.25,13126,38.14,8.82,3.55,27.06,20.57,0,22.97,30.3,12.58,-4.7,-7.52
2022-06-01,IRB,Infrastructure Operations,Industrials,22.41,13534,25.76,1.08,2.38,37.17,12.65,0,2.88,93.19,-1.84,-2.27,-3.32
2022-06-01,CARBORUNIV,Conglomerates,Industrials,714.75,13571,40.8,5.74,4.13,55.49,23.59,0.42,14.1,21.22,-21.38,-6.75,-6.34
2022-06-01,POWERINDIA,Electronic Components,Technology,3510.2,,,,,,,,,82.07,31.86,-8.89,13.63
2022-06-01,GRINFRA,Engineering & Construction,Industrials,1420.9,13739,16.51,2.86,1.62,82.54,10.23,0,17.29,-9999999999,-19.09,6.04,-8.6
2022-06-01,IIFLWAM,,,,,,,,,,,,,,,
2022-06-01,GSPL,Utilities - Regulated Gas,Utilities,253.55,14306,8.73,1.81,0.8,5.21,4.97,1.23,20.69,-8.48,-18.17,-8,-4.37
2022-06-01,ALKYLAMINE,Specialty Chemicals,Basic Materials,2712.4,13853,61.72,14,9.09,67.68,40.83,0.22,22.72,-24.62,-16.77,-6.46,-13.39
2022-06-01,APLLTD,Drug Manufacturers - Specialty & Generic,Healthcare,722.45,14201,27.26,2.71,2.71,25.71,15.98,1.94,9.95,-23.5,-10.57,-1.37,-8.16
2022-06-01,ZFCVINDIA,Auto Parts,Consumer Cyclical,7503.65,14233,100.18,6.73,5.64,103.08,49.52,0.15,6.72,9.04,-6.64,0.12,-4.9
2022-06-01,UCOBANK,Banks - Regional,Financial Services,11.55,13810,14.44,0.59,1.44,3.14,0.17,0,3.96,-12.5,-11.15,-2.94,-2.53
2022-06-01,NUVOCO,Building Materials,Basic Materials,311.25,11117,334.68,1.26,1.23,9.11,11.72,0,0.36,-9999999999,-40.49,-17.35,-10.11
2022-06-01,NATCOPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,710.8,12974,76.27,3.04,6.81,279,37.64,0.63,3.99,-32.03,-16.02,-19.61,-9.65
2022-06-01,BASF,Specialty Chemicals,Basic Materials,2585.95,11194,18.82,4.79,0.86,33.93,11.81,0.39,25.46,5.14,-10.66,-7.05,-2.53
2022-06-01,CREDITACC,Credit Services,Financial Services,1072.2,16712,48.3,4.01,6.56,-6.16,51.02,0,8.47,69.87,106.61,52.46,3.55
2022-06-01,INDIAMART,Internet Content & Information,Communication Services,2284.63,13961,47.18,7.45,18.53,34.7,34.26,0.33,15.88,-36.85,-36.22,0.49,-6.32
2022-06-01,GNFC,Chemicals,Basic Materials,679.3,10558,6.17,1.32,1.22,5.37,4.04,1.17,21.41,84.07,60.72,16.14,-18.45
2022-06-01,EXIDEIND,Auto Parts,Consumer Cyclical,147.15,12508,2.86,1.18,0.98,204.21,2.51,1.36,41.26,-22.55,-10.79,-0.81,-2.9
2022-06-01,MOTILALOFS,Capital Markets,Financial Services,803.25,11974,9.09,2.11,3.26,11.85,7.56,0.72,23.08,2.21,-17.2,-8.25,-10.81
2022-06-01,BSE,Financial Data & Stock Exchanges,Financial Services,746.65,10100,40.34,3.8,13.59,7.01,24.61,0.95,9.58,140.16,19.3,7.05,-16.16
2022-06-01,ANGELONE,Capital Markets,Financial Services,1494.15,12390,20.07,7.82,6.2,22.22,9.52,1.69,39.44,100.25,31.18,14.8,-17.57
2022-06-01,INTELLECT,Software - Application,Technology,668.75,8999,26.6,4.97,4.79,19.87,19.84,0.01,19.3,-10.37,2.66,1.94,-15.08
2022-06-01,BSOFT,Information Technology Services,Technology,368.15,10276,22.41,3.98,2.49,36.61,14.31,1.08,17.95,18.28,-23.77,-14.35,-9.47
2022-06-01,TV18BRDCST,Broadcasting,Communication Services,41.2,7064,12.08,1.48,1.29,11.91,9.12,0,12.23,0,-0.48,-33.76,-22.12
2022-06-01,KIOCL,Steel,Basic Materials,198.55,12067,38.48,5.63,4.01,172.59,26.3,1.32,14.62,-21.94,-13.94,-18.49,-9.23
2022-06-01,UTIAMC,Asset Management,Financial Services,685.4,8702,16.33,2.4,7.78,25.82,12.16,2.48,14.76,-10.24,-34.73,-20.66,-12.68
2022-06-01,VTL,Textile Manufacturing,Consumer Cyclical,284.95,8232,5.24,1.07,0.88,5.7,4.04,4.24,20.08,12.15,-26.99,-46.69,-32.18
2022-06-01,ALOKINDS,Textile Manufacturing,Consumer Cyclical,22.6,11222,-53.81,-0.63,1.54,49.91,57.98,0,1.16,10.78,5.85,-7.57,-9.05
2022-06-01,GLENMARK,Drug Manufacturers - Specialty & Generic,Healthcare,388.9,10974,11.65,1.21,0.9,9.9,6.22,0.84,10.36,-34.61,-22.07,-11.8,-11.1
2022-06-01,BAJAJELEC,"Furnishings, Fixtures & Appliances",Consumer Cyclical,922.13,10593,79.02,6.12,2.24,11.59,34.97,0,7.42,-7.53,-5.38,-11.73,-10.73
2022-06-01,FINEORG,Specialty Chemicals,Basic Materials,5126.35,15718,60.52,16.39,8.38,236.13,39.39,0.21,27.07,68.3,38.72,22.13,14.45
2022-06-01,JBCHEPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,794.08,12274,31.88,5.75,5.06,72.14,21.09,1.04,18.06,7.55,-1.66,-0.94,-6.9
2022-06-01,APOLLOTYRE,Auto Parts,Consumer Cyclical,219.85,13963,21.85,1.19,0.68,6.48,7.54,1.59,5.43,-0.88,4.69,22.92,8.51
2022-06-01,RATNAMANI,Steel,Basic Materials,1742.8,12216,37.86,5.43,3.91,-43.16,23.34,0.54,14.35,36.46,28.02,16.76,9.73
2022-06-01,MEDPLUS,Pharmaceutical Retailers,Healthcare,876.95,10463,102.93,7.38,2.79,61.58,37.06,0,6.76,-9999999999,-9999999999,-16.1,-10.19
2022-06-01,BRIGADE,Real Estate - Development,Real Estate,457.35,10532,124.96,3.62,3.58,10.2,16.83,0.26,2.84,75.9,-7.27,-4.8,0.31
2022-06-01,AMBER,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2653.05,8940,81.86,5.15,2.18,37.13,36.22,0,6.3,-2.24,-18.32,-26.81,-32.24
2022-06-01,RADICO,Beverages - Wineries & Distilleries,Consumer Defensive,794.9,10626,40.35,5.24,3.7,47.86,25.28,0.3,12.99,28.86,-26.17,-6.53,-9.4
2022-06-01,PVR,,,,,,,,,,,,,,,
2022-06-01,CHOLAHLDNG,Credit Services,Financial Services,628.35,11797,11.53,1.83,0.82,-2.06,24.7,0.85,15.87,-2.64,-7.96,-3.31,-0.66
2022-06-01,TTKPRESTIG,"Furnishings, Fixtures & Appliances",Consumer Cyclical,882.3,12230,40.12,7.07,4.53,41.66,26.73,0.62,17.63,0.54,-13.02,9.99,3.6
2022-06-01,KEI,Electrical Equipment & Parts,Industrials,1297.25,11689,31.21,5.47,2.06,51.14,19.98,0.19,17.61,107.96,9.96,22.79,3.52
2022-06-01,REDINGTON,Information Technology Services,Technology,130.95,10234,7.99,1.77,0.16,10.34,4.32,4.43,22.12,6.2,-14.22,-15.27,-12.96
2022-06-01,CAMS,Information Technology Services,Technology,2409.1,11782,41.24,18.19,12.95,36.65,26.87,1.6,44.31,-4,-18.12,-3.54,-1.25
2022-06-01,MAHABANK,Banks - Regional,Financial Services,17.65,11880,10.2,0.84,1.45,1.72,-0.03,2.83,8.2,-25.37,-9.25,-1.4,-0.28
2022-06-01,KIMS,Medical Care Facilities,Healthcare,1295.1,10365,30.92,7.47,6.28,31.99,19.82,0,23.98,-9999999999,-3.31,-0.34,-2.79
2022-06-01,HINDCOPPER,Copper,Basic Materials,103.8,10038,26.82,5.25,5.54,9.54,24.08,0.34,19.56,-36.16,-11.7,-16.02,-7.98
2022-06-01,IIFL,Credit Services,Financial Services,326.35,12755,10.79,1.97,3.17,7.15,8.75,1.04,18.38,24.89,-0.05,11.29,-3.99
2022-06-01,HFCL,Communication Equipment,Technology,65.4,8992,27.48,3.21,1.91,43.78,16.94,0.21,11.19,50.52,-8.15,-8.15,-3.47
2022-06-01,SHRIRAMCIT,,,,,,,,,,,,,,,
2022-06-01,CGCL,Credit Services,Financial Services,627,46581,226.97,24.23,52.59,-34.76,178.75,0.02,10.67,21,29.73,10.58,-12.32
2022-06-01,SJVN,Utilities - Renewable,Utilities,27.55,10827,10.93,0.82,4.49,5.06,9.64,5.64,7.52,0.92,-2.3,-5,-3.67
2022-06-01,VIPIND,Footwear & Accessories,Consumer Cyclical,604.85,8558,128.42,15.29,6.65,-361.36,49.79,0.41,11.96,58.03,13.64,-3.67,-10.93
2022-06-01,LXCHEM,Specialty Chemicals,Basic Materials,365.65,9641,38.01,7.47,3.13,148.34,25.7,0.14,19.95,63.49,-16.02,-10.96,-15.68
2022-06-01,CHEMPLASTS,Chemicals,Basic Materials,481.85,7619,11.04,4.47,1.29,8.46,5.98,0,38.04,-9999999999,-17.48,-10.83,-16.05
2022-06-01,ASAHIINDIA,Auto Parts,Consumer Cyclical,445.25,10824,31.4,6.14,3.44,18.47,15.23,0.22,19.56,42.69,-4.11,0.02,-5.3
2022-06-01,METROPOLIS,Diagnostics & Research,Healthcare,1593.55,8155,38.25,9.2,6.64,32.2,23.22,0.5,24.17,-36.27,-50.28,-18.52,-30.43
2022-06-01,LAXMIMACH,Specialty Industrial Machinery,Industrials,9202.1,9831,54.3,4.94,3.16,20.28,32.71,0.11,9.1,39.88,4.26,-9.96,-0.47
2022-06-01,CYIENT,Conglomerates,Industrials,798.95,8814,16.81,2.83,1.94,13.89,9.15,3.35,16.76,-1.44,-20.47,-8.97,-7.76
2022-06-01,JSL,Steel,Basic Materials,113.1,5944,2.99,0.61,0.18,5.73,1.87,0,31.34,23.67,-30.53,-41.37,-37.1
2022-06-01,GALAXYSURF,Specialty Chemicals,Basic Materials,2877.45,10202,38.82,6.48,2.79,2069.36,25.83,0.14,16.69,-2.96,1.41,4.54,-2.79
2022-06-01,BLUESTARCO,Building Products & Equipment,Industrials,511.52,9854,58.75,9.68,1.64,112.74,26.91,0.39,16.48,25.39,3.12,-2.89,-10.25
2022-06-01,BDL,Aerospace & Defense,Industrials,406.65,14907,29.81,4.92,5.45,28.14,18.74,0.97,16.5,120.35,96.04,75.99,13.78
2022-06-01,CESC,Utilities - Regulated Electric,Utilities,78.2,10366,7.63,1,0.83,4.15,5.59,5.81,13.06,14.97,-12.28,-1.51,-7.24
2022-06-01,BALRAMCHIN,Confectioners,Consumer Defensive,409.45,8355,18.25,3.02,1.75,12.03,12.88,0.61,16.78,34.82,26.67,-3.64,-8.24
2022-06-01,CASTROLIND,Oil & Gas Refining & Marketing,Energy,109.2,,,,,,,,,-17.52,-13.95,-1.09,0.65
2022-06-01,MASTEK,Information Technology Services,Technology,2703.1,8115,26.04,7.57,3.72,29.67,16.56,0.59,27.55,39.54,-5.87,-1.54,-5.54
2022-06-01,RHIM,Metal Fabrication,Industrials,595.15,9582,35.62,9.31,4.87,351.48,24.36,0.42,26.15,93.86,75.48,11.39,-1.41
2022-06-01,ASTERDM,Medical Care Facilities,Healthcare,196.1,9751,18.55,2.47,0.95,7.42,9.81,0,13.3,35.99,1.03,17.43,3.21
2022-06-01,IDFC,Asset Management,Financial Services,49.6,7919,124,0.89,87.13,182.7,60.85,0,0.72,-11.59,-3.69,-12.06,-11.98
2022-06-01,GRAPHITE,Electrical Equipment & Parts,Industrials,444.7,8689,17.22,1.76,2.93,-17.8,12.05,1.12,10.2,-40.5,6.46,-8.81,-12.65
2022-06-01,QUESS,Staffing & Employment Services,Industrials,704.75,10430,43.56,4.28,0.76,18.83,17.11,1.55,9.9,2.28,-18.29,16.08,2.55
2022-06-01,KEC,Engineering & Construction,Industrials,403.8,10382,31.25,2.87,0.77,-36.59,15.25,0.99,9.17,0.42,-6.39,-13.27,1.56
2022-06-01,ROUTE,Telecom Services,Communication Services,1387.45,8724,49.87,5.22,4.36,64.83,40.15,0.35,9.94,-17.08,-22.79,-9.49,-16.32
2022-06-01,EIHOTEL,Lodging,Consumer Cyclical,137.3,8587,-88.01,2.84,8.71,-459.35,147.9,0.01,-3.22,25.16,10.02,3.35,-17.14
2022-06-01,MANAPPURAM,Credit Services,Financial Services,93.55,7919,5.96,0.95,1.96,-18.72,7.55,3.21,15.87,-41.79,-45.58,-20.99,-18.19
2022-06-01,FINPIPE,Building Products & Equipment,Industrials,156.1,9653,9.21,2.46,2.09,15.52,6.75,2.57,26.77,-6.94,-22.3,1.66,0.61
2022-06-01,ZYDUSWELL,Packaged Foods,Consumer Defensive,1540.15,9801,31.73,2.02,4.93,41.38,28.74,0.33,6.38,-25.93,-19.57,-2.61,-9.43
2022-06-01,CENTURYTEX,Paper & Paper Products,Basic Materials,805.7,9000,54.04,2.42,2.21,-176.01,20.69,0.13,4.48,61.95,-3.17,7.71,-3.24
2022-06-01,CUB,Banks - Regional,Financial Services,142.3,10525,13.98,1.6,3.94,9.03,2.95,0.36,11.54,-14.82,-1.32,18.98,6.15
2022-06-01,SAPPHIRE,Restaurants,Consumer Cyclical,1012.35,6433,131.13,6.39,3.75,16.29,21.92,0,4.61,-9999999999,-5.53,-19.22,-22.5
