Signal,Symbol,CMP,SMA200,SMA50,SMA20
SELL,BAJAJCON,266.81,230.49,239.58,244.8
SELL,FIEMIND,1319.95,1071.18,1190.42,1239.13
SELL,GANESHHOUC,1043.45,594.4,821.82,865.21
SELL,GRSE,1847.55,894.91,1119.9,1394.87
SELL,GARFIBRES,4126.35,3341.6,3431.1,3663.97
SELL,GPIL,1088.9,739.41,905.45,973.74
SELL,PANAMAPET,406.65,329.01,347.49,366.67
