Signal,Symbol,CMP,SMA200,SMA50,SMA20
SELL,ABCAPITAL,234.22,185.46,212.73,213.74
SELL,ICICIGI,1655,1488.48,1632.96,1552.05
SELL,IEX,173.61,142.78,148.82,149.03
SELL,LICHSGFIN,715.4,551.44,634.17,616.33
SELL,MUTHOOTFIN,1778.95,1422.67,1642.44,1629.37
