Symbol,Buy Date,Buy Price,Sell Date,Sell Price,Gain,Gain %,Days,Annual Gain %
WSTCSTPAPR,2023-06-21,516.45,2023-09-13,691.2,174.75,33.84,84,147.04
EICHERMOT,2023-07-18,3349.25,2023-07-28,3355.2,5.95,0.18,10,6.57
IGL,2023-08-25,440.8,2023-09-29,454.85,14.05,3.19,35,33.27
AKZOINDIA,2023-10-20,2441.85,2024-01-05,2659,217.15,8.89,77,42.14
ASIANPAINT,2023-11-09,3080.2,2024-01-04,3379.95,299.75,9.73,56,63.42
LLOYDSME,2023-11-20,563.45,2023-12-21,606.95,43.5,7.72,31,90.9
SCHAEFFLER,2023-11-24,2794.95,2024-01-04,3114.1,319.15,11.42,41,101.67
FINEORG,2023-11-24,4231.3,2024-01-05,4855.8,624.5,14.76,42,128.27
IGL,2023-11-28,389.6,2024-02-06,453.85,64.25,16.49,70,85.98
IGL,2024-02-23,437.8,2024-03-05,458.55,20.75,4.74,11,157.28
